gene,MF: UCEC,METH: UCEC,GE: UCEC,CNA: UCEC,hsa04010,hsa04012,hsa04060,hsa04110,hsa04115,hsa04151,hsa04310,hsa04520
SRCAP,0.0397980275268944,0.1022785470934008,0.0128960767977301,0.0,0,0,0,0,0,0,0,0
OCIAD2,0.0038365895837388,0.1251322628680223,0.1347735068211219,0.0,0,0,0,0,0,0,0,0
HDX,0.0302193602128842,0.0359739812375906,0.1181654379318264,0.0,0,0,0,0,0,0,0,0
TELO2,0.0115227859589242,0.0812727033272771,0.0373406982812332,0.0,0,0,0,0,0,0,0,0
MYH9,0.0190378583858595,0.0084577114353768,0.1084932439744696,0.0,0,0,0,0,0,0,0,0
RAB4B,0.0077277887991888,0.0092931592020604,0.011998316321461,0.0,0,0,0,0,0,0,0,0
KRT16,0.007719535641726,0.2154913123889581,0.3892299882932155,0.0,0,0,0,0,0,0,0,0
LGALS9,0.0227637864017533,0.1690834658670554,0.0729242296338118,0.0,0,0,0,0,0,0,0,0
ITIH4,0.011445222679941,0.0191315115476331,0.0536870271403423,0.0,0,0,0,0,0,0,0,0
CBX3,0.0115114752148681,0.0047334388292513,0.0668645268982171,0.0,0,0,0,0,0,0,0,0
KRT85,0.0115717831276842,0.1653687889404973,0.0,0.0,0,0,0,0,0,0,0,0
RNF31,0.0268478923287886,0.0228718660566068,0.0100303410779865,0.0,0,0,0,0,0,0,0,0
ATP5MD,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
TFPT,0.0038649633315327,0.0061524540244944,0.0829561702177682,0.0,0,0,0,0,0,0,0,0
ATP6V0C,0.0038483006095884,0.1008544896116244,0.0070268657317995,0.0,0,0,0,0,0,0,0,0
MCMBP,0.0038430035132981,0.0014486480942165,0.0113731514405317,0.0,0,0,0,0,0,0,0,0
DCAF1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
DEFB1,0.0,0.4693982529792541,0.1102243053520355,0.0,0,0,0,0,0,0,0,0
MMP7,0.0077546738984191,0.1652183518488982,0.0597485893079948,0.0,0,0,0,0,0,0,1,0
HAUS1,0.0,0.0017779482238618,0.0099422994103328,0.3515625,0,0,0,0,0,0,0,0
EIF1AX,0.0191966562403874,0.0259212187990897,0.0203667458635477,0.0,0,0,0,0,0,0,0,0
SLC25A11,0.007727333519409,0.0106269011277277,0.0029249285900394,0.0,0,0,0,0,0,0,0,0
SERPINB5,0.0,0.6028999643225468,0.2736107026758824,0.3515625,0,0,0,0,1,0,0,0
ATP5PO,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
CEP70,0.0,0.067505635078147,0.0422998081426513,0.0,0,0,0,0,0,0,0,0
ZFP91,0.0268178276546054,0.0063622280013472,0.0277147169234233,0.0,0,0,0,0,0,0,0,0
EFTUD2,0.0152051222133903,0.0088445915820177,0.0688318541407302,0.4453125000000001,0,0,0,0,0,0,0,0
NUMA1,0.0434366231067828,0.0098138628859414,0.0770775277136957,0.0,0,0,0,0,0,0,0,0
SRSF7,0.0076906361809997,0.0199532294458871,0.0364459308878389,0.0,0,0,0,0,0,0,0,0
ATF1,0.0038652547165224,0.0070985935754291,0.0236289789457522,0.0,0,0,0,0,0,0,0,0
AP1B1,0.0286128568833539,0.0,0.067773012736322,0.0,0,0,0,0,0,0,0,0
TXNRD1,0.0178833042577745,0.6221853535758629,0.0011808179587053,0.0,0,0,0,0,0,0,0,0
ALAS1,0.0,0.0753218570602372,0.0931080725676529,0.0,0,0,0,0,0,0,0,0
SH2D4A,0.0,0.0523447013388879,0.1210923691629535,0.0,0,0,0,0,0,0,0,0
SOCS6,0.0151959458393516,0.0090060115028941,0.0332430730156076,0.3828125,0,0,0,0,0,0,0,0
TPT1,0.0115492714053226,0.0040579467843473,0.0932516978542988,0.0,0,0,0,0,0,0,0,0
PKM,0.0073240705916328,0.0209182937315034,0.1398681105192794,0.0,0,0,0,0,0,0,0,0
HIST1H2AE,0.0155156378063756,0.0345667524393898,0.2285091027787385,0.0,0,0,0,0,0,0,0,0
HIST1H2AB,0.0,0.115890725484107,0.2299865903894039,0.0,0,0,0,0,0,0,0,0
SERPINA3,0.0038127238723423,0.3949578382843782,0.0766229465880608,0.0,0,0,0,0,0,0,0,0
ADAMTS4,0.0227687454004633,0.4831197134241379,0.0809895090488154,0.0,0,0,0,0,0,0,0,0
MDFI,0.0,0.1063319010344843,0.0298406842351897,0.0,0,0,0,0,0,0,0,0
SIX1,0.0037914797139955,0.052446346362523,0.4984343463069286,0.0,0,0,0,0,0,0,0,0
EIF3E,0.0,0.0042547749689174,0.0679285467462594,0.0,0,0,0,0,0,0,0,0
IFIT1,0.0076797679697722,0.1908795354438677,0.0321608013285893,0.0,0,0,0,0,0,0,0,0
SERPINB3,0.0154581700413782,0.4390312507073754,0.1806628824126805,0.3515625,0,0,0,0,0,0,0,0
TLR10,0.0075019557434224,0.2169586502414511,0.116543980286152,0.0,0,0,0,0,0,0,0,0
CXCL6,0.0038692857917102,0.3231697163545167,0.115533773011047,0.0,0,0,1,0,0,0,0,0
GOLGA4,0.0366591430864819,0.0017122580075389,0.0093801655630897,0.0,0,0,0,0,0,0,0,0
EEF1G,0.0038558047218742,0.0022169273165931,0.03851952376435,0.0,0,0,0,0,0,0,0,0
MYH1,0.0305551199516892,0.4977741126635854,0.0,0.5,0,0,0,0,0,0,0,0
RPN1,0.0,0.0321622327629211,0.0567346294407275,0.0,0,0,0,0,0,0,0,0
AMBRA1,0.0403985181199596,0.0142011317408225,0.0278726418793577,0.203125,0,0,0,0,0,0,0,0
CXCL1,0.0077465587922523,0.2286273355525415,0.2555905386617466,0.0,0,0,1,0,0,0,0,0
PIGR,0.0076736384037729,0.0394583687266278,0.0645211306326564,0.0,0,0,0,0,0,0,0,0
DMTN,0.0249596303552057,0.2524653497653545,0.0124037680594287,0.0,0,0,0,0,0,0,0,0
BCLAF1,0.003374142497045,0.0072929248734626,0.0019048431859318,0.0,0,0,0,0,0,0,0,0
ILF2,0.0,0.0212002967539337,0.1114712644157856,0.0,0,0,0,0,0,0,0,0
RALY,0.0075300451443945,0.0065645867863383,0.025305191271781,0.0,0,0,0,0,0,0,0,0
ETV3,0.0342649487810046,0.0041843120114808,0.034234353247821,0.0,0,0,0,0,0,0,0,0
PRMT6,0.0038376310720313,0.0176567801745619,0.0127301594019582,0.0,0,0,0,0,0,0,0,0
LMO2,0.0076481659144839,0.2035267416761819,0.1443056878128607,0.0,0,0,0,0,0,0,0,0
TUBA1A,0.0076549393216296,0.0340484809892608,0.12672922111169,0.0,0,0,0,0,0,0,0,0
SGK1,0.022406894075023,0.0347267558401628,0.1128333190164272,0.0,0,0,0,0,0,1,0,0
CCL20,0.0115821704662892,0.0989985785174558,0.3179541126447762,0.0,0,0,1,0,0,0,0,0
VCAN,0.0322004697047688,0.0155174308132616,0.0480734137859384,0.0,0,0,0,0,0,0,0,0
ANKFY1,0.0218551536401952,0.004794458632068,0.0421260832317017,0.0,0,0,0,0,0,0,0,0
ARL4D,0.0038771395123655,0.0014377739146834,0.1169308355457539,0.4453125000000001,0,0,0,0,0,0,0,0
ATXN2L,0.0359331232864884,0.0467223260490183,0.0536597992606055,0.0,0,0,0,0,0,0,0,0
IRF2BP2,0.0077196126518295,0.0038460361200241,0.0324941947943012,0.88671875,0,0,0,0,0,0,0,0
SF3B2,0.0114855618855893,0.0051787139844094,0.0030052790237753,0.0,0,0,0,0,0,0,0,0
ANXA1,0.0076795625727183,0.0682202212762758,0.062815103265044,0.5039062500000001,0,0,0,0,0,0,0,0
ARF1,0.0115718040289787,0.0051587850862533,0.0030260232653132,0.88671875,0,0,0,0,0,0,0,0
FBXO2,0.0,0.0030828638744076,0.1103438570198213,0.0,0,0,0,0,0,0,0,0
TLE3,0.0168406715931759,0.0359442139874844,0.0504127108689699,0.0,0,0,0,0,0,0,1,0
CTSG,0.0,0.298160360702026,0.5367677127328234,0.0,0,0,0,0,0,0,0,0
CCL14,0.007705816787663,0.3112831924280599,0.7619676699368464,0.0,0,0,1,0,0,0,0,0
TCEAL5,0.003870876242883,0.0298105318483494,0.4235771781079231,0.0,0,0,0,0,0,0,0,0
NOP2,0.0,0.0073320226693602,0.1012061938934457,0.0,0,0,0,0,0,0,0,0
PFN1,0.0076931507596618,0.0023103581365733,0.0314137738793953,0.0,0,0,0,0,0,0,0,0
DYRK2,0.0339010892488135,0.0078841782470379,0.0390625413592935,0.0,0,0,0,0,0,0,0,0
CARHSP1,0.0036709109303154,0.0077938775040748,0.0222382267044053,0.0,0,0,0,0,0,0,0,0
CEBPG,0.0076110034857844,0.0862058979970442,0.0249849855627565,0.0,0,0,0,0,0,0,0,0
RIPK4,0.0037657966762712,0.0896652522546846,0.1757601762156869,0.0,0,0,0,0,0,0,0,0
SLC25A6,0.0038074810616045,0.0,0.0263843587548227,0.0,0,0,0,0,0,0,0,0
MID2,0.0038333376346748,0.1345499089383665,0.1314545035017248,0.0,0,0,0,0,0,0,0,0
KRT1,0.0192699760809409,0.370286407458597,0.2706768397780221,0.0,0,0,0,0,0,0,0,0
SRSF9,0.0038711987249123,0.0045282435635414,0.0617996611427765,0.0,0,0,0,0,0,0,0,0
RASL12,0.0,0.1539852869252253,0.4293561090143729,0.0,0,0,0,0,0,0,0,0
GEMIN4,0.0152007282117918,0.0110371372397408,0.0005133881585029,0.4765625,0,0,0,0,0,0,0,0
SPRY1,0.0037016676554104,0.0049969362552393,0.1380434100771114,0.0,0,0,0,0,0,0,0,0
RAD21,0.0114433309436264,0.0038179540112897,0.0333703045791097,0.0,0,0,0,1,0,0,0,0
ULK2,0.0112854745130893,0.034918709186648,0.0831639097009304,0.5,0,0,0,0,0,0,0,0
ATG13,0.0073034563401515,0.011149170742948,0.0031987339889376,0.203125,0,0,0,0,0,0,0,0
FUT7,0.0115886473216919,0.1159030527708414,0.0574249034713887,0.15234375,0,0,0,0,0,0,0,0
POLR2A,0.0386396687922781,0.0078652511467398,0.0163531389421825,0.0,0,0,0,0,0,0,0,0
ERGIC1,0.0038069202617434,0.0855925523978443,0.0252851663241158,0.0,0,0,0,0,0,0,0,0
SYCP2L,0.0038122606906799,0.2618220241138729,0.0694028301768254,0.0,0,0,0,0,0,0,0,0
FTH1,0.0,0.0040952495080399,0.0699364043393013,0.0,0,0,0,0,0,0,0,0
U2AF2,0.0076547897226483,0.0040404365700287,0.0131313189916687,0.0,0,0,0,0,0,0,0,0
CDK11A,0.0038195778595894,0.0082433826369205,0.00831386829833,0.0,0,0,0,0,0,0,0,0
CCNL1,0.0076678861903222,0.0048929059613623,0.0386426980239607,0.0,0,0,0,0,0,0,0,0
TRIM24,0.0037697058032942,0.0089826401095575,0.0278580546056065,0.24609375,0,0,0,0,0,0,0,0
SLC25A10,0.0038283713496699,0.0214974271436902,0.2309774400675218,0.0,0,0,0,0,0,0,0,0
WIZ,0.0185432635678498,0.0203389551016651,0.0245761969053787,0.38671875,0,0,0,0,0,0,0,0
DUSP16,0.0380680508056318,0.0022101870544187,0.0137902374075784,0.0,1,0,0,0,0,0,0,0
NASP,0.0112450601219201,0.0087821269273845,0.047596191006361,0.0,0,0,0,0,0,0,0,0
CARD10,0.0076229185212415,0.1452853980781696,0.0268503464907271,0.0,0,0,0,0,0,0,0,0
IK,0.0076855253549348,0.0094020479693653,0.0223671249969506,0.0,0,0,0,0,0,0,0,0
GNL3L,0.0076907321835088,0.0106407717912475,0.0646478540034325,0.0,0,0,0,0,0,0,0,0
ACTA1,0.0154165860935403,0.2108062460515068,0.0031047856410869,0.88671875,0,0,0,0,0,0,0,0
FSCN1,0.0038392262982351,0.1246559793916627,0.0041404814054162,0.0,0,0,0,0,0,0,0,0
HGS,0.0115713840391523,0.0152244550940709,0.0445482740021147,0.0,0,0,0,0,0,0,0,0
AKT1S1,0.0036393995742957,0.0372649967209608,0.001895643582796,0.0,0,0,0,0,0,0,0,0
PAPSS2,0.0037788056597993,0.0231803291532,0.0766805902917057,0.0,0,0,0,0,0,0,0,0
DAPK1,0.0344207016816254,0.1437742417453189,0.0320114490952196,0.5039062500000001,0,0,0,0,0,0,0,0
SDCBP2,0.0038274688223774,0.2235429231002903,0.0618390957960477,0.0,0,0,0,0,0,0,0,0
LTF,0.0076175402045829,0.2625912728318409,0.0139384688447172,0.0,0,0,0,0,0,0,0,0
DYNLL1,0.0,0.0038870237883586,0.0202599323727557,0.0,0,0,0,0,0,0,0,0
MYH14,0.0547069248991489,0.6088066591228011,0.2035572900659234,0.0,0,0,0,0,0,0,0,0
FMNL1,0.0150375508290823,0.0066674816857707,0.0216616572088755,0.4453125000000001,0,0,0,0,0,0,0,0
PELI3,0.0076478670240505,0.0276696211269215,0.1429585993741173,0.0,0,0,0,0,0,0,0,0
BMP2,0.0115468261611886,0.0445139253224261,0.1565956315033532,0.0,0,0,1,0,0,0,0,0
CARD6,0.0229530447821676,0.2566267526558554,0.1127662309500556,0.0,0,0,0,0,0,0,0,0
TMED7,0.003867722415851,0.0035195694783839,0.0417552611186016,0.0,0,0,0,0,0,0,0,0
OPN1LW,0.0116264224578317,0.1765485122478238,0.0,0.0,0,0,0,0,0,0,0,0
THRA,0.018817389372008,0.017699544531137,0.2314545446573991,0.0,0,0,0,0,0,0,0,0
FOXJ1,0.0,0.0138033476511978,0.1293980925969929,0.0,0,0,0,0,0,0,0,0
DDX52,0.0076486020704247,0.022573312488157,0.0665109922039255,0.0,0,0,0,0,0,0,0,0
DAP3,0.0037705194692371,0.0058713036951232,0.0607649643556784,0.0,0,0,0,0,0,0,0,0
DYNC1I1,0.0186096103720863,0.1066328588271294,0.0945528930803693,0.0,0,0,0,0,0,0,0,0
RRAGB,0.0076763471272264,0.1430679394374887,0.0988349132129877,0.0,0,0,0,0,0,0,0,0
RRAGD,0.0037332523245131,0.0166688598815516,0.1024383269759685,0.0,0,0,0,0,0,0,0,0
NEK1,0.0218811058237512,0.0031884750811906,0.1186787236802894,0.0,0,0,0,0,0,0,0,0
KMT2A,0.0397849339021448,0.0057146514061659,0.0790575275685121,0.0,0,0,0,0,0,0,0,0
MEN1,0.0034860661955976,0.0193399422877219,0.0393547381280706,0.0,0,0,0,0,0,0,0,0
PRSS23,0.0038430690123922,0.0289633068529971,0.1561922751843101,0.0,0,0,0,0,0,0,0,0
LGALS3BP,0.0267277566087263,0.0435559006076221,0.0770208552676791,0.0,0,0,0,0,0,0,0,0
CD248,0.0077583850326186,0.2137534118432141,0.2509159112759465,0.0,0,0,0,0,0,0,0,0
EGLN3,0.011339987901183,0.0063267061855046,0.1325988837513756,0.0,0,0,0,0,0,0,0,0
PGAM1,0.0,0.0132496463335155,0.0364592731588747,0.0,0,0,0,0,0,0,0,0
HS3ST1,0.0038716843282009,0.0271658523743594,0.0513906813617465,0.0,0,0,0,0,0,0,0,0
RAC2,0.0038443629865636,0.034187821813389,0.0198901542533491,0.0,1,0,0,0,0,0,1,1
DAB2IP,0.011146571945279,0.0,0.0885552189770619,0.0,0,0,0,0,0,0,0,0
CNOT7,0.0075846913658446,0.019952696439734,0.0089782572552685,0.0,0,0,0,0,0,0,0,0
MTUS2,0.0302606060880706,0.0072793913668554,0.3939419475094674,0.0,0,0,0,0,0,0,0,0
MAL,0.0153559710854375,0.100846617361204,0.311784220575674,0.0,0,0,0,0,0,0,0,0
GCN1,0.0,0.0345300048374569,0.0,0.0,0,0,0,0,0,0,0,0
CSPG4,0.0304042651140843,0.0634678483639207,0.2218460788461595,0.0,0,0,0,0,0,0,0,0
RPL13,0.0,0.007333780292563,0.0912248794099397,0.0,0,0,0,0,0,0,0,0
CREBZF,0.0038342343198444,0.0,0.0357557427178257,0.0,0,0,0,0,0,0,0,0
SLC39A14,0.0037589182789502,0.0241162548532026,0.0156466070130056,0.45703125,0,0,0,0,0,0,0,0
RPS3A,0.00387166278107,0.0384184631576184,0.1317693627934842,0.0,0,0,0,0,0,0,0,0
GORAB,0.0154339103773702,0.0162490921414095,0.0127531447156175,0.0,0,0,0,0,1,0,0,0
SNAI1,0.0038568707971872,0.0075997407306078,0.1668421308759465,0.0,0,0,0,0,0,0,0,1
EEF2K,0.0153265574969855,0.0001338082339326,0.0734139563835705,0.0,0,0,0,0,0,0,0,0
EEF2,0.0192348877915495,0.0003289567046791,0.0689290908894767,0.61328125,0,0,0,0,0,0,0,0
NQO2,0.0038647049848197,0.0092524411569985,0.0458430585335228,0.0,0,0,0,0,0,0,0,0
STAB2,0.0644608755590484,0.3643993490442413,0.4075954084995627,0.0,0,0,0,0,0,0,0,0
AIMP1,0.0038111458852382,0.0076919690371465,0.0214587340114873,0.0,0,0,0,0,0,0,0,0
ATP5F1C,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ARGLU1,0.0114810178740245,0.0021421479727452,0.0538113028881549,0.0,0,0,0,0,0,0,0,0
SDCCAG8,0.0154446345396288,0.0086632192877708,0.0854226644450279,0.88671875,0,0,0,0,0,0,0,0
MYLK,0.0307898634792511,0.0282048578541915,0.5144558462229442,0.0,0,0,0,0,0,0,0,0
HIBADH,0.0193087239507301,0.007874012737761,0.0630339887670048,0.0,0,0,0,0,0,0,0,0
BICD1,0.0036249836696016,0.0108125643599787,0.0370927506050422,0.0,0,0,0,0,0,0,0,0
DIRAS1,0.0,0.0664873148119737,0.503153366479395,0.61328125,0,0,0,0,0,0,0,0
EEF1B2,0.0076714160567458,0.0075389647467665,0.047647655748134,0.0,0,0,0,0,0,0,0,0
MAP4,0.0329180598052623,0.005134918284252,0.0771222128688222,0.0,0,0,0,0,0,0,0,0
COPS8,0.0037922909681517,0.0069308592306859,0.0386468935185293,0.203125,0,0,0,0,0,0,0,0
MRPS17,0.0,0.0034450490915575,0.0676606084622762,0.0,0,0,0,0,0,0,0,0
NDUFAF1,0.0116115807070148,0.2339596757859179,0.0166209275106962,0.546875,0,0,0,0,0,0,0,0
TICAM2,0.0038486646188508,0.0126162597624408,0.1096119620179248,0.0,0,0,0,0,0,0,0,0
ADAR,0.0300247515006748,0.0227982528880832,0.0465553885729272,0.0,0,0,0,0,0,0,0,0
DAD1,0.0,0.0087375974005649,0.0020471708038978,0.0,0,0,0,0,0,0,0,0
RUSC1,0.014843973027132,0.7196340049113112,0.069804220772236,0.0,0,0,0,0,0,0,0,0
IRAK3,0.0075895694478284,0.2008887175356821,0.1899147660493019,0.0,0,0,0,0,0,0,0,0
ZNF576,0.0038721965396797,0.0067902262848928,0.0145830529845254,0.0,0,0,0,0,0,0,0,0
NOX4,0.0109634167485131,0.0,0.0436860189017218,0.0,0,0,0,0,0,0,0,0
ACVR2B,0.0261254765813554,0.0093870087313697,0.0056204778041492,0.0,0,0,1,0,0,0,0,0
OPA1,0.0063293709174564,0.0093731212049477,0.0493471965540055,0.0,0,0,0,0,0,0,0,0
SSR4,0.0077116776816977,0.1638561205785541,0.0547233696132385,0.36328125,0,0,0,0,0,0,0,0
MSI2,0.0110352189863915,0.0415903288380934,0.060555884582685,0.0,0,0,0,0,0,0,0,0
PACSIN2,0.0185797653755039,0.0090551347431233,0.0204638410935956,0.0,0,0,0,0,0,0,0,0
OFD1,0.018823440198732,0.072468811483027,0.0190822038230184,0.0,0,0,0,0,0,0,0,0
SPARC,0.0038416751469019,0.6516997021268915,0.1277247400591518,0.0,0,0,0,0,0,0,0,0
TOMM70,0.0,0.1009636399338011,0.0,0.0,0,0,0,0,0,0,0,0
PAK3,0.0071325606877118,0.0182897772208708,0.3776297407405953,0.0,0,1,0,0,0,0,0,0
PLK4,0.0112026287697777,0.0079772313833674,0.2546651958691287,0.0,0,0,0,0,0,0,0,0
RPL10,0.0037795110404094,0.123559038137887,0.0983198766922575,0.0,0,0,0,0,0,0,0,0
THRAP3,0.0151983694788701,0.0138078592441135,0.0122920385249223,0.0,0,0,0,0,0,0,0,0
LDOC1,0.0116224798474859,0.1068587458651595,0.0771851120102484,0.0,0,0,0,0,0,0,0,0
ZFP36,0.0038653037604961,0.0004432804683711,0.2291765661412937,0.0,0,0,0,0,0,0,0,0
HSPA1A,0.0077197617064595,0.7193609480017186,0.1389353299852007,0.0,1,0,0,0,0,0,0,0
CAT,0.0115571265333148,0.0201698228808239,0.0650023569544483,0.0,0,0,0,0,0,0,0,0
SF3B3,0.0075961607947483,0.0003973366607561,0.0070497386180938,0.0,0,0,0,0,0,0,0,0
PGD,0.0,0.006388046638208,0.1509819365509411,0.0,0,0,0,0,0,0,0,0
NIPSNAP3A,0.0038690004817826,0.0044530700086373,0.0256346267555348,0.0,0,0,0,0,0,0,0,0
KRT31,0.0077297702579311,0.1386133481730293,0.0379482988321259,0.0,0,0,0,0,0,0,0,0
RECQL,0.0038789987120423,0.0068384145024119,0.0370215280947827,0.0,0,0,0,0,0,0,0,0
RCC1,0.0038065866357885,0.0716722504809523,0.1285985638154653,0.0,0,0,0,0,0,0,0,0
CCDC85B,0.0,0.0204728839586336,0.1036653435675924,0.0,0,0,0,0,0,0,0,0
TCEANC,0.0038060661001534,0.0280804690972406,0.0629550704284223,0.0,0,0,0,0,0,0,0,0
AKT3,0.0113522554663301,0.0050004724914068,0.3778424216171095,0.88671875,1,1,0,0,0,1,0,0
MAP3K20,0.0,0.0177210184666424,0.0,0.0,1,0,0,0,0,0,0,0
EPB41L5,0.0107457135313133,0.012364300539456,0.0847443012022392,0.0,0,0,0,0,0,0,0,0
ANKS6,0.0075314770884256,0.030711766768944,0.007709068265871,0.0,0,0,0,0,0,0,0,0
PDE4D,0.0482127272338437,0.7291891659100347,0.1493480293977205,0.0,0,0,0,0,0,0,0,0
POU2F1,0.0162729480129387,0.0107192172661051,0.0077549464949683,0.0,0,0,0,0,0,0,0,0
TRIM56,0.0149414713736512,0.0202617224531901,0.0328149977275024,0.0,0,0,0,0,0,0,0,0
KLF4,0.0038378539008239,0.0043182229342821,0.1933323926512632,0.0,0,0,0,0,0,0,0,0
AXL,0.022798445208528,0.0643638279537404,0.2626928259522715,0.0,0,0,0,0,0,0,0,0
HMGA2,0.0110430869936265,0.0449085578955963,0.2295088875529156,0.0,0,0,0,0,0,0,0,0
AP3B1,0.0112873622192993,0.0038860558710113,0.0241493233438985,0.0,0,0,0,0,0,0,0,0
CDC34,0.003882920134536,0.0087267356514257,0.0161267011936371,0.0,0,0,0,0,0,0,0,0
SMC3,0.0307045624294894,0.0055549202952252,0.027660259424402,0.0,0,0,0,1,0,0,0,0
CBX2,0.0076135855342422,0.104717635593206,0.231593364258319,0.0,0,0,0,0,0,0,0,0
SELP,0.0075820289176114,0.1113682673485387,0.3854541089315588,0.0,0,0,0,0,0,0,0,0
SPG21,0.0076677964910742,0.0144336638822832,0.0051369681698109,0.0,0,0,0,0,0,0,0,0
MEX3A,0.0038722223492221,0.0069598250437443,0.2175767192832978,1.0,0,0,0,0,0,0,0,0
PHF1,0.0190857707626137,0.0095310780285738,0.1247882807067279,0.0,0,0,0,0,0,0,0,0
EPC2,0.011546089115805,0.0013576092908055,0.1009008163914901,0.0,0,0,0,0,0,0,0,0
SNRPD1,0.0114167190221699,0.1155565700429786,0.1002965335042703,0.0,0,0,0,0,0,0,0,0
MLANA,0.0,0.0793614204328824,0.0950868203758169,0.0,0,0,0,0,0,0,0,0
PRKCE,0.0114513238055708,0.0181429794575823,0.0872364325779999,0.0,0,0,0,0,0,0,0,0
RSL1D1,0.0077049971289852,0.0170531360326146,0.0466782683349983,0.0,0,0,0,0,0,0,0,0
RAB11FIP5,0.0075323526223744,0.0024003165458766,0.1445209147868298,0.0,0,0,0,0,0,0,0,0
EIF4E2,0.0150088171668123,0.0,0.084055942480728,0.203125,0,0,0,0,0,1,0,0
DNAJC3,0.0,0.023697258595068,0.0287206655933964,0.0,0,0,0,0,0,0,0,0
CPSF7,0.0,0.0086199733446302,0.0254971293763797,0.0,0,0,0,0,0,0,0,0
TUT1,0.0152402378908378,0.0215113189869558,0.0006743324113655,0.0,0,0,0,0,0,0,0,0
FBH1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
RGS3,0.0212765093490929,0.0,0.0184537599787547,0.0,0,0,0,0,0,0,0,0
ELF1,0.0268736738660668,0.0,0.0296902903258833,0.0,0,0,0,0,0,0,0,0
MAGOHB,0.0038702997260261,0.0608832519614203,0.057561573775247,0.0,0,0,0,0,0,0,0,0
SCMH1,0.014011793976813,0.0074161388553279,0.0549580321737382,0.28515625,0,0,0,0,0,0,0,0
ADNP,0.0146103753194502,0.0029673731910249,0.0072941439390748,0.0,0,0,0,0,0,0,0,0
NUDT2,0.0,0.0106994285197735,0.0945572062775926,0.0,0,0,0,0,0,0,0,0
CMC4,0.0038823195452722,0.0235651495136272,0.0633081166831703,0.0,0,0,0,0,0,0,0,0
ZCCHC8,0.0114164979968783,0.0,0.0338531668377388,0.2578125,0,0,0,0,0,0,0,0
AKAP9,0.0628779477915235,0.0082804258498997,0.005401707645439,0.0,0,0,0,0,0,0,0,0
PYDC1,0.0038776986275963,0.174052241875396,0.0,0.0,0,0,0,0,0,0,0,0
NOLC1,0.0191660371145134,0.0185979020794948,0.0515877343707038,0.0,0,0,0,0,0,0,0,0
CAMP,0.0038835809857088,0.1722783477715176,0.1355350451917802,0.0,0,0,0,0,0,0,0,0
MLST8,0.0038630058727663,0.0060137841849183,0.0130389275347946,0.0,0,0,0,0,0,1,0,0
RBM8A,0.0,0.0190961335745143,0.0972750794025605,0.0,0,0,0,0,0,0,0,0
CNPY3,0.0038584140770457,0.0037193545082928,0.0384517958453261,0.0,0,0,0,0,0,0,0,0
NEU4,0.0113463174304238,0.2093479745676594,0.0350746403745483,0.203125,0,0,0,0,0,0,0,0
CHEK1,0.021832135538543,0.0183162390563674,0.213429976871615,0.3671874999999999,0,0,0,1,1,0,0,0
CARD8,0.0,0.0,0.0602003418273664,0.0,0,0,0,0,0,0,0,0
HNF1A,0.0183695312699693,0.2957573508587444,0.0047087383083341,0.2578125,0,0,0,0,0,0,0,0
SLC9A3R1,0.0115828075457976,0.0025748220647243,0.1387566093054221,0.0,0,0,0,0,0,0,0,0
NECAB2,0.0038340551579009,0.2183644244119892,0.1023908226215897,0.0,0,0,0,0,0,0,0,0
HSF4,0.0115805815056334,0.1123175977859374,0.0332387261760974,0.6015625,0,0,0,0,0,0,0,0
MRRF,0.0111378802129194,0.1237248386517736,0.0524658211365432,0.0,0,0,0,0,0,0,0,0
QPCTL,0.0152934040897612,0.0135575941166876,0.0999031117227791,0.0,0,0,0,0,0,0,0,0
NDUFS3,0.0038149954584718,0.0028278083959258,0.0425220084894577,0.0,0,0,0,0,0,0,0,0
NDUFA9,0.0037201448851547,0.0078237677295429,0.0587132541604758,0.0,0,0,0,0,0,0,0,0
KRT33B,0.0077264882281045,0.1782186721260411,0.0,0.0,0,0,0,0,0,0,0,0
KPNA4,0.0189637295683074,0.0051234534222285,0.0138218569322845,0.0,0,0,0,0,0,0,0,0
ERCC3,0.0114506419179045,0.0039899331371565,0.0028549045451605,0.0,0,0,0,0,0,0,0,0
MLLT6,0.0262316186480742,0.0113309599204074,0.0609739594529934,0.0,0,0,0,0,0,0,0,0
UBQLN1,0.0076823359992839,0.003656727906721,0.0008678617247261,0.5039062500000001,0,0,0,0,0,0,0,0
ELF4,0.0188515161108657,0.0150957500796117,0.0077056022290211,0.0,0,0,0,0,0,0,0,0
PSMA7,0.0038332832553353,0.0021274515302272,0.0638355508566717,0.0,0,0,0,0,0,0,0,0
SENP1,0.0113336421335982,0.0050518630158406,0.0030458287590562,0.0,0,0,0,0,0,0,0,0
MID1,0.0105726332002201,0.3215069032037506,0.0984734599776601,0.0,0,0,0,0,0,0,0,0
CCDC106,0.0188981684521088,0.0036041241048089,0.0189729906852428,0.0,0,0,0,0,0,0,0,0
RPL7L1,0.0,0.0097203962510867,0.0039367931357254,0.0,0,0,0,0,0,0,0,0
