gene,MF: LUAD,METH: LUAD,GE: LUAD,CNA: LUAD,hsa04010,hsa04012,hsa04014,hsa04020,hsa04110,hsa04115,hsa04151
RPL18A,0.0,0.0044044923926439,0.0295721315369913,0.0,0,0,0,0,0,0,0
ATG4D,0.0410583360708752,0.0021024593415686,0.0247258616822221,0.0,0,0,0,0,0,0,0
SYCE1,0.061458120168348,0.265254262190203,0.2476611943266413,0.3925729442970823,0,0,0,0,0,0,0
C19ORF12,0.0204757696609978,0.0376454597276351,0.0074568001817071,0.3687002652519894,0,0,0,0,0,0,0
AIM2,0.0410165899836821,0.5128924540318233,0.1984802518147554,0.0,0,0,0,0,0,0,0
L3MBTL2,0.0,0.0078229231582149,0.0300380930190607,0.0,0,0,0,0,0,0,0
NAT10,0.0204587711145156,0.0205921925933268,0.0588976691169268,0.0,0,0,0,0,0,0,0
RPL41,0.0,0.0109902501546168,0.0193360887187792,0.0,0,0,0,0,0,0,0
PTGDR2,0.0,0.0974931353875796,0.2027568618234075,0.0,0,0,0,0,0,0,0
PTGDR,0.0,0.7296170726634155,0.1447467993353578,0.0,0,0,0,0,0,0,0
MRPL34,0.0,0.0146200916018063,0.0353927256399447,0.0,0,0,0,0,0,0,0
TAOK1,0.0409858075116637,0.0001221253795469,0.0131929567965811,0.0,1,0,0,0,0,0,0
FAM98B,0.0,0.01517594127386,0.0303114163887979,0.7294429708222812,0,0,0,0,0,0,0
ZMYM5,0.0204388149052949,0.0003114237139699,0.0172776722835463,0.7771883289124669,0,0,0,0,0,0,0
KANK1,0.0389922490921972,0.0274591912588339,0.1007227194046588,0.0,0,0,0,0,0,0,0
PAFAH1B2,0.0409082522011382,0.0196598155534459,0.0058965639087314,0.3183023872679045,0,0,0,0,0,0,0
NAP1L5,0.0,0.0159219353207588,0.1308383078424967,0.4190981432360743,0,0,0,0,0,0,0
IPO8,0.0602029591736229,0.0114967523047655,0.0345813166925734,0.0,0,0,0,0,0,0,0
TCEAL3,0.0,0.2029242896827721,0.0662291120451653,0.0,0,0,0,0,0,0,0
ERCC8,0.0204738824782983,0.0200359072074207,0.0180642099404851,0.0,0,0,0,0,0,0,0
XAB2,0.020463903072588,0.0064494781024277,0.0264033125613105,0.0,0,0,0,0,0,0,0
MOGS,0.0204870310311552,0.0056119042109228,0.0590164728501692,0.0,0,0,0,0,0,0,0
APBB1IP,0.0817776305532215,0.1774761132404156,0.1111624344236403,0.0,0,0,0,0,0,0,0
EIF3D,0.0,0.0199098506741574,0.0158802665024385,0.0,0,0,0,0,0,0,0
DYNLT1,0.0,0.0069136178084589,0.0192971544363806,0.0,0,0,0,0,0,0,0
HAX1,0.020508157705173,0.0051452015233701,0.0568165160378842,0.0,0,0,0,0,0,0,0
GAS6,0.0205250000854667,0.0,0.2344798011485994,0.8222811671087533,0,0,0,0,0,0,0
DPP6,0.0800274417252614,0.9801847178930186,0.4341222507936956,0.0,0,0,0,0,0,0,0
CHGB,0.0615336986077719,0.1680462526828712,0.0574727520945298,0.3448275862068966,0,0,0,0,0,0,0
SOX17,0.0,0.7780476157952031,0.3284849843208168,0.0,0,0,0,0,0,0,0
DCTN6,0.0,0.0046144740167848,0.0571177181257854,0.0,0,0,0,0,0,0,0
ATXN1,0.0,0.0049322953965026,0.0415981415622681,0.0,0,0,0,0,0,0,0
HMBOX1,0.0,0.0291757853803078,0.1167448275622953,0.0,0,0,0,0,0,0,0
ATIC,0.0204249151744251,0.1968032950774794,0.1307510285625445,0.0,0,0,0,0,0,0,0
RPS4Y1,0.0,0.0,0.0130222746838888,0.0,0,0,0,0,0,0,0
RPS12,0.0,0.0093927456236349,0.0091029023431778,0.0,0,0,0,0,0,0,0
ATP6V1G1,0.0,0.0481111082000503,0.0022264801122539,0.0,0,0,0,0,0,0,0
ZBTB7B,0.0,0.0027204819955363,0.0476114435559061,0.0,0,0,0,0,0,0,0
PPP6R2,0.0,0.0006337542554983,0.0161372988860583,0.6631299734748011,0,0,0,0,0,0,0
RFC4,0.0205321174482997,0.0254299058266692,0.1623388479034043,0.3607427055702918,0,0,0,0,0,0,0
SLC5A6,0.0,0.0137296256413452,0.1191255947390857,0.0,0,0,0,0,0,0,0
NUFIP2,0.0,0.0090933092897633,0.0292349156920553,0.0,0,0,0,0,0,0,0
TCEAL2,0.0,0.2077400249351342,0.4648261580091806,0.0,0,0,0,0,0,0,0
TMSB10,0.0,0.0061692022971624,0.0546005670745089,0.0,0,0,0,0,0,0,0
MNAT1,0.0,0.0110102602489635,0.048651482087577,0.0,0,0,0,0,0,0,0
NAPA,0.0,0.0038207459970538,0.0489806425247359,0.517241379310345,0,0,0,0,0,0,0
RBFOX2,0.0200660675444562,0.0034003434140986,0.0230320467830722,0.0,0,0,0,0,0,0,0
GAMT,0.0,0.0222725836761844,0.0928438668976121,0.0,0,0,0,0,0,0,0
TIPRL,0.0,0.006787244457557,0.0691440856746413,0.0,0,0,0,0,0,0,0
COPA,0.0408136300465677,0.0225526793523005,0.0590787237039765,0.0,0,0,0,0,0,0,0
C4A,0.0,0.0,0.0273723750879943,0.0,0,0,0,0,0,0,0
SYTL1,0.0,0.4767303024600989,0.0589423335131358,0.3236074270557029,0,0,0,0,0,0,0
RAB27A,0.0,0.008920679324354,0.0490985874430641,0.0,0,0,0,0,0,0,0
KLHL13,0.0600145966842621,0.1174778589026555,0.0938587686682527,0.0,0,0,0,0,0,0,0
RPL15,0.0,0.0065220778660274,0.0102327571796063,0.6180371352785148,0,0,0,0,0,0,0
RHOT2,0.0205620270784975,0.0426698169983445,0.0670162563095546,0.2944297082228117,0,0,0,0,0,0,0
H2AFY2,0.0,0.172984955238693,0.0088794558015861,0.0,0,0,0,0,0,0,0
PTPRB,0.3015244756773321,0.2473681242623488,0.3347046220446332,0.0,0,0,0,0,0,0,0
PUM3,0.0,0.0294695542120559,0.0,0.0,0,0,0,0,0,0,0
HNRNPH3,0.020460228090596,0.0040922775405604,0.0011962626564849,0.0,0,0,0,0,0,0,0
ACTA2,0.0204796005653387,0.0342100164888519,0.0500799240860054,0.0,0,0,0,0,0,0,0
ARPP19,0.0,0.030866420930259,0.0433763388390076,0.0,0,0,0,0,0,0,0
PPP1R8,0.0205277444128805,0.0119029878688182,0.0111178000829899,0.3236074270557029,0,0,0,0,0,0,0
MTREX,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
NDUFB6,0.0409722305987193,0.0242899934263472,0.0012918639173669,0.0,0,0,0,0,0,0,0
SPN,0.0,0.0582195060327649,0.2821446616350889,0.4429708222811672,0,0,0,0,0,0,0
FAM32A,0.0,0.0092244337135104,0.0319583096791508,0.0,0,0,0,0,0,0,0
DR1,0.0,0.0302968621038276,0.0042884139336549,0.0,0,0,0,0,0,0,0
VIPR2,0.0204059341337659,0.7100926189307055,0.1040676107725203,0.0,0,0,0,0,0,0,0
NME3,0.0,0.1312571420785864,0.0317269433083723,0.2944297082228117,0,0,0,0,0,0,0
LAMTOR3,0.0,0.0529627500865923,0.017239394108103,0.4190981432360743,1,0,0,0,0,0,0
AK1,0.0204609004462954,0.0044315036137712,0.1934624276292311,0.0,0,0,0,0,0,0,0
C1QB,0.0,0.0634827376015271,0.2093378851012631,0.3236074270557029,0,0,0,0,0,0,0
COX6A2,0.0,0.124107185388162,0.0,0.0,0,0,0,0,0,0,0
GBA2,0.0,0.0013511319864126,0.0308826386252588,0.0,0,0,0,0,0,0,0
DES,0.0,0.2705839892580414,0.4531626436081764,0.0,0,0,0,0,0,0,0
RRAGA,0.0,0.0309575885081485,0.0661094591650655,0.0,0,0,0,0,0,0,0
ASB6,0.0203640427346352,0.0248110624147832,0.0141246847169398,0.0,0,0,0,0,0,0,0
SF3A3,0.0,0.0170652201428404,0.0248747492718676,0.0,0,0,0,0,0,0,0
TCP10L,0.0205487883922682,0.0998065513614957,0.0168524973054283,0.0,0,0,0,0,0,0,0
CRELD2,0.0,0.0129413618748979,0.0897482601379867,0.6631299734748011,0,0,0,0,0,0,0
RPS27A,0.0,0.0801303597348627,0.0261570862770831,0.0,0,0,0,0,0,0,0
MYO1E,0.0197291986743851,0.0009327125259877,0.062290398408684,0.0,0,0,0,0,0,0,0
NGEF,0.0204101886256411,0.3435263078667944,0.3535843539898614,0.0,0,0,0,0,0,0,0
DSTN,0.0,0.0104630073092843,0.0773708275813865,0.3448275862068966,0,0,0,0,0,0,0
KIR2DL1,0.1432195362992156,0.2581819751876544,0.0,0.0,0,0,0,0,0,0,0
TECR,0.0205220228120866,0.0085663250107148,0.0080147470468803,0.0,0,0,0,0,0,0,0
EXOSC9,0.0,0.0463099470071882,0.0049033930626455,0.4190981432360743,0,0,0,0,0,0,0
GPI,0.0,0.0024634516650898,0.1068982277007976,0.0,0,0,0,0,0,0,0
AHCYL1,0.0,0.000370845056072,0.0126294454275735,0.4005305039787799,0,0,0,0,0,0,0
SAFB2,0.0204589420567184,0.0046892662493697,0.0070246952622843,0.0,0,0,0,0,0,0,0
SNRPF,0.0,0.00128061937438,0.0578294070043663,0.3527851458885941,0,0,0,0,0,0,0
VMP1,0.1230337830130467,0.0337950036364207,0.1285076527148786,0.0,0,0,0,0,0,0,0
OIP5,0.0205518058581192,0.0227522238059523,0.2305648443028923,0.7294429708222812,0,0,0,0,0,0,0
HJV,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
BMP6,0.0204290060217874,0.1722447072827397,0.2571218557165798,0.0,0,0,0,0,0,0,0
LYRM7,0.0,0.0173179150208678,0.0110237173163844,0.5596816976127321,0,0,0,0,0,0,0
PSRC1,0.0,0.0050368775533235,0.0933825967946516,0.4005305039787799,0,0,0,0,0,0,0
TREX1,0.0,0.0671532246660592,0.0424246154134185,0.6578249336870028,0,0,0,0,0,0,0
CLU,0.0204100372761289,0.0058514386886846,0.1422123879863995,0.0,0,0,0,0,0,0,0
ARHGAP24,0.0400935196889174,0.0175655395783679,0.1796731002968248,0.4190981432360743,0,0,0,0,0,0,0
DGKZ,0.0,0.0888939010548988,0.0077840723210006,0.0,0,0,0,0,0,0,0
TAF9B,0.0202231277229185,0.0599734186195361,0.0486318130016294,0.0,0,0,0,0,0,0,0
NUP93,0.0408336949237422,0.0027238859399538,0.0237071548072049,0.0,0,0,0,0,0,0,0
RGS5,0.0,0.0130268327188696,0.1071681944891174,0.0,0,0,0,0,0,0,0
FOXK1,0.0608907690176851,0.0011410885378971,0.0030831085512797,0.7533156498673741,0,0,0,0,0,0,0
POU2F2,0.0,0.2336408557578682,0.0161187101898939,0.0,0,0,0,0,0,0,0
TRAIP,0.0,0.0019678357311199,0.1768347687732346,0.6578249336870028,0,0,0,0,0,0,0
CBX7,0.0204729471881664,0.0525622876511439,0.2167936712903906,0.0,0,0,0,0,0,0,0
SLC9A3R2,0.0,0.0111019873475102,0.1354259365659791,0.0,0,0,0,0,0,0,0
TSC22D4,0.0205028328744909,0.0226758877981773,0.0180454136990652,0.0,0,0,0,0,0,0,0
TNFAIP1,0.0,0.0053987798329693,0.0764581069145826,0.0,0,0,0,0,0,0,0
EPM2AIP1,0.0,0.0110669623293707,0.0578195532243733,0.0,0,0,0,0,0,0,0
RPL23A,0.0,0.0096358448753979,0.0307095756455143,0.0,0,0,0,0,0,0,0
PRKAA2,0.0402180716918703,0.0584825605669689,0.0670316496388479,0.0,0,0,0,0,0,0,1
TPM2,0.0407266236834305,0.0,0.0421480962215952,0.0,0,0,0,0,0,0,0
POU2AF1,0.0,0.0133728866896688,0.1445874143144879,0.3183023872679045,0,0,0,0,0,0,0
HIST1H2BA,0.0205620219272275,0.4511133876881527,0.0,0.0,0,0,0,0,0,0,0
RASL10B,0.0,0.1074497171339876,0.0506725718729787,0.0,0,0,0,0,0,0,0
PRRC1,0.0597434958525733,0.0261844460006921,0.0543940685356764,0.5596816976127321,0,0,0,0,0,0,0
SPIB,0.0,0.0677479107921261,0.1035003957841074,0.0,0,0,0,0,0,0,0
NCR3,0.020522973984074,0.1850221777462358,0.0894873826500477,0.0,0,0,0,0,0,0,0
NCR3LG1,0.0,0.0058640605897157,0.1106828444984622,0.0,0,0,0,0,0,0,0
MRPL19,0.0,0.0146874957800314,0.071431290971195,0.0,0,0,0,0,0,0,0
PCGF6,0.0,0.0116305340289803,0.0237701021744875,0.0,0,0,0,0,0,0,0
TCF19,0.0,0.0003384193888532,0.0970703050152001,0.0,0,0,0,0,0,0,0
HIST2H2AC,0.0205691177751803,0.0224706340404797,0.0911511264513601,0.4005305039787799,0,0,0,0,0,0,0
ADSS,0.0,0.007991617312533,0.0532942999765927,0.0,0,0,0,0,0,0,0
HOXC10,0.0,0.2663422902792799,0.3012342559288569,0.0,0,0,0,0,0,0,0
PPP2CB,0.0,0.1262068098068996,0.1093185528760767,0.0,0,0,0,0,1,0,1
NUP133,0.0204316072471287,0.0017653106718656,0.0258205089027029,0.0,0,0,0,0,0,0,0
ZC3H12A,0.0,0.0034560633539325,0.0135945516571002,0.0,0,0,0,0,0,0,0
RPL34,0.020548621913059,0.0122132763770128,0.0193425489754309,0.4190981432360743,0,0,0,0,0,0,0
ABCE1,0.0406210293952689,0.0319481328274994,0.0520776746499856,0.0,0,0,0,0,0,0,0
RPS19BP1,0.0,0.0056444213105851,0.0112976230980156,0.0,0,0,0,0,0,0,0
CENPE,0.0,0.0106579828054982,0.2175870282693466,0.4190981432360743,0,0,0,0,0,0,0
TROAP,0.0193267404107074,0.0004966628541827,0.3817253206838066,0.0,0,0,0,0,0,0,0
PDLIM3,0.0,0.1127525366338737,0.1243062007581485,0.4960212201591512,0,0,0,0,0,0,0
SFTPA2,0.0,0.0,0.4959848619116008,0.0,0,0,0,0,0,0,0
MYL6B,0.0,0.071899654099097,0.0817841263392277,0.0,0,0,0,0,0,0,0
ITGB1BP2,0.0407450564343271,0.0696216202239709,0.0016355477398315,0.0,0,0,0,0,0,0,0
RPS21,0.0,0.0077097455510144,0.0523240014442581,0.0,0,0,0,0,0,0,0
FEZ1,0.0204010160897198,0.3053664377463096,0.2581260350679572,0.3183023872679045,0,0,0,0,0,0,0
PRKAB1,0.0,0.0008291906854932,0.0422767372340873,0.3527851458885941,0,0,0,0,0,0,0
ZNF512B,0.0203933981643639,0.0418615660517733,0.0699542163563619,0.6657824933687003,0,0,0,0,0,0,0
DCAF11,0.0407336009608713,0.0021587225195968,0.0331676450784015,0.0,0,0,0,0,0,0,0
PPHLN1,0.0179878359210424,0.0187466771308343,0.0214329786355473,0.0,0,0,0,0,0,0,0
FUBP1,0.0408627854413335,0.0085631653679581,0.0488235998715183,0.0,0,0,0,0,0,0,0
CETN3,0.0,0.0014971847456909,0.001405130565841,0.5596816976127321,0,0,0,0,0,0,0
GAK,0.0597995142575527,0.0017932430717624,0.0112747997216541,0.3448275862068966,0,0,0,0,0,0,0
SPRR2G,0.0,0.5950579312877576,0.0,0.0,0,0,0,0,0,0,0
ACTR2,0.0403030112372291,0.0087802999470385,0.0068943072868954,0.0,0,0,0,0,0,0,0
PPP6R1,0.0,0.0012356888848761,0.0146151521127732,0.0,0,0,0,0,0,0,0
DDX31,0.0200102680387572,0.008463243925111,0.0169221528253209,0.0,0,0,0,0,0,0,0
ZFP42,0.0201957076650448,0.503803437831123,0.5881018470069632,0.4960212201591512,0,0,0,0,0,0,0
PAK6,0.0,0.1059994376936869,0.1071311430965651,0.7294429708222812,0,0,0,0,0,0,0
MGST1,0.0204851131403826,0.0808913429857158,0.0682365032575521,0.3713527851458886,0,0,0,0,0,0,0
NDUFB10,0.0,0.0707395252350041,0.0249765591738395,0.2944297082228117,0,0,0,0,0,0,0
S100B,0.0,0.1016011700583868,0.0583989435236976,0.0,0,0,0,0,0,0,0
NXNL1,0.0,0.1583171927276232,0.0,0.0,0,0,0,0,0,0,0
FLII,0.0,0.0164413910572735,0.0125413450891015,0.0,0,0,0,0,0,0,0
CAPRIN1,0.0394529684891889,0.0031210794437799,0.0397345216037144,0.0,0,0,0,0,0,0,0
CAMK2A,0.0,0.0604444485812938,0.2559395138804951,0.0,0,0,0,0,0,0,0
AKNAD1,0.0809604696748533,0.0,0.1626456968578054,0.4005305039787799,0,0,0,0,0,0,0
SNRPB,0.0,0.0335613614644065,0.0704941302021082,0.3448275862068966,0,0,0,0,0,0,0
ALYREF,0.0,0.0008398670572818,0.0681694556412058,0.0,0,0,0,0,0,0,0
RASGRP3,0.059228961105611,0.0430981833398265,0.015842471518642,0.0,1,0,0,0,0,0,0
ATF7,0.0191207097863498,0.0266137279666945,0.0162408836567138,0.0,0,0,0,0,0,0,0
MRPS24,0.0,0.0224263695788393,0.0841326796106816,0.0,0,0,0,0,0,0,0
CD164,0.0,0.000193150254775,0.0205171921804808,0.6710875331564987,0,0,0,0,0,0,0
NAA38,0.0,0.0,0.0464855851240981,0.0,0,0,0,0,0,0,0
CPT1A,0.0189740572230012,0.0553141917109071,0.0971230739523213,0.0,0,0,0,0,0,0,0
BAHD1,0.0,0.1047182333246189,0.0437478140147409,0.7294429708222812,0,0,0,0,0,0,0
RBM15B,0.0,0.0176739119155214,0.0163739640206232,0.6578249336870028,0,0,0,0,0,0,0
CTNND2,0.2597365123555603,0.4222703567466093,0.4235778024547938,0.0,0,0,0,0,0,0,0
TACO1,0.0205296375332183,0.0057837065345133,0.0644901900522765,0.0,0,0,0,0,0,0,0
TAGLN,0.0,0.3375208425781409,0.0944366455868565,0.3183023872679045,0,0,0,0,0,0,0
BRD2,0.0202084029210715,0.0069603973689966,0.0057388223997467,0.0,0,0,0,0,0,0,0
IMMT,0.0199080483649622,0.0343070212513425,0.0237457118302358,0.0,0,0,0,0,0,0,0
IRX1,0.0205582873176786,0.5109554355867529,0.4491019077754132,0.0,0,0,0,0,0,0,0
TCEAL6,0.0205269104621938,0.3501628089162342,0.6300889970936032,0.0,0,0,0,0,0,0,0
FIP1L1,0.0406460881936496,0.0808970378184986,0.0282344638405112,0.2546419098143236,0,0,0,0,0,0,0
ALB,0.0,0.0,0.005677200110777,0.4190981432360743,0,0,0,0,0,0,0
AFAP1L2,0.0,0.09768924461779,0.0320835427932898,0.0,0,0,0,0,0,0,0
CDC42EP1,0.0,0.0662544149818534,0.0023772034394648,0.0,0,0,0,0,0,0,0
DNAJB1,0.0205655404336362,0.0591069569544853,0.0899643695995461,0.0,0,0,0,0,0,0,0
SERP1,0.0,0.0028686157051692,0.0239554790614806,0.0,0,0,0,0,0,0,0
UBA52,0.0,0.020748012948247,0.0022684440535559,0.0,0,0,0,0,0,0,0
CCT2,0.0,0.0010805901123389,0.0602209602265791,0.0,0,0,0,0,0,0,0
PCGF2,0.0,0.0232050846392209,0.0259815645930318,0.0,0,0,0,0,0,0,0
SAMM50,0.0,0.0226023599132118,0.0070837533476149,0.0,0,0,0,0,0,0,0
TRAPPC2L,0.0,0.0186501088926547,0.0101230938454962,0.4986737400530504,0,0,0,0,0,0,0
SIK2,0.0401704802099272,0.0103445702253023,0.1329532276321532,0.3183023872679045,0,0,0,0,0,0,0
CFI,0.0202341462558547,0.0,0.0308884544432623,0.4190981432360743,0,0,0,0,0,0,0
CEP72,0.0,0.0238998505867754,0.1261509393914713,0.0,0,0,0,0,0,0,0
NOB1,0.0,0.0007975679137375,0.0612254619266129,0.0,0,0,0,0,0,0,0
ZNF346,0.0,0.0024670568483074,0.0091792578495588,0.3342175066312997,0,0,0,0,0,0,0
VRK3,0.0197726677028508,0.0124024592823271,0.015022897112944,0.0,0,0,0,0,0,0,0
WARS,0.0396328486449545,0.1773241528390287,0.0899076986464349,0.3978779840848808,0,0,0,0,0,0,0
MAGEH1,0.0,0.1172207614553396,0.1004844435411349,0.0,0,0,0,0,0,0,0
EIF2B1,0.0204536033996106,0.0604005825051428,0.0236825316461058,0.3527851458885941,0,0,0,0,0,0,0
ELF2,0.0,0.0035059907201134,0.0242698770934245,0.0,0,0,0,0,0,0,0
BTBD1,0.0,0.0023361006110152,0.0252939379691016,0.0,0,0,0,0,0,0,0
CCT6A,0.0606751602182392,0.0579581370604629,0.0977816104046292,0.0,0,0,0,0,0,0,0
CLIC5,0.0,0.1704166603835264,0.5382251039315448,0.0,0,0,0,0,0,0,0
SUGP1,0.0612623703455261,0.0008282337979321,0.0065432797829827,0.0,0,0,0,0,0,0,0
KIFAP3,0.0406912268671446,0.0190040950793027,0.0219589780204422,0.0,0,0,0,0,0,0,0
DNAJB11,0.0,0.009473012797016,0.0465800667620809,0.3607427055702918,0,0,0,0,0,0,0
MED4,0.0,0.0106469784701586,0.0263364272538905,0.0,0,0,0,0,0,0,0
RCN2,0.0,0.0025749633438784,0.0237303584998077,0.0,0,0,0,0,0,0,0
WDR1,0.0,0.00653441911458,0.0091445622768299,0.3448275862068966,0,0,0,0,0,0,0
CDH5,0.0407089386330278,0.2287113042209693,0.3395268087385112,0.0,0,0,0,0,0,0,0
AKAP8L,0.0,0.0042488264863272,0.020323915952508,0.0,0,0,0,0,0,0,0
DLGAP3,0.0204864984976897,0.2780938516808448,0.0212289976149045,0.0,0,0,0,0,0,0,0
TNKS2,0.0609868285434527,0.0037494333798223,0.0300114085937814,0.0,0,0,0,0,0,0,0
ZW10,0.0203533929855707,0.0032011948783291,0.0310826284775997,0.3183023872679045,0,0,0,0,0,0,0
SCAF4,0.0203253412419924,0.0028731712384197,0.0061298558702679,0.0,0,0,0,0,0,0,0
PPIL1,0.0203952102285418,0.0108371077985987,0.1146527600861029,0.0,0,0,0,0,0,0,0
GOLGA1,0.0,0.0096559233097414,0.0129170404161648,0.0,0,0,0,0,0,0,0
VAMP3,0.0,0.0330291352682151,0.0785883959768786,0.3236074270557029,0,0,0,0,0,0,0
CCDC136,0.0793839871945717,0.1349227345693258,0.0387944585695945,0.0,0,0,0,0,0,0,0
CDKL3,0.0203505550007497,0.005533994181141,0.0716925797739135,0.5596816976127321,0,0,0,0,0,0,0
ZNF239,0.0399973076546597,0.0453052796323072,0.1438245310549773,0.0,0,0,0,0,0,0,0
CEP63,0.0589502700991502,0.0278259311838168,0.0107261820049755,0.0,0,0,0,0,0,0,0
NOL9,0.0,0.0030574539681414,0.0011789134585183,0.3236074270557029,0,0,0,0,0,0,0
XRN2,0.0409494202623737,0.013608590946947,0.0021032925012875,0.0,0,0,0,0,0,0,0
AMFR,0.0,0.0049445261204091,0.0194968143669651,0.0,0,0,0,0,0,0,0
RAB18,0.0,0.0018017554457463,0.0055829239031833,0.0,0,0,0,0,0,0,0
NUP155,0.0608514943271294,0.0195282871032591,0.1211528083994008,0.8063660477453582,0,0,0,0,0,0,0
AFF4,0.0204547976153835,0.0282138813911386,0.0288503691589152,0.5596816976127321,0,0,0,0,0,0,0
HELZ,0.060502415792603,0.0004899900660547,0.0058835774770567,0.0,0,0,0,0,0,0,0
FKBP4,0.0,0.0038897540900219,0.0909084133771921,0.0,0,0,0,0,0,0,0
TWF1,0.0204970873735882,0.0336927747683932,0.0920091860029348,0.0,0,0,0,0,0,0,0
TBCC,0.0205597396534046,0.0108141046031871,0.0349251881467997,0.0,0,0,0,0,0,0,0
RAPGEF3,0.0,0.0,0.1500730660508765,0.0,0,0,0,0,0,0,0
TP53RK,0.0,0.000748903743245,0.0019371141415638,0.2175066312997347,0,0,0,0,0,0,0
NOP56,0.0,0.0175273735532966,0.089799548269746,0.3448275862068966,0,0,0,0,0,0,0
APOOL,0.02035572347422,0.0075952901799826,0.0367964780897699,0.0,0,0,0,0,0,0,0
SMG1,0.0603901205065892,0.0032214536241763,0.0084716422816001,0.0,0,0,0,0,0,0,0
PYCR2,0.0205138341479537,0.0852637767304584,0.0374510933738483,0.0,0,0,0,0,0,0,0
NMT1,0.0204503827503455,0.0304839496684423,0.0203799873924824,0.0,0,0,0,0,0,0,0
IDH3G,0.0204072430426814,0.10183699430266,0.0317324472749974,0.0,0,0,0,0,0,0,0
RAP2A,0.0,0.0093085798356814,0.0655270047862742,0.2015915119363395,0,0,0,0,0,0,0
DBN1,0.0,0.0285624458330873,0.1113468187060614,0.3342175066312997,0,0,0,0,0,0,0
SULT2A1,0.0614962970440845,0.1562683787292758,0.0,0.517241379310345,0,0,0,0,0,0,0
PRDM7,0.0,0.0471130316276556,0.5282591917057442,0.4986737400530504,0,0,0,0,0,0,0
NMT2,0.020525616545544,0.0084763299975015,0.0570030104894226,0.0,0,0,0,0,0,0,0
JAZF1,0.0205134194722278,0.0417617246223201,0.1058255334118969,0.0,0,0,0,0,0,0,0
SYNJ2BP,0.0,0.0102051596001619,0.0405017222616631,0.0,0,0,0,0,0,0,0
POLR3G,0.0,0.0273844993331658,0.0680663244188767,0.5596816976127321,0,0,0,0,0,0,0
POLR3F,0.0,0.0031556372922575,0.0009951094347565,0.0,0,0,0,0,0,0,0
DDX56,0.0,1.0912891303005602e-05,0.084081435970809,0.0,0,0,0,0,0,0,0
CXCL14,0.0205048931135345,0.0754694210777864,0.259053644876435,0.5596816976127321,0,0,0,0,0,0,0
DHCR7,0.0408129997513813,0.0184658095034361,0.0104322718727455,0.0,0,0,0,0,0,0,0
FADS1,0.0,0.0120546800085851,0.0379071335986505,0.0,0,0,0,0,0,0,0
MFN1,0.0,0.0036385975970889,0.0428620552085376,0.0,0,0,0,0,0,0,0
PDLIM5,0.0,0.0066243072159551,0.0002623750661248,0.4190981432360743,0,0,0,0,0,0,0
GNG4,0.0594708660587597,0.5055307984101515,0.2616440346581675,0.0,0,0,0,0,0,0,1
CHD1,0.0,0.0070358424884266,0.0015034236955788,0.5596816976127321,0,0,0,0,0,0,0
PWP1,0.0204273636497596,0.0361108500204401,0.0099917018304,0.3527851458885941,0,0,0,0,0,0,0
ANXA6,0.0204279594125438,0.1415144891473571,0.09564979517044,0.0,0,0,0,0,0,0,0
HECTD3,0.0204599773584233,0.0022189979679393,0.0134102822882543,0.0,0,0,0,0,0,0,0
CBX1,0.0,0.0037132275051525,0.0635574502619949,0.0,0,0,0,0,0,0,0
SS18,0.0,0.0126820762595543,0.0024692479434825,0.0,0,0,0,0,0,0,0
BLOC1S2,0.0,0.039797739335631,0.0263317680725923,0.0,0,0,0,0,0,0,0
RPL29,0.0,0.0079587987073786,0.0272963458358551,0.6578249336870028,0,0,0,0,0,0,0
RBBP4,0.0205104637014709,0.0379774728390351,0.0556783984964806,0.0,0,0,0,0,0,0,0
KLK7,0.0,0.1540019625019238,0.3537087138025079,0.0,0,0,0,0,0,0,0
PACSIN3,0.0,0.0152277868745124,0.0417776215658333,0.0,0,0,0,0,0,0,0
DMRT3,0.0815496977232759,0.3471998180199444,0.0370957470184477,0.0,0,0,0,0,0,0,0
BLVRA,0.0,0.0010472188050882,0.0044750610982327,0.0,0,0,0,0,0,0,0
RNF41,0.0,0.0067978166859382,0.0583007813706231,0.0,0,0,0,0,0,0,0
MMP2,0.0,0.0,0.0159003196099058,0.0,0,0,0,0,0,0,0
KLHL22,0.0204833072520477,0.0019741285933217,0.0050383617925537,0.0,0,0,0,0,0,0,0
AGXT,0.0,0.2534964473848193,0.0,0.0,0,0,0,0,0,0,0
EIF3A,0.0403445946850069,0.0061408012021754,0.0021650805383922,0.0,0,0,0,0,0,0,0
RPL5,0.0,0.0,0.0045567348167081,0.0,0,0,0,0,0,0,0
ADH1B,0.039836202821422,0.0,0.5169834603559642,0.4190981432360743,0,0,0,0,0,0,0
BLOC1S5,0.0,0.0114970934684557,0.0265896836483567,0.0,0,0,0,0,0,0,0
MMP8,0.0408737690886189,0.0203605171281633,0.0398876379332747,0.3183023872679045,0,0,0,0,0,0,0
RNF213,0.0201827763253969,0.0006543447970304,0.0396540504369823,0.0,0,0,0,0,0,0,0
NDUFS2,0.0,0.1562368036228552,0.0488411886372954,0.0,0,0,0,0,0,0,0
IL25,0.0205146459108869,0.3106309607419235,0.0,0.0,0,0,0,0,0,0,0
NR5A1,0.0204693583956362,0.1015757399927312,0.0893967810674254,0.0,0,0,0,0,0,0,0
