gene,MF: COAD,METH: COAD,GE: COAD,CNA: COAD,hsa04010,hsa04012,hsa04110,hsa04115,hsa04150,hsa04151,hsa04210,hsa04310,hsa04350
DDX27,0.0054289312783611,0.0028619845126405,0.0846182579784437,0.0,0,0,0,0,0,0,0,0,0
PBX2,0.0108715866878648,0.0332907791493754,0.0243174150752448,0.0,0,0,0,0,0,0,0,0,0
TRIM14,0.0053207522803136,0.025349421864722,0.0583288467822884,0.0,0,0,0,0,0,0,0,0,0
SRSF3,0.0,0.0065377568502546,0.0320151400126285,0.0,0,0,0,0,0,0,0,0,0
EPN2,0.0053994819477427,0.0044919538372112,0.0102281021501921,0.0,0,0,0,0,0,0,0,0,0
MAPK8IP1,0.0269899592466475,0.0273040538071579,0.0159290467950532,0.0,1,0,0,0,0,0,0,0,0
RBM4,0.0,0.005204291110428,4.6800279960250585e-05,0.0,0,0,0,0,0,0,0,0,0
MRM1,0.0,0.0173370501687125,0.0208480864588233,0.0,0,0,0,0,0,0,0,0,0
USO1,0.0,0.0040577150143897,0.0052408398289169,0.0,0,0,0,0,0,0,0,0,0
PABPC1,0.0,0.0025636141521262,0.0640878687270127,0.0,0,0,0,0,0,0,0,0,0
NFATC4,0.0142918752800046,0.0122053850643769,0.0142299288126055,0.0,0,0,0,0,0,0,0,1,0
CCDC15,0.0106609652138753,0.0009882423479642,0.0362564703210241,0.0,0,0,0,0,0,0,0,0,0
SRP14,0.0,0.0114150973159887,0.0160376861790175,0.5276073619631902,0,0,0,0,0,0,0,0,0
PEX5,0.0,0.0011894151487122,0.0318957340133425,0.1840490797546012,0,0,0,0,0,0,0,0,0
F2RL1,0.0,0.0114021740024033,0.1180739251500861,0.0,0,0,0,0,0,0,0,0,0
TUBA3E,0.0217950703057596,0.0005528034351568,0.0,0.0736196319018405,0,0,0,0,0,0,1,0,0
SCNM1,0.0,0.0066137639831191,0.0197267496857824,0.0,0,0,0,0,0,0,0,0,0
PHF11,0.0,0.191287854595832,0.020491555509353,0.058282208588957,0,0,0,0,0,0,0,0,0
UBE2L3,0.0108383854866621,0.0,0.005403643041727,0.0,0,0,0,0,0,0,0,0,0
HIST1H2AH,0.0054450583721979,0.0116022439500341,0.0899950818568608,0.0,0,0,0,0,0,0,0,0,0
MAPT,0.0043698589427893,0.1781067782891165,0.157073615466565,0.0,1,0,0,0,0,0,0,0,0
KHDRBS3,0.0108927091534282,0.0899749517609474,0.0385995392193301,0.0,0,0,0,0,0,0,0,0,0
KCNH2,0.0108508697474695,0.0540303823292899,0.0127104005939693,0.0,0,0,0,0,0,0,0,0,0
MAPKAPK3,0.0,0.0090586304660072,0.0242676806351751,0.0,1,0,0,0,0,0,0,0,0
TEX10,0.0161227075561449,0.033844945462204,0.0783315262274716,0.0,0,0,0,0,0,0,0,0,0
GOT2,0.0,0.0092894491544255,0.0098571295476325,0.0,0,0,0,0,0,0,0,0,0
ATP5PB,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
PDK1,0.0,0.0244915602830417,0.0313305357363883,0.0,0,0,0,0,0,0,0,0,0
LGALS8,0.0106159927489014,0.1382633475838819,0.0059403354398559,0.0,0,0,0,0,0,0,0,0,0
MMP3,0.0108685091929633,0.223772980479835,0.3407616882582198,0.0,0,0,0,0,0,0,0,0,0
FURIN,0.0213532045710986,0.0476210744687503,0.030660943728174,0.0,0,0,0,0,0,0,0,0,0
ARCN1,0.0050793937670332,0.0014613505737046,0.0014710107580495,0.0,0,0,0,0,0,0,0,0,0
CMTM5,0.0108696266616112,0.2190226373871511,0.3537968024617982,0.0,0,0,0,0,0,0,0,0,0
CD37,0.0107242867325412,0.1207851084793614,0.1534348121150682,0.0,0,0,0,0,0,0,0,0,0
C2,0.0,0.0057520752210437,0.1219877002146175,0.0,0,0,0,0,0,0,0,0,0
NGDN,0.005425015907708,0.0494749865404594,0.0243067147866686,0.0,0,0,0,0,0,0,0,0,0
SEC61B,0.0,0.0047672698555875,0.0129469849126879,0.0,0,0,0,0,0,0,0,0,0
SSR2,0.0054386328924782,0.0038377355861977,0.0098998791887687,0.0,0,0,0,0,0,0,0,0,0
FBXL15,0.0107852164605721,0.0992108425033176,0.0523163637583963,0.3343558282208588,0,0,0,0,0,0,0,0,0
INTS6,0.0102999313764173,0.0054796058610955,0.0340239336054967,0.058282208588957,0,0,0,0,0,0,0,0,0
NFU1,0.0,0.0010308815920438,0.0023852152050018,0.0,0,0,0,0,0,0,0,0,0
KRR1,0.0,0.0615673936057632,0.0608861824636754,0.0,0,0,0,0,0,0,0,0,0
KLF5,0.0216968047671556,0.0,0.0611393131902691,0.8496932515337423,0,0,0,0,0,0,0,0,0
PRPS1,0.0,0.0192096242917934,0.0715524905718072,0.0,0,0,0,0,0,0,0,0,0
MEIS2,0.0048706307941843,0.0019249804663641,0.0829324974822052,0.5429447852760736,0,0,0,0,0,0,0,0,0
RPS16,0.0,0.0024571866349393,0.028228814291982,0.0,0,0,0,0,0,0,0,0,0
HNRNPH2,0.0,0.0318339497838657,0.0037381619667171,0.0,0,0,0,0,0,0,0,0,0
SMU1,0.0054347566932322,0.0170202286346773,0.0075086806819194,0.0,0,0,0,0,0,0,0,0,0
UMOD,0.0108499724766668,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
SHOC2,0.005435431876893,0.006784993796197,0.044587024281848,0.3343558282208588,0,0,0,0,0,0,0,0,0
BTF3,0.0,0.0014612660409815,0.0305137488862787,0.0,0,0,0,0,0,0,0,0,0
ATAD3A,0.0215597143905925,0.0001483660267491,0.0662466589000909,0.0,0,0,0,0,0,0,0,0,0
SEPT4,0.0,0.0,0.022102379833706,0.0,0,0,0,0,0,0,0,0,0
PSMD11,0.0,0.0173975629964934,0.0190021104251638,0.0,0,0,0,0,0,0,0,0,0
KDM1A,0.0054313500537129,0.0,0.0541006537810432,0.0,0,0,0,0,0,0,0,0,0
KCTD9,0.005443315270618,0.0098232470108493,0.0949856076801935,0.0,0,0,0,0,0,0,0,0,0
GSR,0.0107115184001733,0.0033698633011852,0.0428719013435772,0.0,0,0,0,0,0,0,0,0,0
LPCAT1,0.0108805120154272,0.0337080610304109,0.0776587712551081,0.0,0,0,0,0,0,0,0,0,0
NEFL,0.0,0.4073965138653946,0.0,0.0,0,0,0,0,0,0,0,0,0
PACSIN1,0.0054063942449056,0.3147240511164457,0.1675542290914234,0.0,0,0,0,0,0,0,0,0,0
HTRA2,0.0,0.0030980927918144,0.0082508289957488,0.0,0,0,0,0,0,0,1,0,0
HNRNPL,0.0054447474045588,0.0041522722236948,0.018294080048558,0.0,0,0,0,0,0,0,0,0,0
PATJ,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
PBX3,0.0,0.0087929595824173,0.0172581362251245,0.0,0,0,0,0,0,0,0,0,0
RASSF1,0.0,0.0152452979205549,0.027314891792975,0.0,0,0,0,0,0,0,0,0,0
TARBP2,0.0,0.0048334028908064,0.0456351088902136,0.0,0,0,0,0,0,0,0,0,0
NPRL2,0.0,0.1009315554984546,0.014299224639861,0.0,0,0,0,0,1,0,0,0,0
TFR2,0.0162785474840153,0.1875518747354704,0.1582969529133784,0.0,0,0,0,0,0,0,0,0,1
SULT2B1,0.0,0.0763870602967589,0.2437955429932551,0.0,0,0,0,0,0,0,0,0,0
MAP9,0.0108344479071612,0.2408531165633516,0.0631788791436737,0.0,0,0,0,0,0,0,0,0,0
PGC,0.0053867645862744,0.2560702392496576,0.151540315214252,0.294478527607362,0,0,0,0,0,0,0,0,0
OLIG3,0.0,0.3531823797954693,0.0,0.0,0,0,0,0,0,0,0,0,0
SEPT9,0.0,0.0095238317536708,0.000731634124237,0.0,0,0,0,0,0,0,0,0,0
GATAD2B,0.0054018134888857,0.0059365353481734,0.0036869986791181,0.0,0,0,0,0,0,0,0,0,0
TIAL1,0.0053950256312398,0.0071078337203893,0.0174801052411935,0.3343558282208588,0,0,0,0,0,0,0,0,0
FBXO9,0.0051853882120853,0.0025616539226099,0.0191987361854295,0.0,0,0,0,0,0,0,0,0,0
GZMM,0.0,0.0311390849533576,0.158069164190871,0.0,0,0,0,0,0,0,0,0,0
CEACAM8,0.0054452462940767,0.0634834913802661,0.2039607211404083,0.0,0,0,0,0,0,0,0,0,0
SLTM,0.0163101077267525,0.0013550041441274,0.0016245050135926,0.0,0,0,0,0,0,0,0,0,0
WDR62,0.010608523254838,0.004169720346449,0.1397795682172988,0.0,0,0,0,0,0,0,0,0,0
NUDC,0.0,0.0068869547653919,0.0434475352951299,0.5153374233128835,0,0,0,0,0,0,0,0,0
ABCC4,0.005367182765889,0.0,0.0106053373955012,0.0,0,0,0,0,0,0,0,0,0
SRRT,0.016018949548707,0.043362342712725,0.0442116049407354,0.0,0,0,0,0,0,0,0,0,0
ACACA,0.0151174997034889,0.0036675626113384,0.0738459894580016,0.0,0,0,0,0,0,0,0,0,0
ATG4B,0.0054320358882149,0.0026605079083239,0.0144224116942212,0.0,0,0,0,0,0,0,0,0,0
RRP1,0.0,0.0029789254456076,0.0868382122731503,0.0,0,0,0,0,0,0,0,0,0
ACVR1B,0.0378056988991045,0.000943024265977,0.055974582522865,0.0,0,0,0,0,0,0,0,0,1
EIF4G1,0.0083091964364996,0.0040640767401181,0.0243943549759386,0.0,0,0,0,0,0,0,0,0,0
GSPT2,0.0217125103521166,0.0673960308674086,0.0053691229674326,0.0,0,0,0,0,0,0,0,0,0
HYOU1,0.0051377385917383,0.0005874715132741,0.0266218483325087,0.0,0,0,0,0,0,0,0,0,0
AEN,0.0,0.0193498144883563,0.1050746321397118,0.0,0,0,0,0,0,0,0,0,0
PEA15,0.0054277881069306,0.0164018814402934,0.0396278845085793,0.0,0,0,0,0,0,0,0,0,0
BRAP,0.0,0.0039583156319363,0.0064538245573283,0.0,0,0,0,0,0,0,0,0,0
MX1,0.0160123631493205,0.0012005109014659,0.0009689115202194,0.0,0,0,0,0,0,0,0,0,0
MRPL35,0.0,0.0331888087363305,0.0382826978161541,0.0,0,0,0,0,0,0,0,0,0
TGFB2,0.0108325692603586,0.2525045238833246,0.0660732933684426,0.0,1,0,1,0,0,0,0,0,1
RPS9,0.0,0.0007708203888938,0.0221240728106497,0.0,0,0,0,0,0,0,0,0,0
SNU13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
SRSF5,0.0054257642587382,0.0006923650289196,0.0488545566908697,0.4631901840490798,0,0,0,0,0,0,0,0,0
DUSP26,0.0054454097042873,0.3411580184537965,0.2559536516276741,0.0,0,0,0,0,0,0,0,0,0
SNRPA,0.0054257698858128,0.0055035383443605,0.0510671232625506,0.0,0,0,0,0,0,0,0,0,0
ADH4,0.0,0.1081542731933428,0.0836712614283548,0.0,0,0,0,0,0,0,0,0,0
PSMA5,0.0054374051007204,0.002281034223023,0.0343002701308596,0.3650306748466257,0,0,0,0,0,0,0,0,0
LZTS2,0.0,0.0096343059553528,0.0075102034303307,0.3343558282208588,0,0,0,0,0,0,0,1,0
DYNLT3,0.0,0.019461042646249,0.0249770648482606,0.0,0,0,0,0,0,0,0,0,0
ZGPAT,0.0054316827550828,0.0012810973964288,0.018156334254539,0.0,0,0,0,0,0,0,0,0,0
WRNIP1,0.0107248559787793,0.0030473383039833,0.0357643110156482,0.0,0,0,0,0,0,0,0,0,0
HNRNPF,0.0215707389669092,0.0013095208456141,0.0190486723682235,0.0,0,0,0,0,0,0,0,0,0
AARS,0.0,0.0028913353660055,0.0587086760252245,0.0,0,0,0,0,0,0,0,0,0
AGPAT3,0.0,0.0059198506710717,0.0421498886945021,0.0,0,0,0,0,0,0,0,0,0
ELAC2,0.0161199370506895,0.0065572405738126,0.009800730405127,0.0,0,0,0,0,0,0,0,0,0
JARID2,0.0054061853327873,0.0058827518802814,0.0198685049351213,0.0,0,0,0,0,0,0,0,0,0
SIK3,0.0054003290753185,0.0195600842496122,0.0485100482004515,0.0,0,0,0,0,0,0,0,0,0
PYCR1,0.0,0.0097946460849048,0.1258278632179981,0.0,0,0,0,0,0,0,0,0,0
RPLP1,0.0,0.0591251455363329,0.0076281470104078,0.0,0,0,0,0,0,0,0,0,0
RNF7,0.0054433012479666,0.005427574128723,0.0282907712797352,0.0,0,0,0,0,0,0,0,0,0
NSUN2,0.0053484577026584,0.0078387180741941,0.0426446058389748,0.0,0,0,0,0,0,0,0,0,0
C1QC,0.0,0.2922648864188591,0.1473658014896501,0.0,0,0,0,0,0,0,0,0,0
SNX20,0.0,0.258797482968734,0.0179302238032077,0.0,0,0,0,0,0,0,0,0,0
MEX3C,0.0108768551613244,0.0012950236195045,0.0057143857729552,0.0,0,0,0,0,0,0,0,0,0
RHOXF2,0.0054419166015353,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
LILRB1,0.0107953026018616,0.0,0.0766906753972565,0.0,0,0,0,0,0,0,0,0,0
DAZAP1,0.0054076936335159,0.0054147233425547,0.0281874353865695,0.1932515337423312,0,0,0,0,0,0,0,0,0
SIAH1,0.0106461616768552,0.001133114088956,0.0033120168400583,0.0,0,0,0,1,0,0,0,1,0
CAD,0.0214689583892529,0.0343960954672072,0.0983160924340254,0.0,0,0,0,0,0,0,0,0,0
DHX9,0.016238651644856,0.0050006570722315,0.038103433213904,0.0,0,0,0,0,0,0,0,0,0
HNRNPU,0.0,0.0414809592984667,0.0365972138064284,0.0,0,0,0,0,0,0,0,0,0
GTF3C1,0.0054262239859261,0.0041724714814857,0.0166883641744439,0.0,0,0,0,0,0,0,0,0,0
MAP4K4,0.0197637911591262,0.0020657258947964,0.059350211785476,0.0,1,0,0,0,0,0,0,0,0
EXTL3,0.0052183069957973,0.068641344198401,0.0231895612686712,0.0,0,0,0,0,0,0,0,0,0
EAF2,0.0,0.0039614284520472,0.080321481021036,0.0,0,0,0,0,0,0,0,0,0
ECHDC2,0.0,0.0226850737941595,0.0550021168277232,0.0,0,0,0,0,0,0,0,0,0
RPTOR,0.0314482372330343,0.0049667052966737,0.0088084344097748,0.0,0,0,0,0,1,1,0,0,0
MYLK2,0.0,0.0697428471091213,0.0386453543928769,0.99079754601227,0,0,0,0,0,0,0,0,0
DYNC1H1,0.0104017460646164,0.0119593058902993,2.5961547029323305e-05,0.4631901840490798,0,0,0,0,0,0,0,0,0
USP14,0.0,0.000301064302935,0.0242742663193092,0.0,0,0,0,0,0,0,0,0,0
DYRK1B,0.0053990385001671,0.1115317594608746,0.0279260420240129,0.0,0,0,0,0,0,0,0,0,0
PLS1,0.0052314149415051,0.0221269126812914,0.1254915446221474,0.0,0,0,0,0,0,0,0,0,0
BNIP3,0.0,0.430369709804402,0.0142028618790961,0.3343558282208588,0,0,0,0,0,0,0,0,0
RCN1,0.0,0.0415529919077711,0.0991478284271324,0.0,0,0,0,0,0,0,0,0,0
RASL11B,0.0054485548559988,0.0951121330536464,0.0374841853732291,0.0,0,0,0,0,0,0,0,0,0
BCR,0.0158949353868742,0.0407729656434654,0.0173865682278518,0.0,0,0,0,0,0,0,0,0,0
ADAM17,0.0054343203237037,0.0021452962372191,0.0352777085879316,0.0,0,0,0,0,0,0,0,0,0
SUGP2,0.0053908625401503,0.0060531808081665,0.0639935840168885,0.0,0,0,0,0,0,0,0,0,0
KCNJ9,0.0,0.0039070779209697,0.1694444770579879,0.0,0,0,0,0,0,0,0,0,0
DRD4,0.0,0.5825606135103538,0.0036298845179682,0.0,0,0,0,0,0,0,0,0,0
RHOC,0.0,0.0017153204875712,0.0801345163551367,0.3650306748466257,0,0,0,0,0,0,0,0,0
RIPOR2,0.0,0.0955932839287544,0.0,0.0,0,0,0,0,0,0,0,0,0
ADA,0.0,0.0318266915103205,0.061372558465988,1.0,0,0,0,0,0,0,0,0,0
ANK3,0.0408049256261931,0.0043483514825228,0.1448318132975021,0.0,0,0,0,0,0,0,0,0,0
FBXW2,0.0,0.0034726552445021,0.0127824032131726,0.0,0,0,0,0,0,0,0,0,0
MECP2,0.005384717118786,0.0174803108314794,0.0127017064558055,0.0,0,0,0,0,0,0,0,0,0
SCLT1,0.0103596323327271,0.0103656717155419,0.0410945164173843,0.0,0,0,0,0,0,0,0,0,0
ARHGEF11,0.0,0.008712425193364,0.0384436498023209,0.0,0,0,0,0,0,0,0,0,0
MMP10,0.0,0.2601345295072665,0.1955526811038307,0.0,0,0,0,0,0,0,0,0,0
ADAMTSL1,0.0319630846721785,0.4681966930195445,0.1701101663259752,0.0,0,0,0,0,0,0,0,0,0
RBM4B,0.0,0.0184845213881946,0.0041244249106226,0.0,0,0,0,0,0,0,0,0,0
NPAS2,0.005437913189254,0.0287505759964505,0.0380398252662705,0.0,0,0,0,0,0,0,0,0,0
PCNP,0.0,0.0032672193804067,0.0197830926426615,0.0,0,0,0,0,0,0,0,0,0
HSD17B12,0.0054358313870614,0.0094440031582688,0.0289178461955199,0.0,0,0,0,0,0,0,0,0,0
MYL6,0.0,0.0094084510406953,0.0755382410943238,0.0,0,0,0,0,0,0,0,0,0
ACTR1B,0.0,0.0014547913695128,0.0115272508595195,0.0,0,0,0,0,0,0,0,0,0
APEX1,0.0,0.0043394722789197,0.0381191851176591,0.0,0,0,0,0,0,0,0,0,0
TUBB4B,0.0054474074148349,0.0031217081065444,0.0068825387972672,0.0,0,0,0,0,0,0,0,0,0
CA2,0.0108723477138052,0.010704419330892,0.5019975199905374,0.0,0,0,0,0,0,0,0,0,0
HSPA9,0.0,0.0050657959714892,0.0304905330342852,0.0,0,0,0,0,0,0,0,0,0
RPL27A,0.0,0.0066655134164173,0.0350959306432576,0.0,0,0,0,0,0,0,0,0,0
USE1,0.0054376479247069,0.0230964799249532,0.0135979876188381,0.0,0,0,0,0,0,0,0,0,0
SMC1A,0.0,0.0015133246338172,0.0456406152705755,0.0,0,0,1,0,0,0,0,0,0
PADI1,0.0107774531001551,0.0035381827214284,0.0652996510084176,0.0,0,0,0,0,0,0,0,0,0
NPLOC4,0.0052520638978979,0.0021752278999599,0.0014022724196659,0.0,0,0,0,0,0,0,0,0,0
PFN2,0.0,0.0203597097080896,0.0337452810157994,0.0,0,0,0,0,0,0,0,0,0
ERCC5,0.0104736531026937,0.0,0.0182037683794613,0.0,0,0,0,0,0,0,0,0,0
ARG2,0.0054489220006649,0.0056469003254842,0.1023197470430001,0.4631901840490798,0,0,0,0,0,0,0,0,0
MUC5AC,0.0107452985926518,0.3053854253254159,0.1540881574157865,0.0,0,0,0,0,0,0,0,0,0
SFTPA1,0.0107733047017433,0.2250410627594081,0.0,0.0,0,0,0,0,0,0,0,0,0
SH3RF1,0.005302360989955,0.0028221564320139,0.0670122442624069,0.0,0,0,0,0,0,0,0,0,0
GRIN2C,0.0162772477321824,0.3302776369983232,0.0486216369039788,0.0,0,0,0,0,0,0,0,0,0
CUL7,0.0157235505806948,0.0009703105013454,0.0324199248615567,0.294478527607362,0,0,0,0,0,0,0,0,0
TRPA1,0.0271616750240669,0.3331737216146674,0.1318126637879698,0.0,0,0,0,0,0,0,0,0,0
RPS4X,0.0,0.0434267493029374,0.0434875391093966,0.0,0,0,0,0,0,0,0,0,0
TPI1,0.0054234618983089,0.0094026155441888,0.0022808283039523,0.1840490797546012,0,0,0,0,0,0,0,0,0
VPS37B,0.0053826050177446,0.0144862856334732,0.0566426129025009,0.0,0,0,0,0,0,0,0,0,0
HSPD1,0.0,0.0059568948383817,0.1052818909877736,0.0,0,0,0,0,0,0,0,0,0
ESRRG,0.0039928668215952,0.5459615891991227,0.0791975368296546,0.0,0,0,0,0,0,0,0,0,0
NR0B1,0.0325430059998336,0.5513334931850891,0.0,0.0,0,0,0,0,0,0,0,0,0
RPS23,0.0107543073023716,0.0070902248653731,0.0228880891761661,0.0,0,0,0,0,0,0,0,0,0
PCBP1,0.0544843932174493,0.0236237252854121,0.0106993473228196,0.0,0,0,0,0,0,0,0,0,0
KRT19,0.0,0.0575460422312792,0.0778523914277203,0.0,0,0,0,0,0,0,0,0,0
CRIP2,0.0,0.1361629087964573,0.0397752205005726,0.4631901840490798,0,0,0,0,0,0,0,0,0
CCHCR1,0.0054055407561517,0.0204600325202349,0.0017511950575852,0.0,0,0,0,0,0,0,0,0,0
GEMIN2,0.0,0.0092275998629231,0.0346996691672153,0.0,0,0,0,0,0,0,0,0,0
PF4,0.0,0.0563674601714617,0.069437187436844,0.0,0,0,0,0,0,0,0,0,0
AKNA,0.0053797230177445,0.2053677200009676,0.0423912443429016,0.0,0,0,0,0,0,0,0,0,0
APRT,0.0,0.0057109229825977,0.0274435386824942,0.0,0,0,0,0,0,0,0,0,0
TNIK,0.0210746696823694,0.0066204185424963,0.0364149090453899,0.0,0,0,0,0,0,0,0,0,0
RBM34,0.0,0.0079507799604325,0.0380773384817204,0.0,0,0,0,0,0,0,0,0,0
PARD6G,0.0162003157752643,0.0873956527382313,0.0394347322166959,0.0,0,0,0,0,0,0,0,0,0
SCAF11,0.0,0.0023971625601086,0.0090118999857331,0.0,0,0,0,0,0,0,0,0,0
CBX6,0.0054041717355984,0.101696173121863,0.0876185563197207,0.0,0,0,0,0,0,0,0,0,0
MRPS26,0.0,0.0080840973482588,0.0319772950212534,0.0,0,0,0,0,0,0,0,0,0
TRIM54,0.0,0.0350620139663777,0.0153723323443698,0.0,0,0,0,0,0,0,0,0,0
ERC1,0.0053019408165263,0.0075409180058627,0.0120930645244868,0.0,0,0,0,0,0,0,0,0,0
STIP1,0.0,0.006133970986785,0.0579506955652758,0.0,0,0,0,0,0,0,0,0,0
CEBPZ,0.010861177010293,0.0069312844133089,0.0472017024542893,0.0,0,0,0,0,0,0,0,0,0
ZMAT2,0.0054391076622305,0.0201292126703121,0.0092361931789547,0.0,0,0,0,0,0,0,0,0,0
C3AR1,0.0,0.4150922642461459,0.0875800685430887,0.1840490797546012,0,0,0,0,0,0,0,0,0
NAP1L4,0.005255917304051,0.0012280129299716,0.0236091532991956,0.0,0,0,0,0,0,0,0,0,0
DDX39B,0.0,0.0241477894779062,0.0305070552780102,0.0,0,0,0,0,0,0,0,0,0
ADRM1,0.0,0.0267893290857585,0.0579614289350085,0.0,0,0,0,0,0,0,0,0,0
CSTB,0.0,0.0022570977389948,0.0182654681073912,0.0,0,0,0,0,0,0,0,0,0
SNRNP70,0.0,0.0005821276090539,0.0526279391416022,0.0,0,0,0,0,0,0,0,0,0
TLR8,0.0216296812170967,0.0709607964647887,0.1363405434306534,0.0,0,0,0,0,0,0,0,0,0
EIF3L,0.0,0.0539708145647621,0.0221380224366492,0.0,0,0,0,0,0,0,0,0,0
PURB,0.0,0.0329735797783694,0.008698982560818,0.0,0,0,0,0,0,0,0,0,0
DNAJA1,0.0,0.0027749137317973,0.0358265563023545,0.0,0,0,0,0,0,0,0,0,0
HOMEZ,0.0,0.0,0.0034971333608911,0.0,0,0,0,0,0,0,0,0,0
DHX15,0.0054328142229881,0.0056861330649192,0.0350470438237753,0.0,0,0,0,0,0,0,0,0,0
RHOG,0.0,0.0063020763765847,0.0496929620769544,0.0,0,0,0,0,0,0,0,0,0
ZNF787,0.0,0.006957761080447,0.0177376786314781,0.0,0,0,0,0,0,0,0,0,0
COPRS,0.0053951210147045,0.0182784924689896,0.0601969517550339,0.0,0,0,0,0,0,0,0,0,0
KIF3B,0.0,0.0077030153465694,0.008670013036197,0.0,0,0,0,0,0,0,0,0,0
NDUFV1,0.0,0.0023886474678081,0.0374140749415847,0.0,0,0,0,0,0,0,0,0,0
PGR,0.0050474886019178,0.0289746412979746,0.1666686107301824,0.0,0,0,0,0,0,0,0,0,0
THAP11,0.0,0.0105057272444737,0.0070514330562515,0.0,0,0,0,0,0,0,0,0,0
E4F1,0.0163083955652991,0.002553150110517,0.0249508833851134,0.0,0,0,0,0,0,0,0,0,0
NEK2,0.0,0.0259221768497764,0.121363130891271,0.0,0,0,0,0,0,0,0,0,0
MCM6,0.0054310336023104,0.0034809931977756,0.0684580605628321,0.0736196319018405,0,0,1,0,0,0,0,0,0
BIRC7,0.0107970762708841,0.0309614865358146,0.0836949686696954,0.0,0,0,0,0,0,0,0,0,0
C4B,0.0,0.0,0.030630655927926,0.0,0,0,0,0,0,0,0,0,0
C4B_2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
TRIM41,0.0107381913598747,0.0069723335628768,0.0035428178124851,0.0,0,0,0,0,0,0,0,0,0
RAB2A,0.0,0.010701637151797,0.0022368443270108,0.0,0,0,0,0,0,0,0,0,0
DCAF5,0.010325644513519,0.009293564316515,0.0384218997695242,0.4631901840490798,0,0,0,0,0,0,0,0,0
TBC1D4,0.0050364226032587,0.0031694294217374,0.0591112581144231,0.0,0,0,0,0,0,0,0,0,0
BNIP2,0.0054170098643317,0.0407972657984382,0.0039647947385073,0.0,0,0,0,0,0,0,0,0,0
SERBP1,0.0104607639488191,0.0117920971713514,0.0320183191439362,0.3650306748466257,0,0,0,0,0,0,0,0,0
ORM1,0.0,0.1082259548195096,0.0590438150978793,0.0,0,0,0,0,0,0,0,0,0
ATXN7,0.0107797286323953,0.0,0.0258777474577909,0.0,0,0,0,0,0,0,0,0,0
NUP107,0.0105192776272675,0.0051267308221969,0.0646629920687451,0.0,0,0,0,0,0,0,0,0,0
SSX7,0.0,0.1736875936755488,0.0,0.0,0,0,0,0,0,0,0,0,0
PPBP,0.0,0.0501635350759471,0.169303108425454,0.0,0,0,0,0,0,0,0,0,0
SELL,0.0053826837742795,0.1780053038417614,0.0886378922899135,0.0,0,0,0,0,0,0,0,0,0
ATP5F1A,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
RPS6KA4,0.0,0.0050113734077772,0.0135793630487089,0.0,1,0,0,0,0,0,0,0,0
CSNK1D,0.0054435466411832,0.0063142595077235,0.0107275418298181,0.0,0,0,0,0,0,0,0,0,0
HNRNPA0,0.0054379094120008,0.0108788834543894,0.0083324693200438,0.0,0,0,0,0,0,0,0,0,0
NUP210,0.0106682973693344,5.259175260523999e-05,0.0943192861333842,0.2208588957055214,0,0,0,0,0,0,0,0,0
OAT,0.0054389297327928,0.0280667149675142,0.0222041228044336,0.3343558282208588,0,0,0,0,0,0,0,0,0
PRKRA,0.0,0.0050972109754079,0.0227639972107587,0.0,0,0,0,0,0,0,0,0,0
ULK1,0.0054056594442439,0.0048744259201106,0.0096872551238789,0.0,0,0,0,0,1,0,0,0,0
ELN,0.0098047270697826,0.2844989025049811,0.0273082506728323,0.0,0,0,0,0,0,0,0,0,0
NID2,0.0162732206425896,0.4065113905699923,0.0409174759365987,0.0,0,0,0,0,0,0,0,0,0
ZFYVE1,0.0,0.0053427996402236,0.0671072808173864,0.4631901840490798,0,0,0,0,0,0,0,0,0
CDH24,0.0053880630389582,0.0091010782711884,0.0633485596486864,0.0,0,0,0,0,0,0,0,0,0
RPN2,0.005369835530628,0.0011437785770568,0.0747581885174111,0.0,0,0,0,0,0,0,0,0,0
PBRM1,0.0199104404845549,0.0039489118105493,0.014911570657657,0.0,0,0,0,0,0,0,0,0,0
RTCB,0.0108440909616689,0.0402919693211739,0.0321249637464034,0.0,0,0,0,0,0,0,0,0,0
NDUFA13,0.0,0.0654248597937247,0.0305388664901053,0.0,0,0,0,0,0,0,0,0,0
PNMA2,0.0269806212083835,0.0850807782805233,0.0072376263348343,0.0,0,0,0,0,0,0,0,0,0
SPTLC1,0.0054414017513685,0.003429612187447,0.0130972890281013,0.0,0,0,0,0,0,0,0,0,0
TDRD1,0.0053789822074486,0.0164290678875191,0.0987871424697307,0.3343558282208588,0,0,0,0,0,0,0,0,0
SERPIND1,0.0054395701973003,0.0,0.0770675008236387,0.0,0,0,0,0,0,0,0,0,0
PHLPP1,0.0054340095230369,0.0012486844864214,0.0491583226207226,0.0,0,0,0,0,0,1,0,0,0
A1BG,0.0054464575937973,0.185412097302436,0.1128850017485798,0.0,0,0,0,0,0,0,0,0,0
