gene1,gene2
CPSF3,LSM10
CPSF3,CPSF2
CPSF3,LSM11
CPSF3,CSTF2T
CPSF3,SNRPB
CPSF3,PCF11
CPSF3,WDR33
CPSF3,PAPOLB
CPSF3,SNRPE
CPSF3,PPP1CB
CPSF3,CPSF6
CPSF3,CLP1
CPSF3,DCLRE1A
CPSF3,NUDT21
CPSF3,SCARA3
CPSF3,CPSF7
CPSF3,CPSF4
CPSF3,CPSF1
CPSF3,WDR82
CPSF3,SNRPG
CPSF3,CSTF2
CPSF3,SSU72
CPSF3,FIP1L1
CPSF3,SYMPK
CPSF3,CPSF4L
CPSF3,PPP1CC
CPSF3,CSTF3
DDX55,NOL12
DDX55,NOP2
DDX55,NSUN6
DDX55,GNL3L
DDX55,GNL3
DDX55,DDX56
DDX55,NOC2L
DDX55,RSL24D1
DDX55,BRIX1
DDX55,WDR12
DDX55,GTPBP4
DDX55,NOC3L
DDX55,FTSJ3
DDX55,RSL1D1
DDX55,DDX18
DDX55,BOP1
DDX55,DDX47
DDX55,MRTO4
DDX55,NSA2
DDX55,DDX54
DDX55,EIF6
DDX55,NIFK
DDX55,PES1
DDX55,NIP7
DDX55,EBNA1BP2
VPS4B,VTA1
VPS4B,PDCD6IP
VPS4B,CHMP3
VPS4B,CHMP2B
VPS4B,TSG101
VPS4B,CHMP6
VPS4B,RNF103-CHMP3
VPS4B,MLKL
VPS4B,CHMP1A
VPS4B,VPS4A
VPS4B,CHMP1B
VPS4B,CHMP4C
VPS4B,CHMP2A
VPS4B,VPS28
VPS4B,IST1
VPS4B,PDCD6
GSC,CEP20
GSC,RRP15
GSC,SUPT6H
GSC,ZNF330
GSC,PSME3IP1
GSC,WDR26
GSC,HINFP
GSC,TBX20
NEK9,NEK7
NEK9,BICD2
NEK9,INVS
NEK9,ANKS6
NEK9,PLK1
NEK9,NEK6
NEK9,NPHP3
IFT43,IFT122
IFT43,TULP3
IFT43,IFT57
IFT43,IFT172
IFT43,WDR19
IFT43,IFT140
IFT43,IFT46
IFT43,IFT27
IFT43,TTC21B
IFT43,IFT52
IFT43,IFT22
IFT43,IFTAP
IFT43,IFT80
IFT43,IFT88
IFT43,IFT20
IFT43,WDR35
IRF2BPL,VGLL4
IRF2BPL,IRF2BP1
IRF2BPL,IRF2
ACOT2,THEM5
ACOT2,ACOT7
ACOT2,PFKM
ACOT2,ACOT4
ACOT2,ACOT1
ACOT2,FBP2
ACOT2,PFKL
ACOT2,PFKP
ACOT2,THEM4
ACOT2,FBP1
TGFB3,JUP
TGFB3,TMEM43
TGFB3,ITGAV
TGFB3,ENG
TGFB3,INHBC
TGFB3,TGFB2
TGFB3,LTBP1
TGFB3,LEFTY1
TGFB3,TGFBR1
TGFB3,TGFBR2
TGFB3,INHBB
TGFB3,LEFTY2
TGFB3,FMOD
TGFB3,ACVRL1
TGFB3,THBS1
TGFB3,LTBP3
TGFB3,INHBA
TGFB3,SMAD3
TGFB3,INHBE
TGFB3,SMAD2
PAPOLG,ZFC3H1
PAPOLG,RBBP6
PAPOLG,CPEB1
PAPOLG,CPSF2
PAPOLG,ZCCHC7
PAPOLG,SNRNP70
PAPOLG,PARN
PAPOLG,TUT1
PAPOLG,TUT4
PAPOLG,PAPOLB
PAPOLG,PCF11
PAPOLG,WDR33
PAPOLG,CPSF6
PAPOLG,CPSF4
PAPOLG,CPSF1
PAPOLG,CSTF2
PAPOLG,MTPAP
PAPOLG,TENT2
PAPOLG,FIP1L1
PAPOLG,SYMPK
PAPOLG,U2AF2
PAPOLG,CSTF3
TP53I3,TP53
TP53I3,EI24
RHOQ,CDC42EP1
RHOQ,RAPGEF1
RHOQ,EXOC4
RHOQ,CDC42EP4
RHOQ,ITSN1
RHOQ,EXOC7
RHOQ,CRKL
RHOQ,CRK
RHOQ,TRIP10
RHOQ,CDC42EP2
RHOQ,EXOC3
RHOQ,CDC42EP3
RHOQ,GOPC
TMEM214,EXD2
FAM98A,ATXN2
FAM98A,DDX1
FAM98A,G3BP1
FAM98A,RTRAF
YIPF4,YIPF3
CRIPT,DLG4
CRIPT,RBM48
CRIPT,SF3B1
CRIPT,SCNM1
CRIPT,ARMC7
CRIPT,PPIL2
CRIPT,SF3B3
CRIPT,RNF113A
CRIPT,PRPF8
CRIPT,SF3B2
PPP1R3C,GYS2
PPP1R3C,PPP1CB
PPP1R3C,PPP1R3E
PPP1R3C,PPP1CA
PPP1R3C,GYS1
PPP1R3C,PPP1R3A
PPP1R3C,EPM2A
PPP1R3C,PPP1CC
PPP1R3C,GYG1
PPP1R3C,GYG2
PPP1R3C,PPP1R3B
PPP1R3C,PPP1R3D
PPP1R3C,NHLRC1
PRLHR,NPFF
HOXB8,HOXB6
HOXB8,HOXB9
HOXB8,HOXB5
HOXB8,PBX1
HOXB5,HOXB9
HOXB5,HOXB6
HOXB5,HOXC6
HOXB5,HOXC4
HOXB5,HOXB7
HOXB5,HOXB4
HOXB5,HOXB3
HOXB5,HOXD4
HOXB5,HOXA7
HOXB7,HOXA7
HOXB7,HOXD4
HOXB7,HOXB4
HOXB7,PBX1
HOXB7,PRKDC
HOXB7,HOXC4
HOXB7,XRCC6
HOXB7,HOXB6
HOXB7,HOXC6
HOXB7,XRCC5
DUSP1,MAPK11
DUSP1,MAPK8
DUSP1,FOSB
DUSP1,MAPK9
DUSP1,FOS
DUSP1,MAPK3
DUSP1,JUN
PANK3,PANK2
PANK3,COASY
PANK3,ENPP3
PANK3,PPCS
PANK3,PPCDC
PANK3,ENPP1
PANK3,VNN2
PANK3,VNN1
PANK3,PANK1
MSX2,RUNX2
MSX2,SPEN
MSX2,MSX1
MSX2,BGLAP
MSX2,TWIST1
MSX2,DLX5
INSL4,INSL3
INSL4,RLN2
IFNA7,IFNA16
IFNA7,IFNAR1
IFNA7,IFNA10
IFNA7,IFNA14
IFNA7,IFNA17
ARAP3,RHOA
ARAP3,RAP1A
ARAP3,RAP1B
ARAP3,SH3KBP1
TNN,SDC4
TNN,ITGA8
TNN,ITGA9
TNN,ITGB3
TNN,ITGAV
TNN,SDC1
TNN,ITGB1
TNN,ITGB6
PDZD11,PLEKHA7
PDZD11,ATP7A
PDZD11,AFDN
PDZD11,SLC5A6
PDZD11,TSPAN33
ALG5,ALG10B
ALG5,DOLK
ALG5,ALG6
ALG5,DPAGT1
ALG5,DPM3
ALG5,ALG12
ALG5,DPM2
ALG5,ALG9
ALG5,ALG3
ALG5,DOLPP1
MYOT,MYOZ1
MYOT,TCAP
MYOT,LDB3
MYOT,ACTA1
MYOT,CRYAB
MYOT,MYOZ2
MYOT,ACTN3
MYOT,ACTN2
MYOT,BAG3
MYOT,FLNC
EGR1,NAB1
EGR1,NAB2
EGR1,MYC
EGR1,SRF
EGR1,JUNB
EGR1,FOSL1
EGR1,CREB1
EGR1,HDAC1
EGR1,CEBPB
EGR1,EP300
EGR1,TP53
EGR1,F3
EGR1,JUN
EGR1,NR4A1
EGR1,ATF3
EGR1,EGR2
EGR1,ARC
EGR1,IER2
EGR1,FOS
EGR1,MAPK3
EGR1,JUND
EGR1,PPARG
EGR1,PITX1
EGR1,EGR3
EGR1,TRIB1
EGR1,FOSB
PFN2,ENAH
PFN2,VASP
NFYB,HAP1
NFYB,CIITA
NFYB,NFYA
NFYB,REPIN1
NFYB,NFYC
NFYB,ING2
NFYB,EP300
WASHC3,WASHC5
WASHC3,WASHC1
WASHC3,CAPZB
WASHC3,CAPZA1
WASHC3,WASHC4
WASHC3,HSBP1
WASHC3,WASHC2C
WASHC3,WASHC2A
WASHC3,NUP37
FZD3,CELSR1
FZD3,RYK
FZD3,LRP6
FZD3,WNT2
FZD3,WNT2B
FZD3,WNT1
FZD3,DVL1
FZD3,DVL3
FZD3,ZNRF3
FZD3,WNT3A
FZD3,GNAQ
FZD3,RNF43
FZD3,GPC4
FZD3,LRP5
FZD3,WNT5B
FZD3,WNT4
FZD3,WNT11
FZD3,VANGL2
FZD3,WNT7B
FZD3,WNT5A
FZD3,BAMBI
FZD3,WNT7A
DUSP4,MAPK8
DUSP4,MAPK3
DUSP4,MAPK9
SORBS3,SAFB2
SORBS3,DLG5
SORBS3,PXN
SORBS3,TLN1
TARDBP,ATXN2
TARDBP,HNRNPU
TARDBP,DROSHA
TARDBP,SMN1
TARDBP,SRSF3
TARDBP,HNRNPA3
TARDBP,FUS
TARDBP,MATR3
TARDBP,UBQLN2
TARDBP,APP
TARDBP,OPTN
TARDBP,PTBP1
TARDBP,PPP3CC
TARDBP,EIF4A3
TARDBP,DICER1
TARDBP,CHMP2B
TARDBP,HNRNPM
TARDBP,HNRNPA2B1
TARDBP,RBMX
TARDBP,FMR1
TARDBP,U2AF2
TARDBP,TIA1
TARDBP,PRNP
TARDBP,VAPB
TARDBP,HNRNPC
TARDBP,RBM8A
TARDBP,HNRNPF
TARDBP,SRSF1
TARDBP,MAPT
TARDBP,UBE2I
TARDBP,HNRNPA1
TARDBP,SNCA
TARDBP,TAF15
TARDBP,HNRNPH1
TARDBP,PABPC1
TARDBP,HDAC6
TARDBP,SOD1
TARDBP,PPP3CA
TARDBP,HNRNPDL
TARDBP,CELF1
TARDBP,SFPQ
TARDBP,HNRNPR
TARDBP,EWSR1
TARDBP,ELAVL1
TARDBP,HTT
TARDBP,SNRNP70
TARDBP,C9orf72
TARDBP,TMEM106B
TARDBP,G3BP1
TARDBP,VCP
TARDBP,PPP3CB
TARDBP,HNRNPK
TARDBP,HSPA4
TARDBP,SQSTM1
TARDBP,PRKN
TARDBP,SRSF2
TARDBP,TIAL1
TARDBP,KHDRBS1
RDH10,AOX1
RDH10,ALDH1A2
RDH10,RDH5
RDH10,SORD
RDH10,LRAT
RDH10,ALDH1A3
RDH10,RPE65
RDH10,RGR
RDH10,PNPLA4
RDH10,RDH11
RDH10,CYP27C1
RDH10,RLBP1
RDH10,RETSAT
RDH10,ALDH1A1
RDH10,BCO1
RDH10,DGAT1
RDH10,AWAT2
COIL,SART3
COIL,ATXN1
COIL,SMN1
COIL,SNRPB
COIL,NOLC1
TEX14,CEP55
NCAPH,KIF11
NCAPH,AURKB
NCAPH,KIF15
NCAPH,BUB1B
NCAPH,NCAPG
NCAPH,NCAPD3
NCAPH,RAD21
NCAPH,TTK
NCAPH,KIF2C
NCAPH,NCAPH2
NCAPH,TOP2A
NCAPH,KIF4A
NCAPH,NCAPG2
NCAPH,SMC2
NCAPH,CCNB2
NCAPH,CCNB1
NCAPH,BUB1
NCAPH,CDCA8
NCAPH,TPX2
NCAPH,SMC4
NCAPH,NCAPD2
NCAPH,ASPM
NCAPH,MELK
NCAPH,CDK1
MND1,PSMC3IP
MND1,CHEK1
MND1,EXO1
MND1,RAD51
MND1,BRCA2
TAS2R8,GNAT3
KLRK1,NCR1
KLRK1,CD247
KLRK1,RAE1
KLRK1,KLRC3
KLRK1,CD8A
KLRK1,TYROBP
KLRK1,KLRC4
KLRK1,HLA-E
KLRK1,PRF1
KLRK1,PVR
KLRK1,HCST
KLRK1,MICA
KLRK1,MICB
KLRK1,RAET1E
KLRK1,ULBP2
KLRK1,CD226
KLRK1,ULBP3
KLRK1,NCR2
KLRK1,KLRC2
KLRK1,SYK
KLRK1,NECTIN2
KLRK1,NCR3
KLRK1,RAET1G
KLRK1,KLRD1
KLRK1,RAET1L
KLRK1,IL15
TAS2R10,GNAT3
IAPP,RAMP3
IAPP,ADM
IAPP,INS
IAPP,APP
IAPP,GCG
IAPP,SNCA
IAPP,RAMP2
IAPP,GNAS
IAPP,CALCRL
IAPP,CALCA
IAPP,RAMP1
IAPP,CALCB
IAPP,PRNP
IAPP,IDE
IAPP,PDX1
IAPP,PYY
TAS2R7,GNAT3
TFG,SEC16A
TFG,SEC13
TFG,TPM3
TFG,NTRK1
TFG,SEC31A
TFG,TPR
KALRN,PAM
KALRN,DAPK3
KALRN,DAPK2
KALRN,RAC1
KALRN,ARHGAP31
KALRN,DLG4
KALRN,RHOG
NAA50,HYPK
NAA50,NAA15
NAA50,NAA35
NAA50,NAA10
NAA50,NAA11
NAA50,NAA25
NAA50,NAA30
NAA50,NAA60
NAA50,NAA20
NAA50,NAA40
NAA50,NAA38
NAA50,NAA16
MAPK8IP1,PTPRN
MAPK8IP1,JUN
MAPK8IP1,MAPK8
MAPK8IP1,INSM1
MAPK8IP1,KLC1
MAPK8IP1,MAPK8IP2
MAPK8IP1,APP
MAPK8IP1,KLC4
MAPK8IP1,MAPK9
MAPK8IP1,MAP3K11
MAPK8IP1,MAP4K1
MAPK8IP1,KLC3
MAPK8IP1,MAPK8IP3
MAPK8IP1,KLC2
MAPK8IP1,MAP2K7
MAPK8IP1,MAP3K13
PEX16,PEX5
PEX16,PEX1
PEX16,PEX7
PEX16,AGPS
PEX16,PEX10
PEX16,PEX6
PEX16,PEX11A
PEX16,PEX14
PEX16,PEX19
PEX16,PEX5L
PEX16,PEX26
PEX16,PEX3
PEX16,ABCD3
PEX16,ACBD5
PEX16,PEX2
PEX16,PEX11B
PEX16,PEX13
DEPDC7,KIAA1549L
DEPDC7,EIF3M
DEPDC7,CSTF3
CAT,SOD3
CAT,HAO2
CAT,RGN
CAT,KYNU
CAT,SOD1
CAT,HSD17B4
CAT,SOD2
CAT,HAAO
CAT,HAO1
CAT,SCP2
GJA3,CRYBB1
GJA3,GJB1
GJA3,CRYGS
GJA3,BFSP2
GJA3,GJD3
GJA3,CRYGD
GJA3,PITX3
GJA3,GJB2
GJA3,GJA8
GJA3,GJA1
GJA3,CRYBB2
GHSR,GNAI1
GHSR,GH1
GHSR,GHRH
GHSR,SST
GHSR,NMU
GHSR,CORT
GHSR,NPY
GHSR,GHRL
GHSR,MC3R
GHSR,GNAQ
GHSR,GHRHR
GHSR,GNB1
GHSR,MLN
GHSR,MBOAT4
TNFSF10,CFLAR
TNFSF10,TNFRSF25
TNFSF10,CASP10
TNFSF10,FASLG
TNFSF10,CASP8
TNFSF10,TNFRSF10C
TNFSF10,TNFRSF10D
TNFSF10,FADD
TNFSF10,RIPK1
TNFSF10,TNFRSF10B
TNFSF10,TNF
TNFSF10,FAS
TNFSF10,TRADD
TNFSF10,TNFRSF11B
GSTM2,EPHX1
GSTM2,GSTM1
GSTM2,GSTT2B
GSTM2,CYP2A13
GSTM2,GSTO2
GSTM2,GSTA4
GSTM2,CYP2E1
GSTM2,GSTO1
GSTM2,CYP2C9
GSTM2,GPX4
GSTM2,PRDX6
GSTM2,GSTM3
GSTM2,TXNDC12
GSTM2,SLCO6A1
GSTM2,CYP2A6
GSTM2,CYP1B1
GSTM2,CYP3A4
GSTM2,CYP1A1
GSTM2,GSTM4
GSTM2,GSTZ1
GSTM2,GSS
GSTM2,CYP1A2
GSTM2,GSTM5
GSTM2,MGST3
ADORA3,KNG1
ADORA3,ADORA1
ADORA3,GNAI2
ADORA3,GNAI1
ADORA3,GNAI3
ACVR2A,BMP5
ACVR2A,BMP8A
ACVR2A,BMP7
ACVR2A,BMPR1A
ACVR2A,GDF10
ACVR2A,CRIPTO
ACVR2A,ACVRL1
ACVR2A,BMP6
ACVR2A,GDF2
ACVR2A,SMAD9
ACVR2A,GDF11
ACVR2A,SMAD4
ACVR2A,INHA
ACVR2A,INHBA
ACVR2A,ACVR1
ACVR2A,ACVR1B
ACVR2A,BMP8B
ACVR2A,SMAD3
ACVR2A,INHBE
ACVR2A,ACVR1C
ACVR2A,MSTN
ACVR2A,GDF6
ACVR2A,SMAD2
ACVR2A,NODAL
ACVR2A,GDF5
ACVR2A,GDF3
ACVR2A,BMP2
ACVR2A,GDF7
ACVR2A,INHBC
ACVR2A,BMPR1B
ACVR2A,ENG
ACVR2A,BMP10
ACVR2A,BMP4
ACVR2A,TGFBR1
ACVR2A,GDF1
ACVR2A,ACVR2B
ACVR2A,BMPR2
ACVR2A,INHBB
POLK,TP53
POLK,PCNA
POLK,REV3L
POLK,REV1
FLT3,PIK3CD
FLT3,PIK3CA
FLT3,PTPRJ
FLT3,GRB2
FLT3,STAT5A
FLT3,CEBPA
FLT3,KITLG
FLT3,EGF
FLT3,CBL
FLT3,PIK3CB
FLT3,STAT3
FLT3,PTPN11
FLT3,CSF1
FLT3,CD34
FLT3,TET2
FLT3,STAT5B
FLT3,NRAS
FLT3,IL3
FLT3,FGF2
FLT3,PIK3R3
FLT3,PIK3R1
FLT3,DNMT3A
FLT3,NPM1
FLT3,KRAS
FLT3,SOCS2
FLT3,ASXL1
FLT3,FLT3LG
FYTTD1,SARNP
FYTTD1,NXF1
FYTTD1,POLDIP3
FYTTD1,THOC5
FYTTD1,DDX39A
FYTTD1,THOC7
FYTTD1,THOC1
FYTTD1,EIF4A3
FYTTD1,DDX39B
FYTTD1,THOC2
FYTTD1,CHTOP
FYTTD1,ALYREF
MYOG,MEF2C
MYOG,MEF2D
MYOG,PAX3
MYOG,SRF
MYOG,SIX1
MYOG,TCF4
MYOG,MEF2A
MYOG,MEF2B
MYOG,TCF3
MYOG,PAX7
MYOG,TCF12
AHR,HSP90AB1
AHR,HSP90AA1
AHR,CYP1A2
AHR,ARNT2
AHR,AIP
AHR,CYP1A1
AHR,ESR1
AHR,ARNT
AHR,AIPL1
AHR,PTGES3
BBS9,BBS1
BBS9,RAB3IP
BBS9,BBS5
BBS9,MKS1
BBS9,BBS12
BBS9,BBS10
BBS9,BBIP1
BBS9,BBS4
BBS9,BBS7
BBS9,BBS2
BBS9,LZTFL1
OCM,SLC26A5
EEPD1,IWS1
WIPF3,NCK1
WIPF3,WAS
WIPF3,GRB2
WIPF3,WIPF1
WIPF3,WIPF2
HOXA7,HOXB6
HOXA7,HOXC6
HOXA7,HOXA3
HOXA7,HOXC4
HOXA7,HOXA9
HOXA7,MEIS1
HOXA7,HOXB4
HOXA7,HOXD4
HOXA7,HOXC5
HOXA7,HOXA10
INHBA,ACVR1C
INHBA,NODAL
INHBA,INHA
INHBA,ACVR1B
INHBA,FST
INHBA,INHBB
INHBA,IGSF1
INHBA,ACVR2B
RAMP3,RAMP2
RAMP3,GNAS
RAMP3,ADM
RAMP3,GRM1
RAMP3,ADM2
RAMP3,CALCRL
RAMP3,CALCA
RAMP3,RAMP1
RAMP3,CALCB
MRM2,MRPL13
MRM2,MRPL4
MRM2,NSUN4
MRM2,MRPL44
MRM2,TUFM
MRM2,MRPL3
MRM2,BOP1
MRM2,MRPS18A
MRM2,PES1
MRM2,MRPL36
MRM2,MTG2
MRM2,NIFK
MRM2,MRPL12
MRM2,MRPL19
MRM2,MRPL58
MRM2,MRPL46
MRM2,MTERF4
MRM2,MTG1
MRM2,MALSU1
MRM2,MRM3
MRM2,GTPBP4
MRM2,MRM1
MRM2,MRPL24
MRM2,MRPL22
MRM2,RSL24D1
MRM2,MRPL15
TWIST1,BMI1
TWIST1,SOX2
TWIST1,TCF12
TWIST1,TWIST2
TWIST1,COMMD3-BMI1
TWIST1,SNAI1
TWIST1,FGFR2
TWIST1,TCF4
TWIST1,CD44
TWIST1,FGFR1
TWIST1,TCF3
TWIST1,RUNX2
TWIST1,MYC
TWIST1,G3BP2
TWIST1,VIM
TWIST1,FGFR3
TWIST1,STAT3
TWIST1,TP53
TWIST1,EP300
CLTA,ITSN2
CLTA,CLTB
CLTA,DNAJC6
CLTA,PICALM
CLTA,AP2A1
CLTA,EPN2
CLTA,EHD2
CLTA,AP2A2
CLTA,HTT
CLTA,CLINT1
CLTA,HIP1R
CLTA,AP1B1
CLTA,CD80
CLTA,GAK
CLTA,MYO6
CLTA,KCNQ5
CLTA,AP2S1
CLTA,HIP1
CLTA,AP2B1
CLTA,AP2M1
CLTA,CLTCL1
CLTA,NCALD
CLTA,EPN3
CLTA,AP1S1
ZC3HAV1,PARP1
ZC3HAV1,EXOSC7
ZC3HAV1,KHNYN
ZC3HAV1,TRIM25
ZC3HAV1,RIGI
AKR1D1,CYP8B1
AKR1D1,HSD17B6
AKR1D1,UGT1A9
AKR1D1,HSD11B1
AKR1D1,UGT1A3
AKR1D1,AKR1C3
AKR1D1,UGT1A8
AKR1D1,AKR1C4
AKR1D1,HSD3B7
AKR1D1,HSD11B1L
AKR1D1,UGT2B17
AKR1D1,UGT1A5
AKR1D1,UGT1A1
AKR1D1,HSD3B1
AKR1D1,SRD5A1
AKR1D1,UGT1A4
AKR1D1,UGT2A3
AKR1D1,CYP19A1
AKR1D1,HSD17B8
AKR1D1,UGT1A10
AKR1D1,SRD5A3
AKR1D1,UGT2B15
AKR1D1,UGT2B28
AKR1D1,HSD11B2
AKR1D1,AKR1C1
AKR1D1,CYP11B2
AKR1D1,UGT2B11
AKR1D1,UGT2B4
AKR1D1,CYP17A1
AKR1D1,UGT2A2
AKR1D1,CYP21A2
AKR1D1,SRD5A2
AKR1D1,UGT1A6
AKR1D1,UGT1A7
AKR1D1,HSD3B2
AKR1D1,UGT2B10
AKR1D1,CYP11B1
AKR1D1,UGT2B7
AKR1D1,HSD17B3
NEUROG3,GCG
NEUROG3,RFX6
NEUROG3,NKX6-1
NEUROG3,INS
NEUROG3,NKX2-2
NEUROG3,NEUROD1
NEUROG3,NKX6-2
NEUROG3,SLC2A2
NEUROG3,PDX1
NEUROG3,PAX4
NEUROG3,ONECUT1
NEUROG3,INSM1
SRGN,PRF1
SRGN,CD44
EGR2,EP300
EGR2,JUN
EGR2,PRX
EGR2,CEBPB
EGR2,PMP22
EGR2,GJB1
EGR2,NAB1
EGR2,NAB2
EGR2,MAG
EGR2,MBP
EGR2,EGR3
EGR2,FOSB
EGR2,CREBBP
EGR2,FOS
EGR2,SOX10
EGR2,POU3F1
UNG,TDG
UNG,OGG1
UNG,DDB1
UNG,RPA2
UNG,XRCC1
UNG,POLQ
UNG,POLB
UNG,LIG1
UNG,SMUG1
UNG,DCAF1
UNG,REV1
IFT81,IFT80
IFT81,ARL13B
IFT81,TRAF3IP1
IFT81,IFT57
IFT81,IFT46
IFT81,IFT27
IFT81,IFT70A
IFT81,IFT20
IFT81,IFT88
IFT81,WDR19
IFT81,IFT74
IFT81,IFT172
IFT81,IFT122
IFT81,IFT56
IFT81,CLUAP1
IFT81,IFT140
IFT81,IFT22
IFT81,IFT70B
IFT81,IFT52
IFT81,TTC21B
ACADS,DBT
ACADS,ACOX1
ACADS,ECHS1
ACADS,ACAA1
ACADS,ACSS2
ACADS,PCCA
ACADS,ACAD8
ACADS,PCCB
ACADS,ALDH6A1
ACADS,ACADSB
ACADS,MECR
ACADS,ACSM2A
ACADS,HIBADH
ACADS,ETFA
ACADS,ACSM1
ACADS,GCDH
ACADS,ALDH2
ACADS,ACSS1
ACADS,ACSS3
ACADS,ECHDC1
ACADS,ALDH1B1
ACADS,ALDH7A1
ACADS,ACSM3
ACADS,ACOX3
ACADS,ACAT2
ACADS,ACSM5
ACADS,HADHB
ACADS,ACSM4
ACADS,ETFB
ACADS,DHRS4
ACADS,ALDH3A2
ACADS,HADHA
ACADS,HADH
ACADS,ALDH9A1
ACADS,CPT2
ACADS,ECI2
ACADS,ACSM2B
ACADS,ACAT1
ACADS,ACAA2
RNF11,ITCH
RNF11,UBE2N
RNF11,TAX1BP1
RNF11,STAMBP
RNF11,TNFAIP3
RNF11,EPS15
RNF11,SMURF2
RNF11,WWP1
RNF11,UBE2D1
BHLHE41,NR1D1
BHLHE41,BMAL1
BHLHE41,CLOCK
BHLHE41,CRY2
BHLHE41,NFIL3
BHLHE41,NPAS2
BHLHE41,BHLHE40
BHLHE41,RORA
BHLHE41,PER2
BHLHE41,NR1D2
BHLHE41,PER3
BHLHE41,RORB
BHLHE41,CSNK1E
SSPN,SGCB
SSPN,SGCD
SSPN,DTNA
SSPN,DMD
SSPN,SGCE
SSPN,SGCA
SSPN,CAV3
SSPN,SNTB1
SSPN,SGCZ
SSPN,UTRN
DDX39A,ALYREF
DDX39A,CHTOP
DDX39A,THOC2
DDX39A,DDX39B
DDX39A,THOC7
DDX39A,THOC1
DDX39A,THOC5
DDX39A,POLDIP3
DDX39A,SARNP
TRIR,SNRPA
TRIR,COX6A2
TRIR,UQCRB
TRIR,UQCRQ
TRIR,COX5A
TRIR,COX7C
TRIR,UQCR10
TRIR,COX3
TRIR,COX5B
TRIR,UQCRFS1
TRIR,COX2
TRIR,COX6C
TRIR,CYC1
TRIR,UQCRC2
ADGRE5,CD55
ADGRE5,LPAR1
ATP7B,ATP7A
ATP7B,ATOX1
ATP7B,SLC31A2
ATP7B,SLC31A1
ATP7B,GLRX
ATP7B,CCS
ATP7B,COMMD1
ATP7B,CP
ZC3H13,YTHDC1
ZC3H13,RBM15
ZC3H13,ZCCHC4
ZC3H13,CBLL1
ZC3H13,CDK9
ZC3H13,WTAP
ZC3H13,METTL16
ZC3H13,MED26
ZC3H13,ALYREF
ZC3H13,MED29
ZC3H13,VIRMA
ZC3H13,MED27
ZC3H13,DHX16
ZC3H13,MED16
ZC3H13,MED17
ZC3H13,ALKBH5
ZC3H13,MED20
ZC3H13,CCNC
ZC3H13,METTL3
ZC3H13,MED23
ZC3H13,DDX46
ZC3H13,MED25
ZC3H13,MED8
ZC3H13,MED4
ZC3H13,METTL5
ZC3H13,MED9
ZC3H13,YTHDF2
ZC3H13,MED30
ZC3H13,MED12
ZC3H13,MED14
ZC3H13,MED24
ZC3H13,MED15
ZC3H13,MED6
ZC3H13,MED1
ZC3H13,METTL14
ZC3H13,POLR2B
ZC3H13,RBM15B
ZC3H13,MED21
ZC3H13,CDK19
ZC3H13,MED13
ZC3H13,CDC5L
ZC3H13,YTHDF1
NEUROD4,FOXN4
ORMDL2,SPTLC1
ORMDL2,SPTLC3
PDE1B,HPRT1
PDE1B,GNG13
PDE1B,ENPP1
PDE1B,GNAT3
PDE1B,PDE1A
PDE1B,GUK1
PDE1B,DCK
PDE1B,ADSL
PDE1B,AK3
PDE1B,ITPA
PDE1B,CALML4
PDE1B,ADK
PDE1B,GMPS
PDE1B,CALM3
PDE1B,ENPP3
PDE1B,ALDH7A1
PDE1B,CALML6
PDE1B,PDE1C
PDE1B,APRT
PDE1B,CALML3
PDE1B,GMPR
PDE1B,CALML5
LRP1,ANXA6
LRP1,MMP9
LRP1,APBB1
LRP1,GULP1
LRP1,APP
LRP1,A2M
LRP1,LPL
LRP1,HSP90B1
LRP1,HPX
LRP1,LRP2
LRP1,THBS1
LRP1,CALR
LRP1,LRPAP1
LRP1,DLG4
LRP1,SFTPD
LRP1,HSP90AA1
LRP1,HSPA4
LRP1,HSP90AB1
LRP1,APOE
HOXC6,HOXC5
HOXC6,HOXD4
HOXC6,HOXC9
HOXC6,HOXC4
HOXC6,HOXB6
FAAH,EPRS1
FAAH,DAGLA
FAAH,MGLL
FAAH,NAAA
FAAH,NAPEPLD
FAAH,ABHD6
FAAH,GATB
FAAH,TRPV1
FAAH,DARS2
FAAH,CNR2
FAAH,FABP5
FAAH,CNR1
SEC61A1,RPL32
SEC61A1,OXA1L
SEC61A1,RPLP0
SEC61A1,MRPL22
SEC61A1,RPL29
SEC61A1,RPL22
SEC61A1,RPL27
SEC61A1,FAU
SEC61A1,RPL36A
SEC61A1,PDCD11
SEC61A1,DAD1
SEC61A1,RPS3
SEC61A1,SEC61G
SEC61A1,RPL3L
SEC61A1,MRPL24
SEC61A1,RPS13
SEC61A1,SSR1
SEC61A1,RPS15A
SEC61A1,SSR2
SEC61A1,RPS14
SEC61A1,RPL12
SEC61A1,RPS23
SEC61A1,MRPL1
SEC61A1,RPL38
SEC61A1,RPL17-C18orf32
SEC61A1,RPL13A
SEC61A1,RPL10L
SEC61A1,RPL39
SEC61A1,ARL6IP1
SEC61A1,STT3A
SEC61A1,ATP5F1A
SEC61A1,RPS9
SEC61A1,MRPS5
SEC61A1,HSPA5
SEC61A1,CANX
SEC61A1,PDIA3
SEC61A1,RPS29
SEC61A1,MRPS14
SEC61A1,SEC61A2
SEC61A1,RPL36AL
SEC61A1,MRPS7
