gene,MF: LUSC,METH: LUSC,GE: LUSC,CNA: LUSC,hsa04010,hsa04012,hsa04014,hsa04020,hsa04110,hsa04115,hsa04151
ACVR1,0.0,0.0378051493290968,0.008916128415757,0.0,0,0,0,0,0,0,0
STK39,0.0,0.002800992424675,0.0471885607797459,0.0,0,0,0,0,0,0,0
PRKCQ,0.0545730780400402,0.0361019645915916,0.1907583333495467,0.0,0,0,0,0,0,0,0
GRB10,0.0,0.0732552198411037,0.0253552958032892,0.0,0,0,0,0,0,0,0
NFATC2,0.1034939978957455,0.0261395524492301,0.1842599468696523,0.0,0,0,0,1,0,0,0
FOXP3,0.0,0.0890110664305055,0.1292887233560882,0.0,0,0,0,0,0,0,0
HUWE1,0.2133963429215383,0.003981932360014,0.021869181562842,0.0,0,0,0,0,0,0,0
MAP3K8,0.0534645624064785,0.0154680853244589,0.1504091854497782,0.0,1,0,0,0,0,0,0
GNA13,0.0546180477918912,0.0207440713503009,0.001636045271552,0.0,0,0,0,0,0,0,0
GNA12,0.0,0.0052219073727098,0.0065723617820985,0.0,1,0,0,0,0,0,0
AFDN,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
PLCG2,0.0543591993566392,0.0136470279006494,0.0746776442124251,0.0,0,1,1,1,0,0,0
LYN,0.0,0.0048586543700459,0.0623632727074857,0.0,0,0,0,0,0,0,0
F2,0.0,0.0464888046007153,0.0,0.0,0,0,0,0,0,0,0
HDAC3,0.0,0.0110272929987734,0.0200126530902552,0.8539823008849557,0,0,0,0,0,0,0
ANKRA2,0.0,0.0052570779534832,0.0069071884429426,0.8539823008849557,0,0,0,0,0,0,0
NOS3,0.0,0.3448284746915405,0.134767333507955,0.0,0,0,0,1,0,0,1
TGFBRAP1,0.0,0.0643710417409585,0.0135277454854012,0.0,0,0,0,0,0,0,0
SDC4,0.0,0.0453699843014853,0.1418305986504951,0.0,0,0,0,0,0,0,0
CCL5,0.0,0.2964145097429902,0.0990156530886329,0.0,0,0,0,0,0,0,0
TCF7L2,0.0,0.0252701855200505,0.0966255351808163,0.0,0,0,0,0,0,0,0
DHH,0.0,0.0718893031511124,0.2539797888408769,0.0,0,0,0,0,0,0,0
FOSL1,0.0546768945970209,0.0524332738919448,0.0819965156296916,0.0,0,0,0,0,0,0,0
FZD2,0.0,0.1841327127367978,0.006651491868085,0.0,0,0,0,0,0,0,0
WNT5A,0.054219593443851,0.0832618788517131,0.1441804658639104,0.0,0,0,0,0,0,0,0
SNX1,0.0543036161007708,0.0046725497656123,0.0531402402522087,0.0,0,0,0,0,0,0,0
SNX2,0.0,0.0065608191822941,0.1007658741004426,0.8539823008849557,0,0,0,0,0,0,0
SMARCA2,0.1033921421189577,0.0074677115243348,0.0852118714905815,0.0,0,0,0,0,0,0,0
CEBPA,0.0,0.0083501928648396,0.0673263814679506,0.0,0,0,0,0,0,0,0
FOSL2,0.0,0.008021561959505,0.016398115378998,0.0,0,0,0,0,0,0,0
EFNB1,0.054823768283354,0.042985611828259,0.0410260311530481,0.0,0,0,0,0,0,0,0
EPHB1,0.1085110416320503,0.0029543866011019,0.050225202106873,0.0,0,0,0,0,0,0,0
BTC,0.0,0.0127339860022124,0.1413651947601147,0.0,0,0,0,0,0,0,0
YY1,0.0,0.0029200920243221,0.0712539209784433,0.3495575221238938,0,0,0,0,0,0,0
IL1R1,0.0522991747954866,0.0,0.1447071948982969,0.0,1,0,0,0,0,0,0
IL1RN,0.0,0.0,0.0611416425653949,0.0,0,0,0,0,0,0,0
EPO,0.0,0.2374094490529009,0.024744279698898,0.0,0,0,0,0,0,0,1
EPOR,0.0,0.1889576653844058,0.1424042998624873,0.0,0,0,0,0,0,0,1
NTRK1,0.0,0.1520762500226795,0.08569757263778,0.0,1,0,1,1,0,0,1
FADD,0.0549685622328462,0.0135019860094858,0.0545533822684111,0.40929203539823,0,0,0,0,0,0,0
EFNA1,0.0,0.0064698795908226,0.0375520036441634,0.0,1,0,1,0,0,0,1
EPHA2,0.1098406001849979,0.0435280758788904,0.0377579078568848,0.504424778761062,1,0,1,0,0,0,1
ASAP2,0.0,0.0329710110403921,0.0269191291970956,0.1106194690265486,0,0,0,0,0,0,0
DLL4,0.0,0.0192714120569294,0.2135066827842358,0.0,0,0,0,0,0,0,0
NOTCH4,0.0547065188654967,0.1466074766316043,0.2276977725799242,0.0,0,0,0,0,0,0,0
TCF7,0.0,0.0677698298012025,0.0572234365591217,0.8539823008849557,0,0,0,0,0,0,0
TRAF2,0.0,0.0185053676074661,0.0298019521329569,0.0,1,0,0,0,0,0,0
SMO,0.1092975483342099,0.0466866459417408,0.1935875524948671,0.0,0,0,0,0,0,0,0
ARRB2,0.0543620799738949,0.0079172490476257,0.1446534688735742,0.0,1,0,0,0,0,0,0
TRRAP,0.1550531828578397,0.044591690407614,0.0159127388133055,0.0,0,0,0,0,0,0,0
KAT2A,0.0,0.0076543326003871,0.13067839588338,0.0,0,0,0,0,0,0,0
EPHB4,0.0540757027418129,0.0394125519240898,0.0145059194687086,0.0,0,0,0,0,0,0,0
EFNB2,0.0,0.0,0.097325892008399,0.0,0,0,0,0,0,0,0
PTPN2,0.0,0.007890892386483,0.0217830682206805,0.0,0,0,0,0,0,0,0
PAWR,0.0,0.008145143468652,0.0684036674525929,0.0,0,0,0,0,0,0,0
PRKCZ,0.0,0.0891742765424731,0.1612827034592175,0.504424778761062,0,0,0,0,0,0,0
ZBTB17,0.0,0.0235542330323507,0.0107715570546043,0.504424778761062,0,0,0,0,1,0,0
IRF8,0.1092880760124913,0.3199721539441439,0.1957412593679211,0.0,0,0,0,0,0,0,0
FGFR4,0.0,0.0291454969954869,0.3370995707824454,0.8539823008849557,1,0,1,1,0,0,1
FGF2,0.0,0.0278591750537655,0.1635098998253782,0.0,1,0,1,1,0,0,1
FGFR3,0.0545201873762399,0.0332969238376897,0.1030905987168924,0.0,1,0,1,1,0,0,1
FGFR2,0.0,0.0345068764462667,0.0043221901289267,0.0,1,0,1,1,0,0,1
JUNB,0.0,0.01082510716302,0.1143729696052443,0.0,0,0,0,0,0,0,0
EP300,0.0544807625062048,0.0225235333801851,0.0177169961168208,0.0,0,0,0,0,1,0,0
CRKL,0.0,0.0051342577326577,0.0538217886579366,0.75,1,1,0,0,0,0,0
RAPGEF1,0.0,0.0,0.0807325817853013,0.0,0,0,0,0,0,0,0
LRP8,0.0,0.0163246080230914,0.1586722608682525,0.0,0,0,0,0,0,0,0
PITX2,0.0,0.5484348816392174,0.5001016150948574,0.0,0,0,0,0,0,0,0
PDPK1,0.0,0.0050149873135002,0.0562485234946384,0.0,0,0,0,0,0,0,1
SPOP,0.0544990918550388,0.0179228564888537,0.0651340153816517,0.0,0,0,0,0,0,0,0
LRP6,0.0,0.029640058077538,0.0494054506069394,0.0,0,0,0,0,0,0,0
DKK1,0.0,0.0078456631122909,0.0990835124204398,0.0,0,0,0,0,0,0,0
PARK7,0.0,0.0094271339224943,0.007297298608134,0.504424778761062,0,0,0,0,0,0,0
GPC1,0.0,0.0074497250135665,0.2304508815289865,0.3517699115044247,0,0,0,0,0,0,0
TDGF1,0.0,0.0,0.2583563413485906,0.0,0,0,0,0,0,0,0
LEF1,0.0544595369199215,0.0454631995015845,0.117656571282641,0.0,0,0,0,0,0,0,0
PGF,0.0,0.0448548877208277,0.2229296970787593,0.0,1,0,1,0,0,0,1
TCF3,0.0,0.0092117356581777,0.1197431957294608,0.0,0,0,0,0,0,0,0
MYOD1,0.0546943021565632,0.2561456129065644,0.1242527498851922,0.0,0,0,0,0,0,0,0
NRG1,0.0532875986623765,0.0970715524307005,0.0024985898933467,0.0,0,1,0,0,0,0,0
PFDN5,0.0,0.0128350898453797,0.0448311192116911,0.0,0,0,0,0,0,0,0
ASAP1,0.0,0.0397955284105287,0.0075683585842959,0.0,0,0,0,0,0,0,0
FGF1,0.0,0.1184208500679877,0.0616730917671457,0.8539823008849557,1,0,1,1,0,0,1
FGF4,0.0,0.1456532256079547,0.0,0.0,1,0,1,1,0,0,1
FGF19,0.0548657096105082,0.1795383693776824,0.0346210553024427,0.0,1,0,1,1,0,0,1
TUBA1B,0.0,0.0158471831113307,0.0420693726813364,0.0,0,0,0,0,0,0,0
PTP4A1,0.0,0.0468531908396724,0.0312158671769008,0.336283185840708,0,0,0,0,0,0,0
TNFSF10,0.0,0.0495814333878805,0.0110165563241476,0.0,0,0,0,0,0,0,0
ACVRL1,0.0,0.427009317673616,0.3161339624599095,0.0,0,0,0,0,0,0,0
BRAF,0.0,0.0,0.0022626893204263,0.0,1,0,0,0,0,0,0
NDEL1,0.0,0.0013204962071677,0.0578097099786188,0.0,0,0,0,0,0,0,0
TACC3,0.0,0.0010474033665035,0.1626599330286883,0.0,0,0,0,0,0,0,0
PTPA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
ACVR2A,0.0,0.0121450097437305,0.0146452196531746,0.0,0,0,0,0,0,0,0
ARNTL,0.0538092427581335,0.0207427013507181,0.0178976886197579,0.0,0,0,0,0,0,0,0
SPEN,0.0,0.0047380582134755,0.0157423449727318,0.504424778761062,0,0,0,0,0,0,0
TIRAP,0.0,0.0283204050274888,0.0515500652623096,0.0,0,0,0,0,0,0,0
PPP2R3B,0.0,0.0,0.1088938496862274,0.0,0,0,0,0,0,0,1
RFXANK,0.0,0.0,0.0255470685910586,0.0,0,0,0,0,0,0,0
CDH2,0.0,0.0592754972951376,0.0215610804888413,0.0,0,0,0,0,0,0,0
DOCK1,0.0,0.1064477276712532,0.0452403757125758,0.0,0,0,0,0,0,0,0
ELMO1,0.1078321586996889,0.0898093886598821,0.1404110796191903,0.0,0,0,0,0,0,0,0
SDC2,0.0,0.003161130308787,0.1081322002586424,0.0,0,0,0,0,0,0,0
AURKB,0.0,0.0191965477186339,0.4096360995251848,0.0,0,0,0,0,1,0,0
TNFRSF10C,0.0,0.1393890648120146,0.2281407371000889,0.0,0,0,0,0,0,0,0
TBP,0.0546394118339986,0.0158232733469934,0.0169442309423685,0.0,0,0,0,0,0,0,0
SPI1,0.0,0.1064848527136151,0.2362201615650071,0.0,0,0,0,0,0,0,0
DOK2,0.0,0.1011714764881599,0.2618284338476214,0.0,0,0,0,0,0,0,0
CTNND1,0.0,0.019424770876175,0.0072684070334001,0.0,0,0,0,0,0,0,0
CRK,0.0,0.0094262330130888,0.0633474030628999,0.0,1,1,0,0,0,0,0
HDAC5,0.0,0.0059791760201263,0.0715886077968906,0.0,0,0,0,0,0,0,0
ARFGAP1,0.0,0.0082559855914954,0.0337390484522466,0.0,0,0,0,0,0,0,0
KDELR1,0.0,0.0006364517955793,0.0237514836158668,0.329646017699115,0,0,0,0,0,0,0
HDAC6,0.0,0.0211841271267135,0.0285059221286494,0.0,0,0,0,0,0,0,0
CBLB,0.0,0.0101947801506001,0.0463055229957821,0.0,0,0,0,0,0,0,0
FZD1,0.053841949617406,0.0084245091503776,0.031520201548917,0.0,0,0,0,0,0,0,0
WNT3A,0.0,0.0749749415187543,0.1933715928787472,0.0,0,0,0,0,0,0,0
HDAC11,0.0,0.0070132700873574,0.0793973271977028,0.0,0,0,0,0,0,0,0
PRL,0.1094050594120078,0.037104662833511,0.1804029642228674,0.0,0,0,0,0,0,0,1
PER1,0.0,0.0389931335834105,0.2115139053236546,0.0,0,0,0,0,0,0,0
DTX1,0.0,0.0594188503976264,0.0120440655736429,0.1902654867256637,0,0,0,0,0,0,0
EWSR1,0.0,0.0051520510909185,0.0237514836158668,0.0,0,0,0,0,0,0,0
SOS2,0.0,0.0093290367430737,0.0600656175270273,0.0,1,0,1,0,0,0,1
BIRC2,0.0,0.0095504514226949,0.0203445769383862,0.0,0,0,0,0,0,0,0
BIRC3,0.1078544239808816,0.030214075148453,0.1698952404674995,0.0,0,0,0,0,0,0,0
RICTOR,0.1061200353505235,0.0146665489058075,0.0173222261401075,0.7831858407079646,0,0,0,0,0,0,0
CDK6,0.0,0.0314117533727272,0.06711296659536,0.584070796460177,0,0,0,0,1,1,1
DOCK2,0.1071347678775188,0.122362928661089,0.1929529963018983,0.8539823008849557,0,0,0,0,0,0,0
BTRC,0.0,0.0494995176756704,0.0009195073672526,0.0,0,0,0,0,0,0,0
ELK1,0.0,0.0477011282833648,0.05287827941564,0.0,1,1,1,0,0,0,0
SRF,0.0,0.0140393187294685,0.0248780662139516,0.0,1,0,0,0,0,0,0
SMAD5,0.0522376182245141,0.0831622656242384,0.0124030233719313,0.8539823008849557,0,0,0,0,0,0,0
USF2,0.0,0.008463490146298,4.281222142623544e-05,0.0,0,0,0,0,0,0,0
CSTF1,0.0,0.0129657353026815,0.0372672576472397,0.0,0,0,0,0,0,0,0
TUBG1,0.0,0.0093207261216179,0.1096630843227512,0.0,0,0,0,0,0,0,0
NINL,0.0546201200927896,0.0418391008974532,0.010255414939027,0.0,0,0,0,0,0,0,0
SMAD9,0.0,0.0422092687483012,0.2337041970639592,0.0,0,0,0,0,0,0,0
NCF1,0.0,0.0,0.1644333274905494,0.0,0,0,0,0,0,0,0
NCF2,0.0,0.1348261861873571,0.212533922287378,0.0,0,0,0,0,0,0,0
TUBB2A,0.0,0.0317923230890631,0.0756983342235046,0.2964601769911504,0,0,0,0,0,0,0
TNKS,0.0544674291451736,0.0042961834130731,0.0127762942905593,0.0,0,0,0,0,0,0,0
TERF1,0.0,0.0139590406579809,0.0326339272681251,0.0,0,0,0,0,0,0,0
BAMBI,0.0,0.0334022089744554,0.0115362134141765,0.0,0,0,0,0,0,0,0
ABI1,0.0,0.0153152805476717,0.0254871798434752,0.0,0,0,0,0,0,0,0
MAPK8,0.0,0.0658459814016999,0.0207844326465667,0.0,1,0,1,0,0,0,0
TOR1A,0.0,0.0034359446504336,0.0029360602475668,0.0,0,0,0,0,0,0,0
COL1A1,0.0544724861943199,0.0172497396176501,0.1966410085476541,0.0,0,0,0,0,0,0,1
COL1A2,0.0544289088415475,0.0470284094895583,0.0768200155102101,0.0,0,0,0,0,0,0,1
RACGAP1,0.0,0.0037327801029266,0.2001473198763584,0.0,0,0,0,0,0,0,0
KIF23,0.0,0.0001403890977975,0.3253320061380874,0.0,0,0,0,0,0,0,0
TOLLIP,0.0,0.0248012768154783,0.0184569024470368,0.5420353982300884,0,0,0,0,0,0,0
RPA2,0.0,0.0495053261326174,0.0053328543250262,0.504424778761062,0,0,0,0,0,0,0
RPA1,0.0,0.0185148017969695,0.0374054338118235,0.0,0,0,0,0,0,0,0
TGFBR3,0.0,0.0,0.2264389126579601,0.0,0,0,0,0,0,0,0
ERCC6L,0.0,0.0434733081409793,0.3364567874476924,0.0,0,0,0,0,0,0,0
SLC6A3,0.0549369803326238,0.3171916892838776,0.1343576292073057,0.8561946902654867,0,0,0,0,0,0,0
AR,0.0,0.0651106947266984,0.2385812498649483,0.0,0,0,0,0,0,0,0
NF1,0.0536745741564884,0.0163320488900732,0.0316047026075197,0.2920353982300885,1,0,1,0,0,0,0
ARHGEF4,0.0,0.0374598522148651,0.1029969819743535,0.0,0,0,0,0,0,0,0
KLC1,0.0,0.0219056322278376,0.026611307499282,0.3495575221238938,0,0,0,0,0,0,0
SPAG9,0.0,0.0134544039804351,0.0541559537713365,0.0,0,0,0,0,0,0,0
CXCL8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
CXCR2,0.0,0.4207496620835755,0.2738462594341972,0.3517699115044247,0,0,0,0,0,0,0
IL1R2,0.0,0.1258654978773226,0.0825749178048805,0.0,0,0,0,0,0,0,0
IL1A,0.0,0.5894107854544068,0.0046560192125817,0.0,1,0,0,0,0,0,0
RIPK2,0.1096900524223465,0.0071540920424599,0.0397679824438265,0.0,0,0,0,0,0,0,0
NOD2,0.0,0.0,0.0615814173218167,0.0,0,0,0,0,0,0,0
HES1,0.0,0.0100745709113871,0.072160950174853,0.0,0,0,0,0,0,0,0
EPHA3,0.0,0.0516883703611283,0.157372223835174,0.1747787610619469,0,0,0,0,0,0,0
RANBP9,0.0,0.0052189903539193,0.008016494857946,0.0,0,0,0,0,0,0,0
GNAQ,0.0,0.0661006253610752,0.1550757865597701,0.0,0,0,0,1,0,0,0
CYTH2,0.0,0.0109680428354728,0.0248149221165068,0.329646017699115,0,0,0,0,0,0,0
RAB11FIP3,0.0,0.0273666783610525,0.0579448313732436,0.0,0,0,0,0,0,0,0
RAB11A,0.0,0.0104746504406966,0.0054633619512254,0.0,0,0,0,0,0,0,0
PML,0.0,0.0057372112737355,0.008337390044431,0.0,0,0,0,0,0,0,0
E2F4,0.0,0.0277281231265396,0.0319335991780379,0.0,0,0,0,0,1,0,0
IPCEF1,0.0,0.0695936584580868,0.1046852290384165,0.0,0,0,0,0,0,0,0
PIAS2,0.0,0.0344994688956702,0.0387900476869885,0.0,0,0,0,0,0,0,0
CLIP1,0.0,0.0165951275579567,0.0230609837868511,0.1902654867256637,0,0,0,0,0,0,0
PAFAH1B1,0.0,0.0124643642456885,0.0154687834248808,0.0,0,0,0,0,0,0,0
CITED1,0.0,0.0541102652484231,0.1039113393579596,0.0,0,0,0,0,0,0,0
HSPA8,0.0,0.0097026969784881,0.0100538634165137,0.0,1,0,0,0,0,0,0
SEPT1,0.0,0.0838998208858205,0.1028162138562888,0.0,0,0,0,0,0,0,0
CCM2,0.0,0.0077537678164952,0.0117625645996176,0.0,0,0,0,0,0,0,0
FOXO3,0.0,0.0099544254256072,0.0579587267673026,0.0,0,0,0,0,0,0,1
PTPN21,0.0,0.0136107350411169,0.2781042756389726,0.0,0,0,0,0,0,0,0
PLD1,0.0541484465993074,0.1036197507748353,0.1726000320271561,0.0,0,0,1,0,0,0,0
EPHA5,0.0,0.0584486433020261,0.2154470853647195,0.0,0,0,0,0,0,0,0
TCF7L1,0.0,0.0761086986006707,0.0415497945221736,0.0,0,0,0,0,0,0,0
MXD1,0.0541257916498542,0.0079438869495592,0.0362929368884185,0.0,0,0,0,0,0,0,0
SH3GL2,0.0,0.0075477351767945,0.4746451530952113,0.0,0,0,0,0,0,0,0
SH3KBP1,0.1069767456485858,0.0045412006032394,0.1294346903022193,0.0,0,0,0,0,0,0,0
SH2B2,0.0548839980553269,0.3584009067549333,0.0214672013633296,0.0,0,0,0,0,0,0,0
SH2B1,0.0,0.0091571810719855,0.0111541783052582,0.0,0,0,0,0,0,0,0
TRAPPC4,0.0,0.0031272783333072,0.0128934729865775,0.0,0,0,0,0,0,0,0
NCOR2,0.1056415797784505,0.0323940104182144,0.0696175238051935,0.1902654867256637,0,0,0,0,0,0,0
BMP7,0.0,0.0684678296043496,0.3821749409477464,0.0,0,0,0,0,0,0,0
SOSTDC1,0.0,0.0,0.1950411365600318,0.0,0,0,0,0,0,0,0
CDK11B,0.0,0.005304852622961,0.0184394835799517,0.504424778761062,0,0,0,0,0,0,0
WT1,0.107456899336117,0.2478965253434158,0.1113596292041296,0.0,0,0,0,0,0,0,0
IRS1,0.054313295872967,0.0067077050174658,0.0081241929421594,0.3517699115044247,0,0,0,0,0,0,1
NCK2,0.0,0.0057327211669563,0.0108215626178985,0.0,0,0,0,0,0,0,0
BCL3,0.0,0.0101142411980922,0.0357562654642964,0.0,0,0,0,0,0,0,0
FLT4,0.1621529342014553,0.2383721011881546,0.2324766549883428,0.8539823008849557,1,0,1,1,0,0,1
VEGFC,0.0,0.0537929716675598,0.131456741967533,0.0,1,0,1,1,0,0,1
EREG,0.0548502957531096,0.1442920578682901,0.2358569033420758,0.0,1,1,0,0,0,0,1
EXOC4,0.0,0.0255898614880783,0.0052875420717706,0.0,0,0,0,0,0,0,0
EXOC3,0.0,0.0248647788189439,0.0328153333715376,0.8561946902654867,0,0,0,0,0,0,0
CENPU,0.0,0.0106581241897776,0.0,0.0,0,0,0,0,0,0,0
SHC1,0.0,0.0157516650172264,0.0383681177678996,0.0,0,0,1,0,0,0,0
FKBP8,0.0,0.0157856260823772,0.0265558428131159,0.0,0,0,0,0,0,0,0
SP1,0.0544082623962746,0.0174470149193068,0.0048094489100559,0.0,0,0,0,0,0,0,0
IKBKG,0.0,0.2377955481799613,0.008983965872212,0.2743362831858407,1,0,1,0,0,0,1
PDGFC,0.0547066677902991,0.0715304763628685,0.0279551148922532,0.0,1,0,1,1,0,0,1
MYOCD,0.0544111123301756,0.0644103493935755,0.4108376383262508,0.0,0,0,0,0,0,0,0
TBL1XR1,0.0,0.0006894926115795,0.1178856932265583,0.0,0,0,0,0,0,0,0
TBL1X,0.0,0.0111302365552929,0.0782807161543695,0.0,0,0,0,0,0,0,0
GIPC1,0.0,0.0183701556777221,0.0283217684134033,0.0,0,0,0,0,0,0,0
PPP1R12A,0.0,0.0144289273643735,0.0267973767787175,0.0,0,0,0,0,0,0,0
PPP1CB,0.0,0.0077269454932489,0.0539255762958419,0.0,0,0,0,0,0,0,0
TERF2,0.0,0.0142838702887797,0.0104042882857737,0.0,0,0,0,0,0,0,0
SMARCB1,0.0,0.0486145946907716,0.0795140917074928,0.0,0,0,0,0,0,0,0
MEF2D,0.0,0.0071149914270844,0.0670606623781067,0.0,0,0,0,0,0,0,0
CABIN1,0.0,0.0114317738420618,0.0514115127043332,0.0,0,0,0,0,0,0,0
LRP5,0.054705923719894,0.1548271186039118,0.0330981108697344,0.0,0,0,0,0,0,0,0
VEGFD,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1
TACC1,0.0,0.3001974299293345,0.1968728865190314,0.0,0,0,0,0,0,0,0
DAAM1,0.0,0.0068736717830769,0.046152775895883,0.0,0,0,0,0,0,0,0
SMARCE1,0.0,0.0176166395955679,0.0136673014061018,0.0,0,0,0,0,0,0,0
TP63,0.0526979278243718,0.0476660351294293,0.472809825222578,0.0,0,0,0,0,0,0,0
MUC20,0.0,0.2166720296527088,0.0681190073800713,0.0,0,0,0,0,0,0,0
ENG,0.0,0.3045384932702193,0.2443584475175087,0.0,0,0,0,0,0,0,0
SDC1,0.0,0.0028252759245011,0.1426704300398543,0.1106194690265486,0,0,0,0,0,0,0
GNB3,0.0,0.1620199361269594,0.1266953467715664,0.0,0,0,1,0,0,0,1
GNGT2,0.0,0.1779691141475522,0.179656345939289,0.0,0,0,1,0,0,0,1
MAF,0.0,0.0238832081017907,0.0003805128745651,0.0,0,0,0,0,0,0,0
SET,0.0,0.0371810871262436,0.0612606438604957,0.0,0,0,0,0,0,0,0
JUP,0.0533606253420546,0.0580404834297544,0.16645232911539,0.0,0,0,0,0,0,0,0
DSP,0.0540554093545238,0.0070872058011455,0.3374595070243834,0.2964601769911504,0,0,0,0,0,0,0
SMAD6,0.0,0.0136852446748895,0.2686972155952764,0.0,0,0,0,0,0,0,0
RUVBL2,0.0,0.0066725843130973,0.0749382708514007,0.329646017699115,0,0,0,0,0,0,0
VEGFB,0.0,0.0158403062040478,0.0430456030039934,0.0,1,0,1,1,0,0,1
FOXO1,0.0,0.0067251053722457,0.0710422308867498,0.0,0,0,0,0,0,0,0
CSF1,0.0,0.0441084173292294,0.1559192703334788,0.0,1,0,1,0,0,0,1
CSF1R,0.0546656998739934,0.1676376659199351,0.1513137968384531,0.8539823008849557,1,0,1,0,0,0,1
STAT6,0.0,0.0,0.0485391500219796,0.0,0,0,0,0,0,0,0
PARP14,0.0542882338398771,0.0152722414855101,0.0725419416574902,0.0,0,0,0,0,0,0,0
IRF4,0.0,0.2454284488595654,0.0282421110071069,0.2964601769911504,0,0,0,0,0,0,0
MAPK9,0.0,0.012321159852672,0.0561577839888545,0.8539823008849557,1,0,1,0,0,0,0
NFATC3,0.0,0.0423300985479987,0.0828963092072654,0.0,1,0,0,1,0,0,0
LRPAP1,0.0,0.0188214074734527,0.0796274018121302,0.0,0,0,0,0,0,0,0
ONECUT1,0.0,0.2048198952384868,0.049937703201014,0.0,0,0,0,0,0,0,0
TRPV6,0.0,0.2609554206092833,0.000699032528835,0.0,0,0,0,0,0,0,0
UBE2D3,0.0,0.0217763868999189,0.0210680269684215,0.0,0,0,0,0,0,0,0
PLCB2,0.0,0.0145246846609778,0.1450388422883779,0.3694690265486725,0,0,0,1,0,0,0
PRKCD,0.0,0.0225625018206409,0.116389552991028,0.0,0,0,0,0,0,0,0
EPHA4,0.0,0.0274355023319421,0.0450447903064102,0.3517699115044247,0,0,0,0,0,0,0
CREB1,0.0,0.0037503434719193,0.0089020844669958,0.0,0,0,0,0,0,0,1
RACK1,0.0,0.0076848865454153,0.0,0.0,0,0,0,0,0,0,0
SPTBN1,0.1069076468856946,0.1154077211808244,0.2058952038175386,0.0,0,0,0,0,0,0,0
TOP3A,0.0547363450909018,0.0092401974168999,0.0215660305883494,0.0,0,0,0,0,0,0,0
BLM,0.0,0.0194701722500265,0.2124191845381815,0.0,0,0,0,0,0,0,0
ATF3,0.0,0.1390560832437812,0.1876766840459155,0.0,0,0,0,0,0,0,0
GIT1,0.0,0.0941481888497674,0.0227267004468142,0.0,0,0,0,0,0,0,0
ARHGEF7,0.0,0.0117239049385437,0.0368826666624896,0.0,0,0,0,0,0,0,0
LHCGR,0.0545549655328521,0.0447880079181583,0.0,0.0,0,0,0,1,0,0,0
RUVBL1,0.0,0.0010326416898105,0.1307185824753491,0.0,0,0,0,0,0,0,0
BCOR,0.0,0.0955932368787197,0.019654586377952,0.0,0,0,0,0,0,0,0
CDK5R2,0.0,0.0044272095564964,0.0796412553041127,0.3517699115044247,0,0,0,0,0,0,0
COPS5,0.0,0.0121685325889536,0.0465551381084396,0.0,0,0,0,0,0,0,0
BUB3,0.0,0.0312894000748124,0.0666929557283385,0.0,0,0,0,0,1,0,0
BUB1,0.0,0.0251688319003806,0.3051166298318783,0.0,0,0,0,0,1,0,0
TLR3,0.0544099772312633,0.0403139542139843,0.2016111024876481,0.0,0,0,0,0,0,0,0
TICAM1,0.0,0.00719068578188,0.0259917819052643,0.0,0,0,0,0,0,0,0
BCL2L1,0.0,0.012248451355202,0.0549532604763293,0.6769911504424779,0,0,1,0,0,1,1
GNB5,0.0,0.0355577538725176,0.0509006579528685,0.0,0,0,1,0,0,0,1
PIAS3,0.0,0.0022837633618319,0.0639042774418442,0.5707964601769911,0,0,0,0,0,0,0
NSMCE3,0.0,0.0210544114083546,0.0,0.0,0,0,0,0,0,0,0
E2F1,0.0,0.0037233744884401,0.1486348263039523,0.0,0,0,0,0,1,0,0
PDGFD,0.0,0.0164892709520871,0.1370537135353798,0.0,1,0,1,1,0,0,1
ETS1,0.0,0.188804946238637,0.1960346200628814,0.4070796460176989,0,0,1,0,0,0,0
SPC24,0.0,0.0073892502771132,0.3022499285519927,0.0,0,0,0,0,0,0,0
NDC80,0.0,0.0055854179254632,0.352680691108851,0.0,0,0,0,0,1,0,0
NRG3,0.0539221430519979,0.2553980077389328,0.3860825063745127,0.0,0,1,0,0,0,0,0
SPATA13,0.0,0.0483977170496558,0.1683879524846374,0.0,0,0,0,0,0,0,0
MAPK14,0.0,0.0036974043074586,0.01483833087283,0.0,1,0,0,0,0,0,0
NFATC1,0.0,0.0154823977029031,0.071985203970938,0.5176991150442477,1,0,0,1,0,0,0
MEF2C,0.0,0.0,0.2089996466940695,0.8539823008849557,1,0,0,0,0,0,0
CNGB3,0.1093707558965079,0.6198350155338601,0.1884248990364041,0.0,0,0,0,0,0,0,0
CNGA3,0.0,0.22569476105741,0.2094126846828214,0.0,0,0,0,0,0,0,0
AKT2,0.0,6.627013593457019e-05,0.0237165980194124,0.0,1,1,1,0,0,0,1
HEY2,0.0,0.0749878569569622,0.070893912052588,0.0,0,0,0,0,0,0,0
EPHB2,0.0,0.0149996190806049,0.1437338875365008,0.504424778761062,0,0,0,0,0,0,0
SKI,0.0,0.0129311499191592,0.099066572960483,0.504424778761062,0,0,0,0,0,0,0
PDCD4,0.0,0.0155013448687577,0.0156320214541129,0.0,0,0,0,0,0,0,0
AP2A1,0.0545283310473043,0.0122173007940234,0.0236773356911946,0.329646017699115,0,0,0,0,0,0,0
