GENE,MF: ESCA,METH: ESCA,GE: ESCA,CNA: ESCA,hsa04010,hsa04115,hsa04310,hsa04340,hsa04350
KRT85,0.0,0.1408066059937091,0.0,0.0,0,0,0,0,0
RNF31,0.0,0.0054012889403964,0.0111178437253554,0.0,0,0,0,0,0
ATP5MD,0.0,0.0,0.0,0.0,0,0,0,0,0
TFPT,0.0,0.0021221071250965,0.0220950818249659,0.0,0,0,0,0,0
ATP6V0C,0.0,0.1069592016151779,0.0250162545516395,0.0,0,0,0,0,0
MCMBP,0.0,0.0205699959523551,0.0300871945712485,0.0,0,0,0,0,0
DCAF1,0.0,0.0,0.0,0.0,0,0,0,0,0
DEFB1,0.0,0.1975381178920377,0.0661416740747408,0.0,0,0,0,0,0
MMP7,0.0,0.0486738429175375,0.2347939810280339,0.0,0,0,1,0,0
HAUS1,0.0,0.0220943149347575,0.071426591957546,0.0,0,0,0,0,0
EIF1AX,0.0269695716329627,0.0227793909859553,0.0119791258703696,0.0,0,0,0,0,0
SLC25A11,0.0,0.0052276065490055,0.0035762280831055,0.0,0,0,0,0,0
SERPINB5,0.0,0.4273827214412741,0.8062741559091917,0.7724137931034484,0,0,0,0,0
ATP5PO,0.0,0.0,0.0,0.0,0,0,0,0,0
CEP70,0.0268624979720126,0.0287833126670221,0.0091055879960093,0.0,0,0,0,0,0
ZFP91,0.0541270322542141,0.0077704841134802,0.0110429564330019,0.0,0,0,0,0,0
EFTUD2,0.0,0.007933515300828,0.0853952599015538,0.0,0,0,0,0,0
NUMA1,0.0265144784080481,0.0083271193528205,0.0276612427225387,0.0,0,0,0,0,0
SRSF7,0.0,0.0016656860679374,0.0206784005271633,0.0,0,0,0,0,0
ATF1,0.027110093423632,0.016526339501299,0.0411845960079996,0.0,0,0,0,0,0
AP1B1,0.0,0.0,0.0251707257656017,0.0,0,0,0,0,0
TXNRD1,0.0,0.2032618340075294,0.0094151803890364,0.0,0,0,0,0,0
ALAS1,0.0,0.0880036281345592,0.0217743005319441,0.0,0,0,0,0,0
SH2D4A,0.0,0.0006734978969244,0.0836093502580769,0.5172413793103449,0,0,0,0,0
SOCS6,0.0,0.0193611917680317,0.0301198308215054,0.7724137931034484,0,0,0,0,0
TPT1,0.0,0.0054872575320154,0.0483454653892977,0.0,0,0,0,0,0
PKM,0.0,0.0063761382465041,0.1018613648187821,0.0,0,0,0,0,0
HIST1H2AE,0.0,0.006458340318212,0.2619911575713402,0.0,0,0,0,0,0
HIST1H2AB,0.0271602810009698,0.0465647741574934,0.1392922297313622,0.0,0,0,0,0,0
SERPINA3,0.0,0.3825083099953154,0.00591497167436,0.0,0,0,0,0,0
ADAMTS4,0.0,0.0042111282053423,0.0133581139531874,0.6413793103448276,0,0,0,0,0
MDFI,0.0,0.0128492558851278,0.3219014851834975,0.0,0,0,0,0,0
SIX1,0.0269392821610603,0.0702665542004321,0.2684832938655538,0.0,0,0,0,0,0
EIF3E,0.0271143971086278,0.0115220467389607,0.0034339642050287,0.0,0,0,0,0,0
IFIT1,0.0,0.0075216879583987,0.1560175038999052,0.4482758620689656,0,0,0,0,0
SERPINB3,0.0,0.4588904524916099,0.5074644118903489,0.7724137931034484,0,0,0,0,0
TLR10,0.0,0.0948769170246054,0.0767424862318664,0.0,0,0,0,0,0
CXCL6,0.0,0.3004085513038256,0.2591248061234942,0.2482758620689655,0,0,0,0,0
GOLGA4,0.0,0.0245203447661394,0.0943352258760356,0.0,0,0,0,0,0
EEF1G,0.0,0.0094423427470259,0.0345270281996547,0.0,0,0,0,0,0
MYH1,0.0270735029522735,0.4714390547068542,0.0,0.0,0,0,0,0,0
RPN1,0.0,0.0090482106833562,0.0621150428700668,0.0,0,0,0,0,0
AMBRA1,0.0267159360174811,0.0067229461261608,0.0030453338563725,0.0,0,0,0,0,0
CXCL1,0.0,0.0067516791884765,0.353010328516029,0.2482758620689655,0,0,0,0,0
PIGR,0.0,0.1276956179698417,0.196564312529739,0.0,0,0,0,0,0
DMTN,0.0,0.3012592967062329,0.053761845091244,0.5172413793103449,0,0,0,0,0
BCLAF1,0.0263102870883242,0.0054105097795311,0.0001037454445431,0.0,0,0,0,0,0
ILF2,0.0,0.0129108989516205,0.0828399207474805,0.6413793103448276,0,0,0,0,0
RALY,0.0,0.0041683676078814,0.0578070483936543,0.0,0,0,0,0,0
ETV3,0.0,0.0101241446679779,0.0159350728074877,0.6413793103448276,0,0,0,0,0
PRMT6,0.0,0.1396094511407759,0.0191368620146334,0.0,0,0,0,0,0
LMO2,0.0,0.1223985282351147,0.0316757007183872,0.3931034482758621,0,0,0,0,0
TUBA1A,0.0,0.0120708417347125,0.0224033892085119,0.0,0,0,0,0,0
SGK1,0.0,0.1687846938696653,0.113260855107262,0.0,0,0,0,0,0
CCL20,0.0,0.2540773507648197,0.3777009899233235,0.0,0,0,0,0,0
VCAN,0.0257485557024863,0.2152520118060119,0.0635038862784677,0.0,0,0,0,0,0
ANKFY1,0.0,0.015096089402003,0.0219127400247821,0.0,0,0,0,0,0
ARL4D,0.0,0.0406603999448434,0.1189884681931953,0.0,0,0,0,0,0
ATXN2L,0.0,0.0190752697453411,0.050894776664041,0.0,0,0,0,0,0
IRF2BP2,0.0269970278508891,0.0022599302177948,0.0301677276468121,0.0,0,0,0,0,0
SF3B2,0.0,0.0011906828154416,0.0189525717963376,0.0,0,0,0,0,0
ANXA1,0.0,0.2556947631438309,0.1320762125620504,0.0,0,0,0,0,0
ARF1,0.0,0.0026250671776575,0.025884655811026,0.0,0,0,0,0,0
FBXO2,0.0,0.0224990358909904,0.0071433194170657,0.0,0,0,0,0,0
TLE3,0.0262534207920812,0.0068390182349808,0.0145345499462829,0.0,0,0,1,0,0
CTSG,0.0,0.2288820617148228,0.2903441343751607,0.0,0,0,0,0,0
CCL14,0.0271093835974157,0.4026769001091236,0.3807837150030996,0.0,0,0,0,0,0
TCEAL5,0.0,0.2601068555270996,0.392272240132676,0.0,0,0,0,0,0
NOP2,0.0264172599070922,0.0148801276112653,0.0819204976574444,0.0,0,0,0,0,0
PFN1,0.0,0.0141575062603809,0.0474756394672594,0.0,0,0,0,0,0
DYRK2,0.0,0.01009413186727,0.0332454573950623,0.0,0,0,0,0,0
CARHSP1,0.0,0.0026462258688403,0.0802396777349867,0.0,0,0,0,0,0
CEBPG,0.0,0.0607334993928773,0.0403479601072368,0.0,0,0,0,0,0
RIPK4,0.0269598456810146,0.0014581128819994,0.0984030530869485,0.0,0,0,0,0,0
SLC25A6,0.0,0.0,0.0535645308046029,0.0,0,0,0,0,0
MID2,0.0270430946694917,0.2717984660858994,0.0720167995934119,0.0,0,0,0,0,0
KRT1,0.0,0.4123114990271838,0.0220585541979486,0.0,0,0,0,0,0
SRSF9,0.0,0.0093268132603842,0.0284507410075095,0.0,0,0,0,0,0
RASL12,0.0,0.1148462156752117,0.0738377963818033,0.0,0,0,0,0,0
GEMIN4,0.0,0.0150846674654473,0.007402498560457,0.0,0,0,0,0,0
SPRY1,0.0,0.0348191522420175,0.0441847542264346,0.0,0,0,0,0,0
RAD21,0.0540600507967608,0.0034992093630891,0.067291565461906,0.0,0,0,0,0,0
ULK2,0.0270088078846111,0.0596552986423894,0.0699564095224922,0.5931034482758621,0,0,0,0,0
ATG13,0.0,0.0054533932382425,0.0041789371859265,0.0,0,0,0,0,0
FUT7,0.0,0.2097064053469284,0.0339771749239892,0.0,0,0,0,0,0
POLR2A,0.0271335850143599,0.0031697885705176,0.0137244504485944,0.0,0,0,0,0,0
ERGIC1,0.0,0.0095541903346661,0.0786684361234365,0.0,0,0,0,0,0
SYCP2L,0.0,0.2592161302156315,0.0184503847920766,0.0,0,0,0,0,0
FTH1,0.0271264374305127,0.0029116435563217,0.0103607840007808,0.0,0,0,0,0,0
U2AF2,0.0,0.002298271860205,0.0491737667241525,0.0,0,0,0,0,0
CDK11A,0.0537421022365889,0.0028766950524526,0.0095955309410363,0.0,0,0,0,0,0
CCNL1,0.0,0.0029337969117381,0.0284470972510878,0.0,0,0,0,0,0
TRIM24,0.0,0.0076614996627814,0.0231129149459987,0.0,0,0,0,0,0
SLC25A10,0.0,0.0089890964281186,0.0235721227205143,0.0,0,0,0,0,0
WIZ,0.0,0.0730465899270446,0.0240249629854772,0.0,0,0,0,0,0
DUSP16,0.0,0.0058458012762593,0.0360387069251376,0.0,1,0,0,0,0
NASP,0.027013424523281,0.0047755483437494,0.0767897269616791,0.0,0,0,0,0,0
CARD10,0.0,0.0008725774193372,0.0592790984545232,0.0,0,0,0,0,0
IK,0.0,0.0014291996291952,0.0009341106386013,0.0,0,0,0,0,0
GNL3L,0.0,0.2681532004634224,0.0311663333223021,0.0,0,0,0,0,0
ACTA1,0.027128809084705,0.4950017131922118,0.0440596992061717,0.0,0,0,0,0,0
FSCN1,0.0,0.2053598893090634,0.2649887734907208,0.0,0,0,0,0,0
HGS,0.0271068170079084,0.0012604037634963,0.0284514175213412,0.0,0,0,0,0,0
AKT1S1,0.0,0.0211866908896709,0.0240766835817458,0.0,0,0,0,0,0
PAPSS2,0.0,0.0743074583903026,0.0244379352206114,0.0,0,0,0,0,0
DAPK1,0.0,0.2019006226667956,0.1233214063545743,0.0,0,0,0,0,0
SDCBP2,0.0271041781208918,0.0350357131398753,0.064998123791053,0.0,0,0,0,0,0
LTF,0.0,0.0188280324701058,0.3193086861443208,0.0,0,0,0,0,0
DYNLL1,0.0,0.0390544150429719,0.0621459915884972,0.0,0,0,0,0,0
MYH14,0.0267240710250146,0.1447995039632283,0.0939376577546731,0.0,0,0,0,0,0
FMNL1,0.0,0.1926110174184941,0.0048475403752764,0.0,0,0,0,0,0
PELI3,0.0,0.0155703290244968,0.0167059830890789,0.0,0,0,0,0,0
BMP2,0.0270856358288051,0.1137928163977122,0.0197665279039654,0.0,0,0,0,0,1
CARD6,0.0,0.0109743248140837,0.0209543997775563,0.0,0,0,0,0,0
TMED7,0.0271008971725486,0.0063945817435769,0.0304206869332817,0.0,0,0,0,0,0
OPN1LW,0.0,0.1212208324924909,0.0,0.4758620689655173,0,0,0,0,0
THRA,0.0,0.027409775494751,0.1003870357760323,0.0,0,0,0,0,0
FOXJ1,0.0,0.04991492365476,0.0836157439321972,0.0,0,0,0,0,0
DDX52,0.0,0.0632473383133089,0.0402315711607365,0.0,0,0,0,0,0
DAP3,0.0,0.0003603722704106,0.0405215022344224,0.6413793103448276,0,0,0,0,0
DYNC1I1,0.0,0.2155746159732184,0.0637349906644893,0.0,0,0,0,0,0
RRAGB,0.0,0.2126453854623796,0.0264151146086555,0.0,0,0,0,0,0
RRAGD,0.0,0.2319788653120323,0.0687288002424145,0.3793103448275863,0,0,0,0,0
NEK1,0.0,0.0094676780645353,0.0856103630526677,0.6827586206896552,0,0,0,0,0
KMT2A,0.1324036730403655,0.000270828968358,0.0047834207710286,0.0,0,0,0,0,0
MEN1,0.0,0.0053196838703597,0.0395631374547406,0.0,0,0,0,0,0
PRSS23,0.0,0.0272208255163331,0.084769052747853,0.0,0,0,0,0,0
LGALS3BP,0.0270815953801306,0.0457721347340406,0.0448691787038852,0.0,0,0,0,0,0
CD248,0.0,0.1376868231558908,0.0080322770473578,0.0,0,0,0,0,0
EGLN3,0.0,0.0111641024340333,0.0175373472663742,0.0,0,0,0,0,0
PGAM1,0.0,0.0038847389667807,0.0526448015739605,0.0,0,0,0,0,0
HS3ST1,0.0,0.0004376304322679,0.0575147419257077,0.0,0,0,0,0,0
RAC2,0.0,0.0227510548127971,0.156965273915705,0.0,1,0,1,0,0
DAB2IP,0.0268715405742537,0.0,0.0157103495650621,0.0,0,0,0,0,0
CNOT7,0.0,0.0165798542490292,0.0378346404500921,0.0,0,0,0,0,0
MTUS2,0.0268954902327563,0.2505023645417206,0.0293106598027347,0.0,0,0,0,0,0
MAL,0.0271009668217697,0.2970686706809102,0.4939200717377413,0.0,0,0,0,0,0
GCN1,0.0,0.0055297605959925,0.0,0.0,0,0,0,0,0
CSPG4,0.0270442361964282,0.230132504978526,0.0498164141892338,0.0,0,0,0,0,0
RPL13,0.0,0.0040831987942021,0.0051785812212989,0.0,0,0,0,0,0
CREBZF,0.0,0.0,0.0087699347150672,0.0,0,0,0,0,0
SLC39A14,0.0,0.1534401351940159,0.1376225453529029,0.5172413793103449,0,0,0,0,0
RPS3A,0.0,0.0431931468178109,0.025038447773183,0.0,0,0,0,0,0
GORAB,0.0,0.0121350156856478,0.0598997602009588,0.6413793103448276,0,0,0,0,0
SNAI1,0.0542359037991762,0.0305322086969393,0.1424215858508677,0.0,0,0,0,0,0
EEF2K,0.0,0.0252924278180541,0.0314326565812841,0.0,0,0,0,0,0
EEF2,0.0271026759144363,0.0168417394451201,0.0656156562855952,0.0,0,0,0,0,0
NQO2,0.0,0.0006943265784289,0.0015743085392517,0.0,0,0,0,0,0
STAB2,0.027017012637683,0.0651956492553876,0.1362259729780573,0.0,0,0,0,0,0
AIMP1,0.0,0.0278121763769399,0.0076323811501439,0.0,0,0,0,0,0
ATP5F1C,0.0,0.0,0.0,0.0,0,0,0,0,0
ARGLU1,0.0,0.0146307682126392,0.0432098688225314,0.0,0,0,0,0,0
SDCCAG8,0.0,0.0081640763423241,0.017974851602667,0.0,0,0,0,0,0
MYLK,0.026153628621495,0.2316237179911356,0.0993721757168999,0.0,0,0,0,0,0
HIBADH,0.0,0.0056857950255906,0.0494707720193733,0.0,0,0,0,0,0
BICD1,0.0,0.0124096555745405,0.1479944493068002,0.0,0,0,0,0,0
DIRAS1,0.0,0.2622230879162183,0.2307001732466385,0.0,0,0,0,0,0
EEF1B2,0.0,0.0023551808000788,0.0138029433211356,0.0,0,0,0,0,0
MAP4,0.0,0.0362616646447912,0.0086861853113135,0.0,0,0,0,0,0
COPS8,0.0,0.0044785228662514,0.0318227949636489,0.0,0,0,0,0,0
MRPS17,0.0,0.0040266496774587,0.08007790510294,0.0,0,0,0,0,0
NDUFAF1,0.0,0.1368558775234225,0.0375173410983286,0.0,0,0,0,0,0
TICAM2,0.0,0.2558795192954305,0.0439425836357627,0.0,0,0,0,0,0
ADAR,0.0536725788407727,0.009604393703918,0.0586468463543138,0.6413793103448276,0,0,0,0,0
DAD1,0.0,0.0031585145806443,2.917111486118645e-05,0.0,0,0,0,0,0
RUSC1,0.0267246389309738,0.4630159016555362,0.068977953774137,0.6413793103448276,0,0,0,0,0
IRAK3,0.0,0.1855342378768793,0.1244201120134318,0.0,0,0,0,0,0
ZNF576,0.0,0.0019526915644337,0.0255021713937108,0.0,0,0,0,0,0
NOX4,0.0267246890027267,0.0,0.2267737966718456,0.0,0,0,0,0,0
ACVR2B,0.0269507301590357,0.0032538476825442,0.0329114528275355,0.0,0,0,0,0,1
OPA1,0.0,0.0114524325987211,0.0265867133079947,0.0,0,0,0,0,0
SSR4,0.0,0.163519337638763,0.004342749787679,0.4758620689655173,0,0,0,0,0
MSI2,0.0,8.805478413471363e-05,0.0316738089035397,0.0,0,0,0,0,0
PACSIN2,0.0,0.0063012851365405,0.0821864154553725,0.0,0,0,0,0,0
OFD1,0.0,0.0229914009799357,0.0166514172916078,0.0,0,0,0,0,0
SPARC,0.0,0.6534908322165559,0.1458873341619297,0.0,0,0,0,0,0
TOMM70,0.0,0.0317898072611013,0.0,0.0,0,0,0,0,0
PAK3,0.0,0.004246681436369,0.3870987876169908,0.0,0,0,0,0,0
PLK4,0.0,0.0137679282616813,0.2117424905498492,0.0,0,0,0,0,0
RPL10,0.0,0.1843507289481565,0.0034514810026232,0.4758620689655173,0,0,0,0,0
THRAP3,0.0,0.0049702764295964,0.0018289521685958,0.0,0,0,0,0,0
LDOC1,0.0,0.2813340637706584,0.1236450206607572,0.0,0,0,0,0,0
ZFP36,0.0270727684019187,0.0055967773071923,0.0889378126261914,0.0,0,0,0,0,0
HSPA1A,0.0270967626286722,0.2467242356538287,0.0586887432708407,0.0,1,0,0,0,0
CAT,0.0,0.015078423721065,0.0908354817609473,0.3931034482758621,0,0,0,0,0
SF3B3,0.0,0.0144690802154407,0.0837093101043267,0.0,0,0,0,0,0
PGD,0.0,0.0051752000318863,0.0586556024538833,0.0,0,0,0,0,0
NIPSNAP3A,0.0,0.0219461833383948,0.0235983108531218,0.0,0,0,0,0,0
KRT31,0.0,0.0636839628227431,0.1643821781520439,0.0,0,0,0,0,0
RECQL,0.0270029294302226,0.0133184323850752,0.0524092735558992,0.0,0,0,0,0,0
RCC1,0.0,0.01585366176867,0.2088126114697289,0.5172413793103449,0,0,0,0,0
CCDC85B,0.0,0.0135804414234247,0.0542922023197922,0.0,0,0,0,0,0
TCEANC,0.0,0.012207713070817,0.0466466462292117,0.0,0,0,0,0,0
AKT3,0.0534881610137437,0.2656815856660666,0.0577129784674493,0.0,1,0,0,0,0
MAP3K20,0.0,0.0461263920562016,0.0,0.0,1,0,0,0,0
EPB41L5,0.0267449539395553,0.0018096987319463,0.0013233877959034,0.4137931034482759,0,0,0,0,0
ANKS6,0.0,0.0096044714737676,0.0011986584310616,0.0,0,0,0,0,0
PDE4D,0.0267537662293126,0.0747830832324783,0.1194902594971479,0.0,0,0,0,0,0
POU2F1,0.0259554011476858,0.1196468242438776,0.0692123853411385,0.6413793103448276,0,0,0,0,0
TRIM56,0.0268785812368175,0.0256289780083151,0.0081092829307077,0.0,0,0,0,0,0
KLF4,0.0,0.0123669487828122,0.0553870289485268,0.0,0,0,0,0,0
AXL,0.0,0.1409949124472966,0.0392778876661752,0.0,0,0,0,0,0
HMGA2,0.0533171638015405,0.0177107565382801,0.2535803951203709,0.0,0,0,0,0,0
AP3B1,0.0,0.0129874782312606,0.0148925745980377,0.0,0,0,0,0,0
CDC34,0.0,0.0018267415056207,0.0171726126623614,0.6482758620689656,0,0,0,0,0
SMC3,0.027087831948017,0.0002166681483242,0.037818647317763,0.0,0,0,0,0,0
CBX2,0.0,0.0185492023520297,0.199702874281323,0.0,0,0,0,0,0
SELP,0.0269824351518463,0.0854682026041094,0.1206622275155753,0.6413793103448276,0,0,0,0,0
SPG21,0.0,0.01912065575417,0.0361885915052419,0.0,0,0,0,0,0
MEX3A,0.027043224199616,0.1756569820373395,0.1717343905588003,0.6413793103448276,0,0,0,0,0
PHF1,0.0,0.0210721553569962,0.0683063285100945,0.0,0,0,0,0,0
EPC2,0.0270288458400417,0.020832473830232,0.005583679622185,0.0,0,0,0,0,0
SNRPD1,0.0,0.037326966039429,0.1199413805398698,0.0,0,0,0,0,0
MLANA,0.0,0.1099609499566898,0.0863275470793924,0.0,0,0,0,0,0
PRKCE,0.026992912300648,0.0168210561869818,0.0454886071308769,0.0,0,0,0,0,0
RSL1D1,0.0,0.0075828364142028,0.0370695997196471,0.0,0,0,0,0,0
RAB11FIP5,0.0,0.0047893952423206,0.0005743303419084,0.0,0,0,0,0,0
EIF4E2,0.0,0.0,0.0387625210184421,0.0,0,0,0,0,0
DNAJC3,0.0,0.0019188369937284,0.0375745637270857,0.0,0,0,0,0,0
CPSF7,0.0,0.0112997481827952,0.0094143255640904,0.0,0,0,0,0,0
TUT1,0.0,0.0051305363501684,0.015947493989912,0.0,0,0,0,0,0
FBH1,0.0,0.0,0.0,0.0,0,0,0,0,0
RGS3,0.025846172469881,0.0,0.0399534712403134,0.0,0,0,0,0,0
ELF1,0.0,0.0,0.0007119320621248,0.0,0,0,0,0,0
MAGOHB,0.0,0.0276918538269323,0.0818179602637265,0.0,0,0,0,0,0
SCMH1,0.0,0.013385466601625,0.0598052264605984,0.0,0,0,0,0,0
ADNP,0.0,0.041160945617883,0.0188223408962956,0.0,0,0,0,0,0
NUDT2,0.0,0.0048671261839731,0.0296443528432772,0.0,0,0,0,0,0
CMC4,0.0,0.3068177536363414,0.0332976730682194,0.0,0,0,0,0,0
ZCCHC8,0.0,0.0,0.0032038648723644,0.0,0,0,0,0,0
AKAP9,0.0780873979129672,0.0038697531262148,0.0606386676066369,0.0,0,0,0,0,0
PYDC1,0.0,0.4624939735314916,0.2391720363631483,0.0,0,0,0,0,0
NOLC1,0.0540244823054992,0.0692012232780429,0.0741546889137491,0.0,0,0,0,0,0
CAMP,0.0,0.276522605075241,0.0677393012543473,0.0,0,0,0,0,0
MLST8,0.0,0.0207494941330952,0.0266216681256755,0.0,0,0,0,0,0
RBM8A,0.0,0.0085670422618074,0.0785208332121788,0.6413793103448276,0,0,0,0,0
CNPY3,0.0,0.0086667162147134,0.0663409913113715,0.0,0,0,0,0,0
NEU4,0.0,0.1691490849072547,0.0772019103199567,0.0,0,0,0,0,0
CHEK1,0.0,0.0036416905366908,0.2145960524417075,0.0,0,0,0,0,0
CARD8,0.0,0.0,0.0158491654349112,0.0,0,0,0,0,0
HNF1A,0.0,0.3703909881434816,0.169428376787849,0.0,0,0,0,0,0
SLC9A3R1,0.0,0.0016955058431025,0.0285558527920553,0.0,0,0,0,0,0
NECAB2,0.0,0.4600156973724496,0.0974124989542355,0.0,0,0,0,0,0
HSF4,0.0,0.2599489468248008,0.0398284534833379,0.0,0,0,0,0,0
MRRF,0.0,0.0161315742428054,0.0551254590220707,0.0,0,0,0,0,0
QPCTL,0.0,0.0003181873197309,0.0406711981770338,0.0,0,0,0,0,0
NDUFS3,0.0,0.0062735606137203,0.0216480712797861,0.0,0,0,0,0,0
NDUFA9,0.0,0.0011412649184961,0.0085515041718879,0.0,0,0,0,0,0
KRT33B,0.0,0.0989384023976417,0.0657136632164453,0.0,0,0,0,0,0
KPNA4,0.0270461794426394,0.0027949284894635,0.0291187445001183,0.0,0,0,0,0,0
ERCC3,0.0,0.0141299567074922,0.0179961572478439,0.0,0,0,0,0,0
MLLT6,0.0270024031744931,0.0010707001004663,0.0449927117189755,0.0,0,0,0,0,0
UBQLN1,0.0270480355034831,0.007667176621298,0.0232201292162243,0.0,0,0,0,0,0
ELF4,0.0,0.3074879959195577,0.0738699404616878,0.0,0,0,0,0,0
PSMA7,0.0,0.0035844487550073,0.0906296209432942,0.0,0,0,0,0,0
SENP1,0.0806581837241118,0.0072491656882625,0.043421547671915,0.0,0,0,0,0,0
MID1,0.0,0.0151311518504618,0.0261580932601473,0.0,0,0,0,0,0
CCDC106,0.0269603123471188,0.500987596677785,0.0897533436865427,0.0,0,0,0,0,0
RPL7L1,0.0,0.0027879814087235,0.0413379853862081,0.0,0,0,0,0,0
ZMYND11,0.0,0.0161853174259202,0.0519901905549651,0.3724137931034483,0,0,0,0,0
PRDM16,0.0266605757035095,0.0765027929971501,0.3168626340661868,0.0,0,0,0,0,0
C1QA,0.0,0.1489285986485244,0.0793482021190779,0.0,0,0,0,0,0
ACTG1,0.0270208022784899,0.0028914432870511,0.043161323850853,0.0,0,0,0,0,0
WDYHV1,0.0,0.0061231891582896,0.0393195847383962,0.0,0,0,0,0,0
ETV5,0.0540632595349017,0.0032704945089348,0.0379813093773263,0.0,0,0,0,0,0
HERPUD1,0.0,0.0010835079539008,0.097699083937112,0.0,0,0,0,0,0
DDX19B,0.0,0.0067016378208016,0.0174988428505902,0.0,0,0,0,0,0
PDIA6,0.0,0.0,0.029306029427793,0.0,0,0,0,0,0
FBXO21,0.0,0.0116947981952435,0.0478936180684007,0.0,0,0,0,0,0
ZNF687,0.027065746209021,0.0466734739307422,0.0272951139866911,0.6413793103448276,0,0,0,0,0
LILRB2,0.0,0.5281575766362772,0.0910013228490391,0.0,0,0,0,0,0
HOMER2,0.0,0.1528903706850499,0.1905974905545908,0.0,0,0,0,0,0
TAOK2,0.0,0.1561995496065528,0.0243724547265856,0.0,1,0,0,0,0
ATG14,0.0,0.0004772318941662,0.0144844218895417,0.0,0,0,0,0,0
RBM5,0.0,0.0437762378028396,0.069998264214374,0.0,0,0,0,0,0
MSRB2,0.0,0.0156882596700967,0.0110824915756436,0.0,0,0,0,0,0
PUF60,0.0,0.0839107687070236,0.0586661081626642,0.0,0,0,0,0,0
ABCF1,0.0,0.0214220010646753,0.0214797663990208,0.0,0,0,0,0,0
VGF,0.0,0.1583146145886138,0.0853875854549651,0.0,0,0,0,0,0
TECPR1,0.0,0.0202052582580079,0.0697108932334079,0.0,0,0,0,0,0
WIPI2,0.0,0.0102204677930739,0.0180249111434438,0.0,0,0,0,0,0
WDR5,0.0,0.0052254594138693,0.0464517971701552,0.0,0,0,0,0,0
CXCR1,0.0,0.3074734013464434,0.0076597498972557,0.0,0,0,0,0,0
TFG,0.0,0.0082446007951832,0.0681544621983004,0.0,0,0,0,0,0
LTC4S,0.02714543914068,0.7126479858516083,0.1030516954242861,0.0,0,0,0,0,0
MAPKAP1,0.026967526807103,0.0114419684739729,0.0024911678704178,0.0,0,0,0,0,0
SPRY4,0.0270171914758845,0.0068302961703953,0.0339431835041236,0.0,0,0,0,0,0
RRP1B,0.0,0.0002281864689991,0.0245986185688455,0.0,0,0,0,0,0
STAU2,0.0530339452360908,0.0348656434458664,0.0149262178577027,0.0,0,0,0,0,0
BBX,0.0,0.0170576944089951,0.0021987151012263,0.0,0,0,0,0,0
MUC16,0.1042500962111428,0.523687032953995,0.2258155894184035,0.0,0,0,0,0,0
LGALS1,0.0,0.0471202742671057,0.1407067967346922,0.0,0,0,0,0,0
ZNF385B,0.0268493763884727,0.44472323550032,0.4510559974704107,0.0,0,0,0,0,0
DCTN1,0.0,0.0023946081484914,0.0035001669980363,0.0,0,0,0,0,0
RPL19,0.0,0.0117662633224753,0.0362553283763005,0.0,0,0,0,0,0
SHARPIN,0.0,0.0007860047752453,0.0171848550870434,0.0,0,0,0,0,0
RBCK1,0.0,0.0004181557104299,0.0560622558544002,0.0,0,0,0,0,0
GPSM1,0.0,0.0280781581528719,0.079327939604927,0.0,0,0,0,0,0
LRRC7,0.0267032024101721,0.3235863346470261,0.1128180740126959,0.0,0,0,0,0,0
ZNF638,0.0,0.2540251501255627,0.0121633801185338,0.0,0,0,0,0,0
ALX1,0.0,0.4816972839246144,0.1380651821303936,0.3586206896551724,0,0,0,0,0
IPO13,0.0,0.0031950977456096,0.0175042313015661,0.0,0,0,0,0,0
ATP2B1,0.0268469626473854,0.0089638071037087,0.0150697832927482,0.3586206896551724,0,0,0,0,0
CTR9,0.0,0.0103501374113234,0.0003327306193797,0.0,0,0,0,0,0
RPL17,0.0,0.0264412360177553,0.0198585504788219,0.0,0,0,0,0,0
ARHGAP32,0.0,0.7372011167894144,0.0781205199467302,0.0,0,0,0,0,0
CRX,0.0,0.0692294142887459,0.0,0.0,0,0,0,0,0
ABI3,0.0270216242685879,0.1476754916068503,0.0311039440413529,0.0,0,0,0,0,0
CTSD,0.0269546072558424,0.013997819470404,0.0051960453946913,0.5448275862068965,0,0,0,0,0
ZC3H15,0.0,0.007960238488879,0.032700081890403,0.0,0,0,0,0,0
P4HB,0.0,0.0003606093984191,0.0276373920155976,0.0,0,0,0,0,0
SAMHD1,0.0,0.0,0.0016212632495086,0.0,0,0,0,0,0
CARD16,0.0,0.4685966430751559,0.0817446326326371,0.0,0,0,0,0,0
IGBP1,0.0,0.2091734369032492,0.0294805660104285,0.0,0,0,0,0,0
TRIO,0.0263617163883499,0.0216182017301313,0.0361340880373399,0.0,0,0,0,0,0
KRTAP10-5,0.0271573761539631,0.2059119452383065,0.0,0.0,0,0,0,0,0
ADAP2,0.0,0.0387561882817164,0.0888320030287775,0.0,0,0,0,0,0
BLOC1S1,0.0,0.0024124821371553,0.0293938486162058,0.0,0,0,0,0,0
CIRBP,0.0,0.0071375695300868,0.1010393886867342,0.6482758620689656,0,0,0,0,0
TRA2A,0.0269322894247384,0.0052055077212567,0.0146063202887146,0.0,0,0,0,0,0
FYTTD1,0.0270049322683683,0.0432060897117596,0.0257739223384225,0.0,0,0,0,0,0
ZC3H3,0.0,0.0030260147490975,0.0688508248519911,0.0,0,0,0,0,0
KDM2A,0.0,0.0163723830948318,0.0180371537343586,0.0,0,0,0,0,0
