gene,MF: PRAD,METH: PRAD,GE: PRAD,CNA: PRAD,hsa00140,hsa04010,hsa04060,hsa04110,hsa04115,hsa04151,hsa04210,hsa05202
TGFBR3,0.0226812646888712,0.0,0.1791020238398893,0.1972789115646258,0,0,0,0,0,0,0,0
ERCC6L,0.022752916396843,0.0332140763570061,0.0813763583923197,0.0,0,0,0,0,0,0,0,0
SLC6A3,0.0452193779234076,0.3269679345406458,0.0079285887012754,0.0,0,0,0,0,0,0,0,0
AR,0.0227047379624766,0.05675458553189,0.0047354817909539,0.054421768707483,0,0,0,0,0,0,0,0
NF1,0.0226706938347179,0.0002456503858699,0.0531596287709553,0.0,0,1,0,0,0,0,0,0
ARHGEF4,0.0,0.9626555770768864,0.1370439509202877,0.0,0,0,0,0,0,0,0,0
KLC1,0.0,0.1093530471555597,0.0030691259363967,0.0,0,0,0,0,0,0,0,0
SPAG9,0.0680545223204743,0.0007054648328845,0.0405053781353738,0.0,0,0,0,0,0,0,0,0
CXCL8,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1
CXCR2,0.0,0.2889024069102198,0.4568785832125788,0.0,0,0,1,0,0,0,0,0
IL1R2,0.0,0.371821283943594,0.1809102511653364,0.0,0,0,1,0,0,0,0,1
IL1A,0.0,0.8432562748293546,0.5261466512202401,0.0,0,1,1,0,0,0,0,0
RIPK2,0.0,0.0134664298222518,0.1003421569494262,0.5340136054421769,0,0,0,0,0,0,0,0
NOD2,0.0227560902990414,0.0,0.1449121684490699,0.0,0,0,0,0,0,0,0,0
HES1,0.0227761879867794,0.0082312631941575,0.024767594582618,0.0,0,0,0,0,0,0,0,0
EPHA3,0.0682188755780655,0.0472297532570277,0.1064817652932946,0.0,0,0,0,0,0,0,0,0
RANBP9,0.0226452481978581,0.0017011364052371,0.0061260276008875,0.0,0,0,0,0,0,0,0,0
GNAQ,0.0,0.0307253628054045,0.0346321254789911,0.0,0,0,0,0,0,0,0,0
CYTH2,0.0219407153062912,0.0090613906409254,0.020167272975397,0.0,0,0,0,0,0,0,0,0
RAB11FIP3,0.0,0.0093472384179894,0.0556118998237895,0.0,0,0,0,0,0,0,0,0
RAB11A,0.0,0.0009068227765086,0.0289782698201367,0.0,0,0,0,0,0,0,0,0
PML,0.0,0.0110737561940942,0.000990863764578,0.0,0,0,0,0,0,0,0,1
E2F4,0.0,0.02795952561402,0.0256223357694918,0.0,0,0,0,1,0,0,0,0
IPCEF1,0.0,0.0518868619724796,0.0940592079448619,0.0,0,0,0,0,0,0,0,0
PIAS2,0.0,0.0660270215713855,0.0007537469123054,0.0,0,0,0,0,0,0,0,0
CLIP1,0.0,0.2085250452582069,0.0245859595828881,0.1224489795918367,0,0,0,0,0,0,0,0
PAFAH1B1,0.0,0.002053594220954,0.049601474946967,0.0,0,0,0,0,0,0,0,0
CITED1,0.0,0.0661445278251083,0.2284026580757659,0.0,0,0,0,0,0,0,0,0
HSPA8,0.0681671594215118,0.0196976746134555,0.0326138559266845,0.0,0,1,0,0,0,0,0,0
SEPT1,0.0,0.0066003939439321,0.0,0.0,0,0,0,0,0,0,0,0
CCM2,0.0,0.00222688522552,0.0242865527187721,0.0,0,0,0,0,0,0,0,0
FOXO3,0.0,0.0023775759919591,0.0151748032987245,0.0,0,0,0,0,0,1,0,0
PTPN21,0.0227385453566352,0.002410135288343,0.0687895958549125,0.0,0,0,0,0,0,0,0,0
PLD1,0.0445276417202234,0.0837197368530814,0.1605115329195181,0.0,0,0,0,0,0,0,0,0
EPHA5,0.0,0.0509708421594483,0.1913660509625097,0.0,0,0,0,0,0,0,0,0
TCF7L1,0.0227685137114257,0.0459574949001021,0.1856311000937267,0.0,0,0,0,0,0,0,0,0
MXD1,0.0,0.005697928094374,0.0038520770317802,0.0,0,0,0,0,0,0,0,0
SH3GL2,0.0,0.0141294440379486,0.0360937998052163,0.0,0,0,0,0,0,0,0,0
SH3KBP1,0.0,0.0231103841619622,0.0270659585609452,0.0,0,0,0,0,0,0,0,0
SH2B2,0.0,0.0025078808596801,0.0727252216728001,0.3435374149659864,0,0,0,0,0,0,0,0
SH2B1,0.0,0.003428215840599,0.0150424189465854,0.0,0,0,0,0,0,0,0,0
TRAPPC4,0.0,0.0162683868036086,0.0044535382255965,0.1462585034013605,0,0,0,0,0,0,0,0
NCOR2,0.0,0.0353667810198694,0.0030348473161524,0.1462585034013605,0,0,0,0,0,0,0,0
BMP7,0.0223196753526441,0.0857693598909328,0.1935712659242505,0.1530612244897959,0,0,1,0,0,0,0,0
SOSTDC1,0.0,0.0,0.3556796756888397,0.3537414965986395,0,0,0,0,0,0,0,0
CDK11B,0.0,0.0058690721568213,0.0081889643636901,0.0,0,0,0,0,0,0,0,0
WT1,0.0,0.3097352816604671,0.1032035080544233,0.0,0,0,0,0,0,0,0,1
IRS1,0.0227382980374077,0.0585248484272376,0.0627426420709555,0.0,0,0,0,0,0,1,0,0
NCK2,0.0,0.0039210907197817,0.0140988516535849,0.0,0,0,0,0,0,0,0,0
BCL3,0.0,0.0107746026586873,0.0295166302386906,0.0,0,0,0,0,0,0,0,0
FLT4,0.0454930071604357,0.3476902241661905,0.0422373606505993,0.0952380952380952,0,1,0,0,0,1,0,0
VEGFC,0.0,0.119734043202422,0.0329900476457954,0.0,0,1,0,0,0,1,0,0
EREG,0.0,0.3970672914946445,0.2998598773153046,0.0,0,1,0,0,0,1,0,0
EXOC4,0.0455094005473407,0.0122186174896674,0.0191552524523778,0.0,0,0,0,0,0,0,0,0
EXOC3,0.0227640578906535,0.0119749731097098,0.0190894934206472,0.0,0,0,0,0,0,0,0,0
CENPU,0.0,0.0009935724174755,0.0,0.0,0,0,0,0,0,0,0,0
SHC1,0.0454358399281762,0.0092880454481505,0.0436654374307161,0.1360544217687075,0,0,0,0,0,0,0,0
FKBP8,0.0,0.0941987462122889,0.0065615956834756,0.0,0,0,0,0,0,0,0,0
SP1,0.0227422496455263,0.0246109826221318,0.0452809561442415,0.0,0,0,0,0,0,0,0,1
IKBKG,0.0,0.1413482474696938,0.0054981858123385,0.0,0,1,0,0,0,1,1,0
PDGFC,0.0,0.0103300148988208,0.1553070217637288,0.0,0,1,0,0,0,1,0,0
MYOCD,0.0227392675504698,0.0620958817452224,0.2949178419720388,0.0,0,0,0,0,0,0,0,0
TBL1XR1,0.0227146487563402,0.0032935273771882,0.0222597819240954,0.0,0,0,0,0,0,0,0,0
TBL1X,0.0,0.0005648812189763,0.0948374374339304,0.0,0,0,0,0,0,0,0,0
GIPC1,0.0,0.0072827921697038,0.0103235280263389,0.0,0,0,0,0,0,0,0,0
PPP1R12A,0.0,0.001938813571485,0.1215180965532749,0.1224489795918367,0,0,0,0,0,0,0,0
PPP1CB,0.0,0.0073741489052313,0.0312844963729287,0.0,0,0,0,0,0,0,0,0
TERF2,0.0226020898157664,0.0010589633961982,0.0091882271280524,0.0,0,0,0,0,0,0,0,0
SMARCB1,0.0,0.0192880936597897,0.0013130289816055,0.0,0,0,0,0,0,0,0,0
MEF2D,0.0,0.0001558187678602,0.004683580139222,0.0,0,0,0,0,0,0,0,0
CABIN1,0.0,0.0053058909023322,0.0017597189311276,0.0,0,0,0,0,0,0,0,0
LRP5,0.0,0.0612668857697514,0.0092320099652191,0.163265306122449,0,0,0,0,0,0,0,0
VEGFD,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
TACC1,0.0226323036283961,0.4676364313123058,0.1402735973079234,0.227891156462585,0,0,0,0,0,0,0,0
DAAM1,0.0455184765167559,0.0070741000603735,0.0273359635597672,0.0,0,0,0,0,0,0,0,0
SMARCE1,0.0225507771615482,0.0273668895299345,0.0073394475569143,0.0,0,0,0,0,0,0,0,0
TP63,0.0453508203500616,0.0136276465108075,0.3552226839181179,0.0,0,0,0,0,0,0,0,0
MUC20,0.0,0.3404428057251557,0.1511004804755173,0.108843537414966,0,0,0,0,0,0,0,0
ENG,0.0,0.0054837475850248,0.0107305996848742,0.2108843537414965,0,0,0,0,0,0,0,0
SDC1,0.0,0.0455546946381321,0.1268938446179373,0.0,0,0,0,0,0,0,0,0
GNB3,0.0227748195243628,0.0056369261818983,0.1172823940941762,0.0,0,0,0,0,0,1,0,0
GNGT2,0.0,0.0313138582399783,0.0630550629276703,0.0,0,0,0,0,0,1,0,0
MAF,0.0,0.0003191415526258,0.1241971871537884,0.0,0,0,0,0,0,0,0,1
SET,0.0,0.0216531881768964,0.0217170430879935,0.2108843537414965,0,0,0,0,0,0,0,0
JUP,0.0,0.0672409614205186,0.0187922640807691,0.0,0,0,0,0,0,0,0,1
DSP,0.0682369250165344,0.0050621333903583,0.0096119405759085,0.1564625850340136,0,0,0,0,0,0,0,0
SMAD6,0.0,0.0002841228272663,0.1441785997311097,0.0,0,0,0,0,0,0,0,0
RUVBL2,0.0227526931405751,0.0062513063745441,0.0346955981515964,0.0,0,0,0,0,0,0,0,0
VEGFB,0.0,0.011627900865387,0.0232941265348673,0.0,0,1,0,0,0,1,0,0
FOXO1,0.0,0.0094837470297504,0.1035424126582179,0.0,0,0,0,0,0,0,0,1
CSF1,0.0,0.1022877667224024,0.0633038974902715,0.0,0,1,1,0,0,1,0,0
CSF1R,0.0455322313356389,0.027887293503241,0.0351360190617152,0.0952380952380952,0,1,1,0,0,1,0,1
STAT6,0.0219046892001715,0.0,0.036367406669058,0.0,0,0,0,0,0,0,0,0
PARP14,0.0454958045050542,0.0761682234134575,0.003247547631851,0.0,0,0,0,0,0,0,0,0
IRF4,0.0682796481533767,0.3463948036459364,0.071607575636774,0.0,0,0,0,0,0,0,0,0
MAPK9,0.0,0.0010648838007522,0.0148520646060455,0.0952380952380952,0,1,0,0,0,0,1,0
NFATC3,0.0,0.1956641812925079,0.0758312103642684,0.0,0,1,0,0,0,0,0,0
LRPAP1,0.0227589359434957,0.0150932722221821,0.0058665787284495,0.0,0,0,0,0,0,0,0,0
ONECUT1,0.0455331916024936,0.2855096504821524,0.0,0.0,0,0,0,0,0,0,0,0
TRPV6,0.0,0.2003761919209243,0.062941349299903,0.0,0,0,0,0,0,0,0,0
UBE2D3,0.0,0.0141574785054404,0.01964404079159,0.0,0,0,0,0,0,0,0,0
PLCB2,0.0,0.0733109262147962,0.0117923987349454,0.0,0,0,0,0,0,0,0,0
PRKCD,0.0,0.0072734500979453,0.002326480872662,0.0,0,0,0,0,0,0,0,0
EPHA4,0.0,0.0001476209646414,0.0686131794335278,0.0,0,0,0,0,0,0,0,0
CREB1,0.0,0.0040815940860852,0.0653043027846392,0.0,0,0,0,0,0,1,0,0
RACK1,0.0,0.0174904684700394,0.0,0.0,0,0,0,0,0,0,0,0
SPTBN1,0.0680170492997106,0.006442936234952,0.0588887473397729,0.0,0,0,0,0,0,0,0,0
TOP3A,0.0,0.0029584000235168,0.0356174314651771,0.0,0,0,0,0,0,0,0,0
BLM,0.0,0.0093261477330582,0.0994642815755034,0.0,0,0,0,0,0,0,0,0
ATF3,0.0,0.0586149823288553,0.1337763179942879,0.0,0,0,0,0,0,0,0,0
GIT1,0.0,0.0462033227420641,0.0214259946678651,0.0,0,0,0,0,0,0,0,0
ARHGEF7,0.0,0.2397595290265404,0.0032290760766115,0.0,0,0,0,0,0,0,0,0
LHCGR,0.022743620797824,0.044251382710838,0.0,0.0,0,0,0,0,0,0,0,0
RUVBL1,0.022765322203086,0.0065625899238853,0.0882751497833114,0.0,0,0,0,0,0,0,0,0
BCOR,0.0227185837444412,0.0326326142995357,0.0612953137837603,0.0,0,0,0,0,0,0,0,0
CDK5R2,0.0,0.1336821204305672,0.0037943387875791,0.0,0,0,0,0,0,0,0,0
COPS5,0.0227680027179693,0.003551417883254,0.0114115758773919,0.5340136054421769,0,0,0,0,0,0,0,0
BUB3,0.0,0.0343465720007494,0.0302827505443103,0.0,0,0,0,1,0,0,0,0
BUB1,0.0,0.0167898879005966,0.135600195636231,0.0,0,0,0,1,0,0,0,0
TLR3,0.0,0.113369853862574,0.2193049465128791,0.0,0,0,0,0,0,0,0,0
TICAM1,0.022592598063686,0.014958548571904,0.0174302383279174,0.0,0,0,0,0,0,0,0,0
BCL2L1,0.0,0.0010061126619369,0.003518129911803,0.0,0,0,0,0,1,1,1,1
GNB5,0.0226657734172675,0.0454137227741268,0.1092746805893215,0.0,0,0,0,0,0,1,0,0
PIAS3,0.0227347459483459,0.0129980829129481,0.0111752340770121,0.0,0,0,0,0,0,0,0,0
NSMCE3,0.0,0.0032146550160047,0.0,0.0,0,0,0,0,0,0,0,0
E2F1,0.0,0.0002861874960707,0.0771250724990556,0.0,0,0,0,1,0,0,0,0
PDGFD,0.0227508217191334,0.2161560148010916,0.1908016912006946,0.1462585034013605,0,1,0,0,0,1,0,0
ETS1,0.022746497135675,0.0208226121646891,0.0421303877046034,0.0,0,0,0,0,0,0,0,0
SPC24,0.0,0.0077541683212418,0.2022341966639552,0.0,0,0,0,0,0,0,0,0
NDC80,0.0,0.0212828323346317,0.1194616483373749,0.0,0,0,0,1,0,0,0,0
NRG3,0.045428201458395,0.4119488759072179,0.3542885502687323,0.0,0,0,0,0,0,0,0,0
SPATA13,0.0226882449539281,0.0274297906542276,0.0017349623999468,0.0850340136054421,0,0,0,0,0,0,0,0
MAPK14,0.0,0.0338436539674212,0.0484432506670872,0.0,0,1,0,0,0,0,0,0
NFATC1,0.0451668649467589,0.0197744926542501,0.010645192178757,0.4659863945578231,0,1,0,0,0,0,0,0
MEF2C,0.0447906009900805,0.0,0.098803141251873,0.0,0,1,0,0,0,0,0,1
CNGB3,0.0,0.1332387923148795,0.0,0.5340136054421769,0,0,0,0,0,0,0,0
CNGA3,0.0,0.1737707804391422,0.261877739006859,0.0,0,0,0,0,0,0,0,0
AKT2,0.022745605209862,0.0457054525302591,0.0008126393311712,0.0,0,1,0,0,0,1,1,0
HEY2,0.0,0.1429555086951173,0.1087956970748591,0.0,0,0,0,0,0,0,0,0
EPHB2,0.0666815340840291,0.0311232690739873,0.0493559194089761,0.0,0,0,0,0,0,0,0,0
SKI,0.0,0.0064479683673981,0.0019946091523249,0.0,0,0,0,0,0,0,0,0
PDCD4,0.0,0.0580325688679601,0.004408316511682,0.0,0,0,0,0,0,0,0,0
AP2A1,0.0,0.0042591699831545,0.0161899426602158,0.0,0,0,0,0,0,0,0,0
AP2M1,0.0226972642085518,0.0912788675158718,0.0319498908525177,0.0,0,0,0,0,0,0,0,0
CASK,0.0,5.652886329440545e-05,0.0035813771774753,0.0,0,0,0,0,0,0,0,0
NRG2,0.0227177783779642,0.0132850303644017,0.2958156140521416,0.0952380952380952,0,0,0,0,0,0,0,0
MAPK12,0.0,0.0894363557033698,0.0712126781511967,0.0,0,1,0,0,0,0,0,0
SNTA1,0.0,0.0011691424878026,0.0098507472070283,0.0,0,0,0,0,0,0,0,0
KATNA1,0.0,0.0007506791175155,0.0203552981919692,0.0,0,0,0,0,0,0,0,0
IL1B,0.0,0.4368440496806847,0.1264360688915378,0.0,0,1,1,0,0,0,0,0
ABL1,0.0227574015864274,0.0984988615918852,0.0096692753675746,0.0,0,0,0,1,0,0,0,0
USP7,0.0227426269007748,0.0036652668264064,0.0281043253699651,0.0,0,0,0,0,0,0,0,0
DAXX,0.045513857190688,0.005390551345832,0.0031779350226007,0.0,0,1,0,0,0,0,1,0
HDAC7,0.0,0.0208423547169255,0.0118595324128924,0.0,0,0,0,0,0,0,0,0
TRIM28,0.0455329819140573,0.0057863134927876,0.0362391762292995,0.0,0,0,0,0,0,0,0,0
HES6,0.0,0.0242475702794682,0.1014725898625494,0.0,0,0,0,0,0,0,0,0
WWP1,0.0227347394659933,0.0348042504086411,0.009162834370219,0.5340136054421769,0,0,0,0,0,0,0,0
CXCL9,0.0227743867638038,0.0,0.1364638612823924,0.0,0,0,1,0,0,0,0,0
GATA2,0.0,0.0879059458107224,0.0303387644810826,0.2551020408163265,0,0,0,0,0,0,0,0
TERT,0.0,0.2245531339685769,0.0806413116714056,0.0,0,0,0,0,0,0,0,0
CTNNA1,0.0,0.0067685620577761,0.0094881686695464,0.0952380952380952,0,0,0,0,0,0,0,0
SIRT2,0.0227566565907482,0.0071846906647693,0.0012527833613218,0.0,0,0,0,0,0,0,0,0
HOXA10,0.0227695717004686,0.1171740045543112,0.016439827716341,0.3537414965986395,0,0,0,0,0,0,0,1
CRY2,0.0,0.000194672499365,0.0613167459277072,0.1156462585034013,0,0,0,0,0,0,0,0
FBXW11,0.0682165774080292,0.0072468926381737,0.0026107741502994,0.0952380952380952,0,0,0,0,0,0,0,0
FOXO4,0.0,0.010869700300366,0.1021632838718835,0.0,0,0,0,0,0,0,0,0
CALM3,0.0,0.0,0.0043908027201522,0.0,0,0,0,0,0,0,0,0
GAP43,0.0227561952374897,0.0317597566680671,0.0307357792568019,0.0,0,0,0,0,0,0,0,0
CSNK1A1,0.0,0.0248560669670255,0.0145873093725504,0.0952380952380952,0,0,0,0,0,0,0,0
PSMA3,0.0,0.0033381466245394,0.018046482672082,0.0,0,0,0,0,0,0,0,0
STAT5A,0.0,0.2138153013189193,0.1084406212377753,0.0,0,0,0,0,0,0,0,0
EZR,0.0,0.017697320085291,0.0196520067405662,0.0,0,0,0,0,0,0,0,0
TLE2,0.0,0.1188890284443347,0.111351232120398,0.0,0,0,0,0,0,0,0,0
NR2C1,0.0,0.001696633890624,0.0171983159007396,0.1224489795918367,0,0,0,0,0,0,0,0
DLG1,0.0,0.0072032283790536,0.0483026376209231,0.108843537414966,0,0,0,0,0,0,0,0
PRKDC,0.113544861903319,0.0083087862333168,0.0299474640160331,0.0,0,0,0,1,0,0,0,0
DCLRE1C,0.0225769186496566,6.638270817835789e-05,0.0601399311297977,0.0,0,0,0,0,0,0,0,0
CTTN,0.0,0.0007978101154539,0.0369037706538307,0.0,0,0,0,0,0,0,0,0
NR0B2,0.0227675467213012,0.0131470239245852,0.3014445494344568,0.0,0,0,0,0,0,0,0,0
IRS2,0.0227608288757518,0.01145303626015,0.022599308737133,0.0,0,0,0,0,0,0,0,0
JDP2,0.0,0.4737201776293618,0.1282598757716979,0.0,0,0,0,0,0,0,0,0
HIF3A,0.0674180662816096,1.0,0.280438684245016,0.0,0,0,0,0,0,0,0,0
ROR2,0.0682668180579542,0.1054967017544328,0.2118475913956567,0.0,0,0,0,0,0,0,0,0
MCL1,0.0227506983808257,0.003317773801166,0.0042620677981246,0.0,0,0,0,0,0,1,1,0
RIMS1,0.0,0.0400175532180336,0.0361445752588249,0.0,0,0,0,0,0,0,0,0
UNC13B,0.0,0.0023696729288089,0.0512422396814342,0.0,0,0,0,0,0,0,0,0
ESR2,0.0,0.0083064352085337,0.0173837628342846,0.0,0,0,0,0,0,0,0,0
LGALS3,0.0,0.5727247831978386,0.1872361899964447,0.0,0,0,0,0,0,0,0,0
HDAC8,0.0227591684398886,0.0175440429862713,0.0262964308215786,0.0,0,0,0,1,0,0,0,0
SMG5,0.0,0.0139794588971444,0.0549556585666588,0.0,0,0,0,0,0,0,0,0
TRAF1,0.0,0.2100947724796436,0.0230429325392612,0.2108843537414965,0,0,0,0,0,0,1,1
PARVG,0.0455126668072459,0.1636609574129336,0.0192135560849359,0.0,0,0,0,0,0,0,0,0
PRC1,0.0,0.010104423414172,0.1186445280416801,0.0,0,0,0,0,0,0,0,0
ANP32A,0.0,0.003597642979492,0.0231471343840906,0.0,0,0,0,0,0,0,0,0
NDN,0.0,0.098688500719546,0.1209401664136642,0.054421768707483,0,0,0,0,0,0,0,0
SAFB,0.0227293802804107,0.003379322689125,0.0288732084062765,0.0,0,0,0,0,0,0,0,0
PEBP1,0.0,0.0056653032152619,0.0101283002123645,0.1224489795918367,0,0,0,0,0,0,0,0
RYBP,0.0455211558762896,0.023274682838887,0.0028386306963583,0.2653061224489796,0,0,0,0,0,0,0,0
SH2D2A,0.0,0.0515515958065991,0.0195609383647284,0.0,0,0,0,0,0,0,0,0
MAP3K2,0.0,0.0376856428620081,0.0457770948203103,0.0,0,1,0,0,0,0,0,0
COL17A1,0.0682424306244705,0.3927337976424491,0.3318198589648254,0.0,0,0,0,0,0,0,0,0
RB1,0.022764312839901,0.0017204463046556,0.0652820163344716,0.0,0,0,0,1,0,0,0,0
CCND2,0.0227559491293005,0.2422953117053631,0.1672377769200545,0.0,0,0,0,1,1,1,0,1
CCR5,0.0227662607220451,0.0783078127302537,0.0084445726922634,0.0,0,0,1,0,0,0,0,0
HTT,0.0454689712884899,0.0082382562536004,0.021158242722786,0.0,0,0,0,0,0,0,0,0
HSPB1,0.0,0.0939919275114197,0.1342218884235243,0.0,0,1,0,0,0,0,0,0
CAPN1,0.0,0.0908843690094626,0.0573970425861063,0.0,0,0,0,0,0,0,1,0
CAPNS1,0.0227512100784028,0.003307656214889,0.0210124483274366,0.0,0,0,0,0,0,0,0,0
PROS1,0.0455128835468862,0.0779023129213055,0.0231777953273959,0.0,0,0,0,0,0,0,0,0
AIP,0.0,0.0766140145893017,0.0182641139342991,0.163265306122449,0,0,0,0,0,0,0,0
CAPN2,0.0224862344350183,0.0626958404920401,0.025049759416631,0.0,0,0,0,0,0,0,1,0
TNFRSF11A,0.0443047516328207,0.0,0.0321350724951186,0.4897959183673469,0,0,1,0,0,0,0,0
TNFSF11,0.0,0.0,0.233459617862161,0.0,0,0,1,0,0,0,0,0
HOPX,0.0,0.0530449534612625,0.0948463297389751,0.0,0,0,0,0,0,0,0,0
GH1,0.0227592005794696,0.0,0.0,0.0,0,0,1,0,0,1,0,0
BIN2,0.0,0.0441101692145243,0.0230032132483442,0.0,0,0,0,0,0,0,0,0
HDAC9,0.0452947410692122,0.2092942422424388,0.0880808667093641,0.3537414965986395,0,0,0,0,0,0,0,0
CD247,0.0,0.09310734386497,0.0188065184675409,0.0,0,0,0,0,0,0,0,0
BMPR2,0.0226798560000611,0.0151579117615387,0.035542775615733,0.0,0,0,1,0,0,0,0,0
BMPR1A,0.0227495552589298,0.0074824107965908,0.1003613339785048,0.0,0,0,1,0,0,0,0,0
IGF1R,0.0453577332992439,0.0023667237031384,0.0004552080536728,0.0,0,1,0,0,0,1,0,1
SKIL,0.0,0.0001708046789385,0.0467073574583571,0.2925170068027211,0,0,0,0,0,0,0,0
BDKRB2,0.0,0.0016386928730957,0.2085768333083767,0.0,0,0,0,0,0,0,0,0
STAT2,0.0,0.0107897941685666,0.0259345292707798,0.0,0,0,0,0,0,0,0,0
CTBP1,0.0227530382783892,0.0063842919614398,0.0275050134566858,0.0680272108843537,0,0,0,0,0,0,0,0
GATA4,0.0227362134434094,0.1982738323763493,0.0148667261617647,0.0,0,0,0,0,0,0,0,0
NKX2-5,0.0,0.4118680186691463,0.0,0.0,0,0,0,0,0,0,0,0
CFLAR,0.0453499283533426,0.0700934922407057,0.0329263438237953,0.0,0,0,0,0,0,0,1,0
ARHGDIB,0.0227693391055509,0.3440065107557375,0.0161055921111687,0.0,0,0,0,0,0,0,0,0
RHOA,0.0227675266478306,0.0041445633690268,0.0363042646616798,0.0,0,0,0,0,0,0,0,0
PELP1,0.0,0.0027256692440425,0.024400841402275,0.0,0,0,0,0,0,0,0,0
CTLA4,0.0,0.2103579077561216,0.1037557003809253,0.0,0,0,0,0,0,0,0,0
ERBB3,0.0899096930976517,0.0126487185245253,0.1079924753082052,0.0,0,1,0,0,0,1,0,0
MYT1,0.0,0.0,0.0765561946191228,0.1530612244897959,0,0,0,0,0,0,0,0
PPARA,0.0,0.0011396095796416,0.0559340649161112,0.0,0,0,0,0,0,0,0,0
IL3RA,0.0227651766996632,0.0,0.024324056835601,0.0,0,0,1,0,0,1,1,0
LEP,0.0,0.4805299687103301,0.0,0.0,0,0,1,0,0,0,0,0
RBBP8,0.0,0.0128913882512318,0.1300890115607229,0.0,0,0,0,0,0,0,0,0
CD36,0.0,0.0,0.2034420576444051,0.0,0,0,0,0,0,0,0,0
YWHAH,0.0,0.0084350718968156,0.0211832825686252,0.0,0,0,0,1,0,1,0,0
IFNAR2,0.0,0.0166506616583924,0.0305801813861135,0.0,0,0,1,0,0,1,0,0
RBL1,0.0,0.0018698608486197,0.3005408181703351,0.0,0,0,0,1,0,0,0,0
NFE2L2,0.0,0.3085806786354191,0.094498570481193,0.0,0,0,0,0,0,0,0,0
KEAP1,0.0227560877923802,0.0501781700108047,0.016547990722637,0.0,0,0,0,0,0,0,0,0
SHH,0.0227524028000744,0.0181559013481492,0.1795070758686151,0.0,0,0,0,0,0,0,0,0
AGTR1,0.0454388858315991,0.2110269372839478,0.0842113100860872,0.0,0,0,0,0,0,0,0,0
CXCR4,0.0,0.0185056298184712,0.0526112893185289,0.3129251700680273,0,0,1,0,0,0,0,0
CCNH,0.0227659676403794,0.0802693523586572,0.0389555557291465,0.0,0,0,0,1,0,0,0,0
CDK7,0.0227696110561356,0.0080618943381739,0.0584398485941722,0.3367346938775511,0,0,0,1,0,0,0,0
AGO2,0.0,0.0008823946387411,0.0260752320283885,0.0,0,0,0,0,0,0,0,0
DICER1,0.0226416437926404,0.0346032711976343,0.019956776138189,0.0,0,0,0,0,0,0,0,0
CLCA1,0.0225031647271664,0.2215223616085732,0.0,0.1972789115646258,0,0,0,0,0,0,0,0
MST1R,0.0,0.0143161778466307,0.1081666707779598,0.0,0,0,0,0,0,0,0,0
RPSA,0.0,0.0043939251376898,0.0478686552539771,0.0,0,0,0,0,0,0,0,0
DST,0.1075631409032169,0.0625137336127898,0.089392927455823,0.0,0,0,0,0,0,0,0,0
PLEC,0.0887983005341015,0.006137622778426,0.0118225456379042,0.0,0,0,0,0,0,0,0,0
RAC1,0.0227685725683951,0.0063174804185312,0.0065744279169537,0.0,0,1,0,0,0,1,0,0
ERBIN,0.0,0.0017302759470142,0.0,0.0,0,0,0,0,0,0,0,0
VIM,0.0,0.3848432807179908,0.0979959478729891,0.0,0,0,0,0,0,0,0,0
CD151,0.0,0.1357873339615008,0.0035844026995613,0.0,0,0,0,0,0,0,0,0
YES1,0.0,0.0152133564097744,0.0009357323688218,0.0,0,0,0,0,0,0,0,0
YWHAQ,0.0227682340309158,0.0116685716000637,0.0159199248353052,0.0,0,0,0,1,0,1,0,0
EIF6,0.0,0.0136846404398039,0.0116877174107401,0.0,0,0,0,0,0,0,0,0
KIF7,0.0,0.1467884025992642,0.0699906810677546,0.0,0,0,0,0,0,0,0,0
PTCH2,0.0455074624677147,0.3436684266310577,0.0217320979296027,0.0,0,0,0,0,0,0,0,0
GRK2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
DYRK1A,0.0226544820618027,0.0,0.0323382928953959,0.0,0,0,0,0,0,0,0,0
STK36,0.0226642245836222,0.0106381075519099,0.1063064625634744,0.0,0,0,0,0,0,0,0,0
NFAM1,0.0,0.3857903791621981,0.049335103934959,0.0,0,0,0,0,0,0,0,0
ZAP70,0.0455422554557906,0.0191641453574125,0.052056277106554,0.0,0,0,0,0,0,0,0,0
SYK,0.0454210114158236,0.1613990543086708,0.0627281190533068,0.0,0,0,0,0,0,1,0,0
NEDD9,0.0,0.0107814983106142,0.0743743017269464,0.0,0,0,0,0,0,0,0,0
WIPF1,0.0,0.371278644037867,0.0948245695048561,0.0,0,0,0,0,0,0,0,0
RAP1A,0.0227637687422464,0.3063283484544566,0.0698378385001411,0.0,0,1,0,0,0,0,0,0
RASGRP2,0.0,0.221392133388845,0.1332189361942162,0.0,0,1,0,0,0,0,0,0
CD5,0.0,0.134056420553514,0.016278234273435,0.0,0,0,0,0,0,0,0,0
SLA,0.0,0.2319618870632885,0.0171197790003088,0.0,0,0,0,0,0,0,0,0
ITK,0.0,0.4142808586862532,0.0088708392837584,0.0952380952380952,0,0,0,0,0,0,0,0
FCRL3,0.0455146779671585,0.7989988284664912,0.0107364708595255,0.0952380952380952,0,0,0,0,0,0,0,0
