Gene,MF: CESC,METH: CESC,GE: CESC,CNA: CESC,hsa04064,hsa04110_genes,hsa04115_genes,hsa04150,hsa04151,hsa04210,hsa04310,hsa04330,hsa04510,hsa04520,hsa04530,hsa04612,hsa04620,hsa04630
FBXO17,0.0,0.1855770453438839,0.1917629372779477,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD4,0.0533597088290232,0.0,0.0054291333342239,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFR,0.027315219650237,0.0850604126233509,0.0280042772119082,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR2F,0.0827506501350176,0.0099335761078748,0.0121988275612593,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORF4L1,0.0,0.0518765064352428,0.075995329886582,0.3348017621145374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ING3,0.0,0.0083018819346589,0.0768897520680263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL21,0.0,0.0031938273493049,0.1391253169911371,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIVA1,0.0280434099961866,0.0458963319925003,0.0087583289703211,0.2202643171806167,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JMJD6,0.0281633617024568,0.0057631901633848,0.0084082190457175,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRP12,0.0551263564881134,0.2540291366738802,0.1648684604697674,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPS7B,0.0,0.0072536899853166,0.0095212706436857,0.5682819383259912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WASF3,0.112249284488853,0.1616713680510697,0.2602967693978259,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RPL28,0.0275219739859645,0.0054199841024508,0.0042129560767763,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPK10,0.0,0.0,0.3553632696038605,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
RPL31,0.0,0.0307586316157249,0.1262327344093042,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BZW1,0.0562140744963456,0.0505378076246419,0.0455413288860714,0.1806167400881057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMYND10,0.0,0.0307638916950464,0.0207085376937866,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNCG,0.0,0.0773053834686775,0.2399937383894071,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRF5,0.0,0.0049017441009724,0.2217145749413284,0.2643171806167401,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BST2,0.0,0.6214567536047689,0.1209098042624046,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA4,0.0,0.2612782597609251,0.1324032092035987,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRP1,0.0,0.2149933872697178,0.2057838233745581,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGDHL,0.0267678269871239,0.279464192950218,0.218959888810343,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBAL3,0.0,0.0,0.0234539876948058,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
RHEB,0.0,0.0216234518802592,0.0387866595482083,0.2643171806167401,0,0,0,1,1,0,0,0,0,0,0,0,0,0
EXOC2,0.0,0.019103939230097,0.0263944788475003,0.2026431718061674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RALA,0.0282625467599001,0.0028189858758284,0.0479224316533997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRAGC,0.0,0.0041472297754974,0.0157840840719536,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ACTN3,0.0563213376923025,0.0761789298491261,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPS2,0.0,0.0187452218407458,0.033864435379864,0.3083700440528634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBX3,0.0275646977695375,0.0285193543298585,0.0536925803670287,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TYRO3,0.0540059904764625,0.0056795973239718,0.0041928516245186,0.3083700440528634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUEDC2,0.0563366941365584,0.0193856109305758,0.071173513696796,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RORA,0.0,0.4334614340149769,0.0619523219779879,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMC5,0.0,0.0225274169562027,0.0195217250055931,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRF9,0.0,0.0529967572501796,0.0886039078845399,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PPP3CA,0.0,0.0247991247164632,0.0096143672440584,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MRPL1,0.0,0.0122262453420108,0.026272473668541,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3,0.0281559900183216,0.057832547875946,0.0934400112958488,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNRNP200,0.0555008756895155,0.0131231736541693,0.0039086989229891,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELAVL1,0.0,0.00049096207541,0.0257808705125717,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRF1,0.0552003268846904,0.0062954200468507,0.1536523301924043,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDX58,0.0537348286314321,0.0112521150031228,0.0097766043793372,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMO7,0.0992896045769117,0.0,0.2932054041998262,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SMARCD3,0.027710072061445,0.0380382771457066,0.1960057435749162,0.2643171806167401,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TMEM11,0.0,0.0243797689337805,0.0131109950474128,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIP6,0.0,0.0895795648505722,0.055185762168068,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNAJA3,0.0548452747193415,0.0037730781108258,0.0332858418512135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELANE,0.0,0.0797776200140579,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALAS2,0.0549778934189881,0.1804690815219231,0.1546125853337707,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APCS,0.0565446918269052,0.3584490028801061,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBL2,0.0279224189589086,0.3281582832518807,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMA1,0.027759390718094,0.0020826790400986,0.0163995558407566,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RANBP2,0.0547755033482366,0.0067719128092929,0.032275214640295,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC,0.0251962722246605,0.0058337385246417,0.0441764637998041,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTBP1,0.0520838496948237,0.0021278098354333,0.0706193832813573,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAP1,0.0,0.041215412532009,0.2096416192959914,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL3,0.0565199634707796,0.0035412454844477,0.1339696178882187,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMP12,0.0282507858642007,0.3383623175467511,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMD,0.0558887016887462,0.0193050978826264,0.0673352082093116,0.3303964757709251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STK16,0.0562825001690918,0.0058654687860977,0.0472619980130525,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALM1,0.0,0.0715841303996521,0.0445046135288097,0.2202643171806167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISG20,0.0,0.0,0.203387302607835,0.3348017621145374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCC1,0.0,0.0295079936368177,0.0124553985817652,0.2643171806167401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATF4,0.0272368009410714,0.0050619525373019,0.0590982838853059,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
NLRP2,0.0275922772840492,0.1832118987834011,0.5278957227450739,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XAF1,0.0,0.2193291879849692,0.0526011724662801,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLOD1,0.0,0.0496525406908826,0.0305272425730673,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEBPD,0.0,0.0033788034412287,0.0129767750231799,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBP11,0.0558764434293984,0.0020924984082676,0.0098962530931278,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD274,0.0,0.1031195659610979,0.1097184851617235,0.2775330396475771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDCD1,0.0282452659257831,0.2376525964985205,0.1588611568164328,0.5682819383259912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPKAPK5,0.0,0.0017837043645306,0.0301420279293225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPK11,0.0282478638488506,0.0039092193856169,0.1296105579186371,0.3832599118942731,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EZH2,0.0,0.019867598470621,0.4051201311797419,0.2643171806167401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABARAPL2,0.0,0.0180245559589669,0.080120778038175,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEU1,0.0,0.1153324343768861,0.0157311768634958,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SREBF2,0.0553525501594351,0.0035164759569288,0.0380272424705106,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G6,0.0260182552649685,0.0,0.032433942506131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPS2,0.0277199288191132,0.075814590029575,0.0167217608253444,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAP3K7CL,0.0,0.0,0.1302279297009941,0.2555066079295154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPKAPK2,0.0,0.0158890882004839,0.0177247929711901,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPH1,0.0,0.3105638434181265,0.1552487522582822,0.4493392070484582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCTD10,0.028067001361063,0.0016124666322923,0.1085573435626724,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHOB,0.0282719454532441,0.0027801635921433,0.2718866451800449,0.3480176211453745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADRB1,0.0,0.1244650618197815,0.130351258369138,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERMN,0.0,0.083335287003933,0.1188442413229633,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUBP3,0.0280593144732491,0.0504268259526214,0.0225859343677253,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPB1,0.0,0.0094722796405261,7.952810641906357e-05,0.4493392070484582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIFC3,0.0,0.0936999827462607,0.0074606749179354,0.2334801762114537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAFAH1B3,0.0557423743917617,0.0019661362871987,0.1658766561250797,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNX1,0.0551192033767233,0.84890138801091,0.0271932068015108,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUFM,0.0282245687376376,0.0009388276494719,0.0276515451328492,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELOF1,0.0,0.0054820938686917,0.0553828943734866,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLR9,0.0,0.1579986969501681,0.1540732155871441,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SIKE1,0.0,0.0045463825411308,0.0811779030903949,0.1497797356828194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZMB,0.0,0.2304812523640194,0.243623013315257,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LEMD3,0.0280453501847991,0.0228147697642312,0.0177412217530365,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC50,0.0281054235002044,0.0485104580483704,0.0562887799365948,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOL7,0.0,0.0334218997168372,0.0185322720580098,0.2026431718061674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3BP1,0.0257264983548069,0.0037074932953303,0.0572049931355806,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD46,0.0,0.0315464147859358,0.0578769346268678,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMGA1,0.0553784178947262,0.0035156856844947,0.3987028333522293,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNX9,0.0281512154226087,0.1118493407378431,0.171817715933969,0.4405286343612335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGM1,0.083448500079782,0.0423492651658575,0.0203535768636907,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP10-7,0.05603122868871,0.1089656935416628,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSA2,0.0,0.0030818039299414,0.0983799358923395,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPDH,0.028212932200118,0.0009931883298512,0.106618875225567,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATG16L1,0.0528014663160858,0.0054126381965632,0.0367891844729574,0.5682819383259912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIK,0.0,0.0599718940288175,0.4893836496719733,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCL2A1,0.0,0.1239558490528041,0.2436330932552501,0.3348017621145374,1,0,0,0,0,1,0,0,0,0,0,0,0,0
S100A7,0.0,0.0,0.5633227334004045,0.6960352422907488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBX21,0.0,0.2922002967211864,0.0070976387393426,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INA,0.0,0.4259031266448003,0.2932827297930074,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAU1,0.0776382905764595,0.0005716432600072,0.0032298424756004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF3B1,0.0,0.0172136809896274,0.0005733916187873,0.1806167400881057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAP3K11,0.0541587077153836,0.0009947252123605,0.0403481786602442,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNO1,0.0280557287461611,0.0130482117450299,0.0394696868671028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPC1,0.0279910709476904,0.0135813844667636,0.1011839577746893,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADI2,0.0,0.0026906566168638,0.0595161195274687,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLG,0.1948484773115751,0.0,0.1832303353839187,0.6960352422907488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOB,0.1337551588249539,0.1209590002263166,0.0,0.3480176211453745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDIT3,0.0273154201546958,0.0,0.0515347159273553,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRSF1,0.0548229895599693,0.0064675465231577,0.0526986367534656,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBX8,0.0,0.0274607307368013,0.1261190924231723,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS20,0.0,0.0353519008979391,0.0907933300221044,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLN6,0.0,0.0,0.1172061700725415,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEC61A1,0.0540093651127118,0.0168244509654783,0.064015132492852,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF3G,0.0,0.0054533150888921,0.0871052421933858,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYSM1,0.0281667466176654,0.0141162112878301,0.0201300175444266,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSP90B1,0.0,0.0,0.0402687182812098,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VPS37C,0.0,0.0110796992983125,1.5236943554978397e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR2,0.0,0.1996030206991431,0.0430688209256678,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCP1,0.0275313881280025,0.0016635339175457,0.0177925905331955,0.4405286343612335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSR2,0.0258661818625994,0.1110822596350706,0.0339050061056105,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM23,0.0,0.0071920201304595,0.1198416914040434,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SORBS3,0.0,0.0134230206084259,0.1644602013331703,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC23A1,0.0,0.2197825747659592,0.1220515937231672,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GYS1,0.0,0.0039825576877625,0.0420722878083073,0.1674008810572687,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SAP18,0.0,0.0026110864956198,0.010614578050412,0.4317180616740089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRSF10,0.0,0.1143820873498843,0.0335899810127036,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MVP,0.0,0.1042176160407638,0.0364882373599754,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF326,0.0275880587958583,0.0055643065374514,0.0454306938443158,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRF2,0.0280541664741348,0.026582245064753,0.0250537087907799,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL13A,0.0278364646722415,0.0116412394661464,0.1045734187829896,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPUL2,0.0,0.0012490768697365,0.0024035480258548,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSFL1C,0.0,0.0023909546305977,0.0303977873631651,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBC,0.0843324359798611,0.0200100296759237,0.0359452577868381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEP44,0.0,0.013556981879658,0.0008744663017704,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR2B,0.0,0.020014409869514,0.0148412049317886,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANXA5,0.0,0.0200174737953978,0.0941670571811456,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGLYRP1,0.0,0.3817087023152294,0.0166210630445292,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCAF16,0.0279789845966806,0.0088811667980926,0.0815359173975754,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE4B,0.0543021212601081,0.0528569458206621,0.0262490990056008,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD9,0.0,0.1413174669827402,0.0523414856328399,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTAFR,0.0,0.3663262525348565,0.1262116561033991,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQP1,0.0281453075845408,0.3799961627358287,0.4006401274547028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZBTB16,0.0564356115089979,0.3161805536051393,0.541818693932681,0.7136563876651983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICALL2,0.1127516263123711,0.0029940161533673,0.212203875388016,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ACTN2,0.0279918173917757,0.4580733216483943,0.4018364411255802,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTA,0.0559318361527207,0.1982000350498944,0.1599473264031324,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MRTO4,0.0,0.0209259569360943,0.0544236957977719,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHLHE40,0.0,0.0035069187192726,0.1606803073765877,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOXA1,0.0838130120850925,0.3463074683757949,0.0203547141233415,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ4,0.0840266600024028,0.0393679602210984,0.3523585472151664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G4A,0.0,0.0421887927495066,0.061867166215077,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF2AK2,0.0521399991161106,0.0143186692021547,0.0564483253350797,0.3480176211453745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AANAT,0.0,0.0108476501584972,0.0399490004882135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPG1,0.0281975787784413,0.0040007719519557,0.0757910648543063,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GADD45G,0.0,0.0140785223293115,0.3779730490765917,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
FCN2,0.0,0.1782088956085114,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTX3,0.0564618128416426,0.1500917278828048,0.3376034729799111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDR33,0.1358697381841462,0.0437966455448755,0.0016122744458613,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMCHD1,0.165325925876459,0.0033951004082841,0.0230848207083071,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCNG2,0.02631168148119,0.021848407462384,0.0738982667862605,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RPL38,0.0276881660414278,0.018791796043943,0.0731020153910134,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACYP2,0.0,0.0019815546873607,0.0405268963239423,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPX,0.0,0.0483297812276677,0.1293598779155449,0.4493392070484582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A5,0.0,0.0398221380595578,0.1519233925697139,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRSF8,0.0,0.0814548874020779,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOX1,0.0836031476546854,0.0020057029582982,0.1431009360358532,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RARRES2,0.0,0.429770649154314,0.2962027064225724,0.2643171806167401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMAP1,0.0,0.060825627359936,0.0007007479339173,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DYNC1LI1,0.0273978757413713,0.0093890364698018,0.0517697068832183,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS4A2,0.0,0.396591015946894,0.4067964867278522,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZMA,0.0,0.4552565218290568,0.0828643435155795,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPB7,0.0282119635562171,0.1559968259130653,0.69810355536586,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPK13,0.0281346146043754,0.2906421100312054,0.4428336018562069,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCM10,0.0,0.0132659895184606,0.5329909450893502,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLMH,0.0279415310111768,0.0100430773652613,0.0420343953204888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT12,0.0272071765866321,0.0705612925338598,0.0280502461480068,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZC3HC1,0.0,0.0234308079386107,0.0234228300790789,0.2643171806167401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARL2,0.0,0.0261013812617314,0.1481376763840352,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPDL,0.0279994634486804,0.0067288670366727,0.0609747083617773,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEBPE,0.0,0.2534023120796479,0.0329712327856163,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS24,0.0,0.0,0.0913062918186991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSNK1E,0.0279808169939969,0.0620541194928987,0.0274290857041701,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KRT14,0.0281690218592742,0.3582649950841455,0.964566309742412,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USF1,0.0,0.0018165080506418,0.0281076381864292,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL22,0.0,0.1978273005601216,0.0788785008011217,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLGN1,0.055507647854549,0.5700451152478665,0.3224111995855342,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZI2,0.0,0.001984769623349,0.0146144788640167,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QARS,0.0,0.0070844673151711,0.0456197296178101,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2M,0.0,0.620858832102457,0.3085363210224193,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS14,0.0,0.3834009599844327,0.1144490178881264,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT40,0.0564736238248644,0.347479197006435,0.090683810615471,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD33,0.0,0.2452570713112285,0.1143100565505956,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPA2B1,0.0,0.0084580180382566,0.0473900041362616,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15A,0.0,0.0269136653578201,0.0740555656889534,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERCC2,0.055580238820658,0.0124516322253411,0.0549886842581736,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SART3,0.0,0.0119341311585479,0.0062086621068139,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCNB3,0.136954933655824,0.0,0.1039999046707197,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHG2,0.0,0.0040357063746921,0.0137336053835705,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAPTM5,0.0,0.0378929972800849,0.1065184435611112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABLIM1,0.0,0.0144189240247756,0.0067629755325446,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCAN1,0.0,0.0014827084728343,0.043764909474726,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STMN1,0.0,0.1547033496911919,0.1233799134242997,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBM47,0.0280494936634171,0.4226817719228463,0.3926401880022576,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REST,0.048233616714757,0.0,0.0081520623347709,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGTR2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIFM1,0.0,0.0181294509413104,0.0611583690338624,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
