Gene,MF: THCA,METH: THCA,GE: THCA,CNA: THCA,hsa03320,hsa04010,hsa04115,hsa04310,hsa04520
NABP2,0,0.0270693348826428,0.0233502965268711,0,0,0,0,0,0
PRNP,0,0.0047708127078926,0.0234897373219894,0,0,0,0,0,0
SYNE4,0,0.0455316710743559,0.0007966319574871,0,0,0,0,0,0
BRICD5,0,0.005119721314093,0.015216623688803,0,0,0,0,0,0
KIF21A,0.0066872171233005,0.0078424835747168,0.0177227898075892,0,0,0,0,0,0
NOSTRIN,0,0,0.007331363349296,0,0,0,0,0,0
EDF1,0,0.0175184941217797,0.0033773629067853,0.3111111111111111,0,0,0,0,0
NR5A2,0,0,0.025801388261855,0.3222222222222223,0,0,0,0,0
FIS1,0,0.0059660032440312,0.0201705001079295,0.0111111111111111,0,0,0,0,0
MIEF1,0,0.045624020251402,0.0411118243667915,0,0,0,0,0,0
PLEKHA7,0,0.0072487804259282,0.049970043636502,0,0,0,0,0,0
LARS,0.0036019835742312,0.0054175688111767,0.0316228684985497,0.2333333333333333,0,0,0,0,0
GLRA1,0,0.0154619476808182,0,0.2333333333333333,0,0,0,0,0
DMBX1,0,0,0.2889424779705344,0,0,0,0,0,0
GNPNAT1,0,0.0499353933811708,0.0032767962372465,0,0,0,0,0,0
EHD1,0.0036011246946354,0.0118996809372076,0.0215503120364695,0,0,0,0,0,0
RBSN,0.0036021550528775,0.0036857477242631,0,0,0,0,0,0,0
EBP,0,0.0098779998084868,0.022282356049994,0.0444444444444444,0,0,0,0,0
SLC41A2,0,0.0120511854810037,0.051613746278133,0,0,0,0,0,0
SEPT12,0,0.0699984389135167,0,0,0,0,0,0,0
OPRK1,0,0.0143432120805051,0,0,0,0,0,0,0
PKIA,0,0.0128833772567848,0.1385179292152056,0.0777777777777777,0,0,0,0,0
DUSP23,0,0.0365696527425038,0.0795861241040456,0.3222222222222223,0,0,0,0,0
NIF3L1,0,0.0043939270643514,0.0104920219043577,0,0,0,0,0,0
BLZF1,0.0106139053478916,0.0083693310299157,0.0466469884619936,0.3222222222222223,0,0,0,0,0
ACTB,0.0036026546063507,0.0015407372585873,0.0190769169397098,0.0111111111111111,0,0,0,0,1
CRB3,0,0.0200316788167184,0.0368117428072615,0.0777777777777777,0,0,0,0,0
UBIAD1,0,0.0042201551993633,0.0401895577892905,0,0,0,0,0,0
SGO2,0,0.002953809687093,0,0,0,0,0,0,0
NAALADL2,0,0,0.0209162555515988,0,0,0,0,0,0
GRM2,0.0036042541378912,0.0187387321512826,0.0065435807973655,0,0,0,0,0,0
NAF1,0,0.0192559629460108,0.0143150582577287,0,0,0,0,0,0
KRTAP19-7,0,0.0084669179473004,0,0,0,0,0,0,0
PRKAG1,0.0036018886942314,0.0080998645021699,0.0099582392993936,0,0,0,0,0,0
ACSF2,0,0.0123284874494757,0.1235309432646693,0.0888888888888888,0,0,0,0,0
COQ9,0,0.0643229317197659,0.0337994242733917,0,0,0,0,0,0
MYLIP,0,0.0015855491400035,0.0315761416310811,0,0,0,0,0,0
VAC14,0,0.0011165247909291,0.0188812775934899,0,0,0,0,0,0
UBE2Z,0,0.010336484467989,0.0010149393103619,0.0888888888888888,0,0,0,0,0
DDIT4L,0,0.0327262812094143,0.205515087974219,0,0,0,0,0,0
KRTAP9-3,0.003604227293975,0,0,0,0,0,0,0,0
KRTAP5-9,0.003603294183573,0.0047100947422208,0.002824960800719,0,0,0,0,0,0
ZFAND2B,0.0035987799064795,0.0150571798432768,0.0146686573222919,0.1444444444444444,0,0,0,0,0
DYSF,0.0071787561269248,0.0424974662411797,0.148929492555915,0,0,0,0,0,0
SRSF2,0,0.0021687551795943,0.0314705457351799,0.0888888888888888,0,0,0,0,0
IKZF1,0,0,0.0395651146908448,0.0111111111111111,0,0,0,0,0
NME7,0,0.0074189824926599,0.0451565676872995,0.3222222222222223,0,0,0,0,0
NR2E3,0,0.0314509349024364,0,0,0,0,0,0,0
KRTAP12-1,0,0.1482628081656546,0,0,0,0,0,0,0
HOXA1,0.0036021310369451,0.0710180014692082,0.063620288700201,0.0111111111111111,0,0,0,0,0
ZBTB1,0.0035805387744218,0.0096229314217874,0.0441428276950583,0,0,0,0,0,0
TFDP3,0,0.0573123380165672,0,0.0444444444444444,0,0,0,0,0
STOM,0,0.0320183739868052,0.0504284405587005,0.3111111111111111,0,0,0,0,0
CYB5R3,0,0.0142504915062312,0.0269756617069933,0.988888888888889,0,0,0,0,0
PKNOX2,0,0.0143352246824103,0.3782238591788484,0,0,0,0,0,0
CTTNBP2NL,0,0.009210535247025,0.0215986377922856,0,0,0,0,0,0
NRAS,0.1261192960203707,0.0078774246266894,0.0231286755422704,0,0,1,0,0,0
CYLC2,0.0107899011697139,0,0,0.3111111111111111,0,0,0,0,0
TEKT3,0,0.0093060298543247,0.1720465880629565,0.0888888888888888,0,0,0,0,0
KRTAP6-2,0.0036044026718202,0.0092741044118948,0,0,0,0,0,0,0
TOX4,0,0.0078454846937347,0.021522530081651,0,0,0,0,0,0
OTX1,0.0036036167480331,0.0568806254411527,0.1449984321302776,0,0,0,0,0,0
SFI1,0,0.0048694430430878,0.0221541623086063,0,0,0,0,0,0
CETN2,0,0.0279702619148084,0.0494748424648321,0.0444444444444444,0,0,0,0,0
HIST2H3A,0,0,0.1365423705382981,0,0,0,0,0,0
HIST2H3C,0,0,0.1387151030985705,0,0,0,0,0,0
HIST2H3D,0.003604331022814,0.0041421283510901,0.1399031232429702,0,0,0,0,0,0
PLD3,0.0036031472033274,0.0028483956653907,0.0987152129165886,0,0,0,0,0,0
CNIH3,0,0.0023799997751257,0.0575771884622409,0,0,0,0,0,0
FRA10AC1,0,0.001863844937946,0.0171010586239277,0.1333333333333333,0,0,0,0,0
HIRIP3,0.0036010558627499,0.0047103010469375,0.0296215054007057,0,0,0,0,0,0
TMEM208,0,0.0052042545422989,0.0234725819440732,0,0,0,0,0,0
KRT34,0,0.0462577574172681,0,0.0888888888888888,0,0,0,0,0
BATF3,0,0.0080202385130503,0.1067697459867518,0.3222222222222223,0,0,0,0,0
KRTAP5-11,0,0.035685600694292,0,0,0,0,0,0,0
RIMS3,0.003602261405266,0.0376528535639868,0.1132260940115203,0,0,0,0,0,0
PICK1,0,0.0350104468351132,0.0170646403943378,0.988888888888889,0,0,0,0,0
TMEM51,0,0.0127688831102781,0.0687508612423989,0,0,0,0,0,0
GLRX3,0,0.0029276670432173,0.0323935933898943,0,0,0,0,0,0
CDKN2D,0,0.0052639468894972,0.0348471201572073,0.0777777777777777,0,0,0,0,0
INCA1,0,0.0291105814606316,0.0205383090329911,0.0888888888888888,0,0,0,0,0
PID1,0,0.000913083742526,0.3582145289437953,0.1444444444444444,0,0,0,0,0
DGCR6L,0,0.0027464726302186,0.0100081051842886,0.0777777777777777,0,0,0,0,0
HIST1H2BH,0,7.90848126608058e-06,0.0919643622371244,0,0,0,0,0,0
AXIN2,0,0.0116071009919082,0.1538008874194332,0.0888888888888888,0,0,0,1,0
HACE1,0,0.0088944957580032,0.0485870880085481,0,0,0,0,0,0
DRD2,0,0.0400082040123528,0.0810585655466788,0,0,0,0,0,0
STIL,0,0.0145405021580085,0.010764871489099,0,0,0,0,0,0
EMC2,0,0.0057332324068973,0.021495846646788,0.0777777777777777,0,0,0,0,0
GOLM1,0,0.0044184356762331,0.1057125152371513,0.3111111111111111,0,0,0,0,0
PSEN2,0,0.0211664728626182,0.0176005090169933,0,0,0,0,0,0
FASTK,0,0.049190170453672,0.0214274037320045,0.0111111111111111,0,0,0,0,0
ADO,0.0072068541396099,0.0032893919621455,0.05029046986502,0.1333333333333333,0,0,0,0,0
ASAH1,0,0.0139620827054734,0.0729519592394152,0,0,0,0,0,0
TMEM42,0,0.0535585020713316,0.0170765939449329,0,0,0,0,0,0
TMEM35A,0,0,0,0,0,0,0,0,0
AKAP17A,0,0,0.0374730560516422,0.0444444444444444,0,0,0,0,0
WDR83,0,0.0094648125731263,0.0217882740905208,0.0777777777777777,0,0,0,0,0
DACH1,0.0036019005832748,0.012431100105746,0.0136484862548608,0,0,0,0,0,0
TNRC6A,0.010800682823761,0.0073847066803879,0.0385337195413081,0,0,0,0,0,0
HLA-B,0.0072024924684633,0.007559887667675,0.1245332286350237,0,0,0,0,0,0
PLS3,0.0036014370228424,0.0906479030292345,0.0291372923892359,0.0444444444444444,0,0,0,0,0
NDUFA1,0,0.0467213081769977,0.0370837761406064,0.0444444444444444,0,0,0,0,0
JAGN1,0,0.0039779148331366,0.0199434347321313,0,0,0,0,0,0
CCDC155,0.003603845813974,0.0570013160036634,0.0780353990306639,0,0,0,0,0,0
GALNT2,0,0.0146570635462415,0.0222656254056408,0,0,0,0,0,0
SSX2IP,0,0.0136045181572819,0.0318518871156246,0,0,0,0,0,1
CYB5B,0,0.0092772431610691,0.0012348880247894,0,0,0,0,0,0
TMEM237,0,0.0159650571273115,0.0073389129659399,0,0,0,0,0,0
CNIH1,0,0.0014038457696752,0.0121951844395958,0,0,0,0,0,0
GPR152,0,0.0154150037629497,0,0,0,0,0,0,0
PLEKHF1,0,0.0074622478624646,0.0050525306316286,0,0,0,0,0,0
INO80B,0,0.0430738932028762,0.0066268755206252,0,0,0,0,0,0
STX3,0,0,0.0737876926739185,0,0,0,0,0,0
MGST3,0,0.0062528865512578,0.0033992785416977,0.3222222222222223,0,0,0,0,0
TMEM229B,0,0.0615680661507434,0.0413438505572113,0,0,0,0,0,0
SNUPN,0,0.0279448568622611,0.0070285104592591,0,0,0,0,0,0
OPN4,0.0035997053823794,0.0113888597997142,0.0083477296296705,0.1333333333333333,0,0,0,0,0
UBQLN2,0.0035976550208687,0.0120515593402756,0.0289663800032013,0.0444444444444444,0,0,0,0,0
TMEM65,0,0.0083887927987088,0.0617478122512319,0.0777777777777777,0,0,0,0,0
ZSCAN4,0,0,0.0620831809611569,0,0,0,0,0,0
ELOVL4,0,0.0360452044238299,0.1075454161654701,0,0,0,0,0,0
GIMAP5,0.0036010965087691,0,0.0316492541062404,0.0111111111111111,0,0,0,0,0
KRT35,0.00360276829839,0.0183759137224622,0,0.0888888888888888,0,0,0,0,0
PI4KB,0.0035595103914934,0.0073323554933806,0.0304126189044976,0,0,0,0,0,0
AUP1,0.0072055423753133,0.0019623947890923,0.0112785133226478,0,0,0,0,0,0
OPRM1,0,0.0929016904525908,0,0,0,0,0,0,0
TSG101,0,0.013035629833212,0.0045739004719926,0,0,0,0,0,0
CALML6,0,0.0124509126518065,0.1115720956968242,0,0,0,0,0,0
PCP4,0,0.0093625630065425,0.1257148840574388,0,0,0,0,0,0
POC5,0,0.0005989799540823,0.0144974418239451,0,0,0,0,0,0
CREB5,0,0.1759421334683812,0.1827301426624555,0.0111111111111111,0,0,0,0,0
MGRN1,0,0.008032233815169,0.0469790500928009,0,0,0,0,0,0
PIGS,0,0.0305290191753624,0.0169981550038815,0.0888888888888888,0,0,0,0,0
TRIM2,0,0.0269165729589446,0.0900787079817818,0,0,0,0,0,0
TRIM35,0,0.0050793481424708,0.0068675606814755,0,0,0,0,0,0
MFSD10,0,0.0168454107891807,0.0335811308203372,0,0,0,0,0,0
SEC22A,0,0.0043367466754431,0.0241092840080175,0,0,0,0,0,0
CD2BP2,0,0.0219515462649778,0.0088805968368492,0,0,0,0,0,0
KCNE4,0,0.098205612536002,0.0224439924744806,0.1444444444444444,0,0,0,0,0
PRPF6,0.0072074645429201,0.0103202734881088,0.0054974174632978,0,0,0,0,0,0
OXER1,0,0.0498090271790661,0.0692629206945907,0,0,0,0,0,0
TRIM59,0,0,0.0730342666784305,0,0,0,0,0,0
PLLP,0,0.021807103188109,0.0917354779652967,0,0,0,0,0,0
EXOC7,0.003595286904119,0.0167710280196348,0.0212342430448744,0.0888888888888888,0,0,0,0,0
MARCH3,0,0.0172115298847035,0.002584950262145,0,0,0,0,0,0
DHRS1,0,0.0048529771914027,0.0503455850692888,0,0,0,0,0,0
LRRC45,0,0.0020347718023775,0.0614410449079817,0.0888888888888888,0,0,0,0,0
CCDC89,0,0.022758538157934,0.1572628900723311,0,0,0,0,0,0
RINT1,0,0.0077414962559574,0.0299184427714986,0.0111111111111111,0,0,0,0,0
ARID5A,0,0.0181898830300756,0.0208852937008309,0,0,0,0,0,0
NRSN1,0,0.0097507661249458,0.0858907496193359,0,0,0,0,0,0
RNF24,0,0.0356693889673722,0.1308375682241679,0,0,0,0,0,0
RABEP1,0.0036034534362378,0.0099086594225291,0.0216833958229174,0.0888888888888888,0,0,0,0,0
GGA2,0.0036033352051357,0.0100673579146565,0.0190018609478909,0,0,0,0,0,0
RTKN,0.0036025539879326,0.0592333366151654,0.0772486971797244,0,0,0,0,0,0
MAST2,0.0036028602463668,0.000314003875482,0.0759080603558231,0,0,0,0,0,0
NDRG4,0.0035962850939559,0.0057890955781537,0.0864595075231711,0,0,0,0,0,0
SYNGR3,0,0.037099954917596,0.1068308422768032,0,0,0,0,0,0
TBX15,0.0036025403259189,0.1446622379401881,0.0166806912705316,0,0,0,0,0,0
DTX2,0,0,0.0432564348404553,0.0111111111111111,0,0,0,0,0
BCL2L13,0,0,0.0008664928181736,0.0777777777777777,0,0,0,0,0
STX8,0,0.011735763346503,0.0032650271568056,0.0888888888888888,0,0,0,0,0
NAV2,0,0.0229997457049584,0.0626166644137802,0,0,0,0,0,0
PSME1,0,0.019712819628554,0.0123140668960648,0,0,0,0,0,0
UBASH3A,0,0.0314746333407972,0.0954207737711086,0,0,0,0,0,0
FOXD4L1,0,0.1634063800919631,0.1363549864033642,0,0,0,0,0,0
PDZK1IP1,0,0.3886491847142942,0.4890014851580701,0,0,0,0,0,0
EMC6,0,0,0.0256364056229618,0.0888888888888888,0,0,0,0,0
APOBEC1,0.0036017282629647,0.1037365859724444,0,0,0,0,0,0,0
KRTAP19-5,0,0.0256635986159407,0,0,0,0,0,0,0
ZFP64,0,0.0033690374203787,0.0224255796083484,0,0,0,0,0,0
PTRH2,0,0.0053875992050256,0.0186598353055926,0.0888888888888888,0,0,0,0,0
NKG7,0.0036037760833919,0.0518895455391768,0.0109841769382642,0,0,0,0,0,0
ZNF620,0,0.016560588513185,0.0354554166299469,0,0,0,0,0,0
TAF1,0.0107410350264836,0.0283047525809732,0.0420221560677356,0.0444444444444444,0,0,0,0,0
ZNF648,0,0.0010047981788611,0,0.3222222222222223,0,0,0,0,0
RBM48,0,0.0045647153699648,0.0344367874450175,0.0111111111111111,0,0,0,0,0
RBM23,0,0.0005123282546624,0.0517437973329841,0,0,0,0,0,0
S100P,0.0035969136676935,0.0022022833606745,0.0464497467553475,0,0,0,0,0,0
GPR151,0.0072068770705954,0.0377077913733012,0,0.2333333333333333,0,0,0,0,0
FAM209A,0.0036042614902314,0.0161867089657227,0.0991064508922871,0,0,0,0,0,0
CLSTN3,0,0.0107672991865969,0.0210413965307268,0,0,0,0,0,0
TRAM1L1,0,0.0039099121303763,0.0674111649324751,0,0,0,0,0,0
ZNF227,0.0106860649574242,0.0178935902478666,0.0490710105349611,0,0,0,0,0,0
LSM2,0,0.0085686137895741,0.0054750482100163,0,0,0,0,0,0
HMGXB4,0.003604077582347,0.0146528688024468,0.0177000904201766,0.988888888888889,0,0,0,0,0
ACD,0.0036033141525797,0.0021961618806375,0.0227588573136299,0,0,0,0,0,0
IPO5,0,0.0274121535951922,0.0214851622139689,0,0,0,0,0,0
PELO,0.0071989265271129,0,0.0466169105698537,0,0,0,0,0,0
ACADS,0,0.0168187877688014,0.049680759534253,0,0,0,0,0,0
KRTAP4-12,0.0036043254947942,0.0551559437827567,0,0,0,0,0,0,0
TMPRSS2,0,0.0576657158893827,0.0342092733215553,0,0,0,0,0,0
BMP10,0,0.0445149526729577,0,0,0,0,0,0,0
PMP22,0,0.0992877008922525,0.0506079683025358,0.0888888888888888,0,0,0,0,0
CHMP1A,0,0.0115921576543209,0.0156108242060306,0.0666666666666666,0,0,0,0,0
CLDND2,0,0.0155410114042699,0.0407457112158579,0,0,0,0,0,0
REEP4,0,0.0216782455583529,0.0254773589041392,0,0,0,0,0,0
ACTR3,0.0035878062472483,0.0003432053508642,0.0021333647120127,0,0,0,0,0,0
ZBTB7A,0,0.0031057129442428,0.0040045880330007,0.0777777777777777,0,0,0,0,0
TTC19,0,0.0310701872330701,0.0170204772153451,0.0888888888888888,0,0,0,0,0
CRELD1,0,0.007956758648085,0.0495304990215596,0,0,0,0,0,0
PNMA1,0,0.0380212058460579,0.0637509264855654,0,0,0,0,0,0
SS18L1,0,0.0087106675389622,0.0030589275739656,0,0,0,0,0,0
CCL11,0,0.1415459493348601,0.1366101820790308,0.0888888888888888,0,0,0,0,0
CCNL2,0,0.0102315707054614,0.0392197363607983,0,0,0,0,0,0
MAPRE3,0,0.0029230240217324,0.0328390913455606,0,0,0,0,0,0
APC2,0,0.0307387689376195,0.081935124681786,0.0777777777777777,0,0,0,1,0
MTNR1A,0,0.0673866616275572,0,0,0,0,0,0,0
SLC10A6,0,0.0271113225105329,0.0553480368260351,0,0,0,0,0,0
C16orf58,0.0036007134735911,0.0029877341465331,0.0180347244125825,0,0,0,0,0,0
MAP1LC3B,0.0035615367016766,0.0047428284974599,0.0066230209551556,0.0666666666666666,0,0,0,0,0
RETREG1,0,0,0,0,0,0,0,0,0
WNK1,0.0031448194775856,0.0035068877511449,0.0181857198828517,0,0,0,0,0,0
BICD2,0,0.0025179112280751,0.0163372458502255,0.3111111111111111,0,0,0,0,0
KRTAP9-4,0,0.1222752202079615,0,0,0,0,0,0,0
SMARCD1,0,0.0241725836158785,0.0102566178833717,0,0,0,0,0,0
RFWD3,0.0036030040621244,0.0052334882148394,0.0077336800171527,0,0,0,0,0,0
CA8,0,0.0336617041352823,0.0402053116564957,0.0777777777777777,0,0,0,0,0
IFT20,0,0.0035562571853362,0.031556277034509,0.0888888888888888,0,0,0,0,0
NUP54,0,0.0038264115196287,0.04071284132151,0,0,0,0,0,0
HAAO,0.003604328764634,0.0511013622517158,0.0369041501468802,0,0,0,0,0,0
POT1,0,0.0244289254884883,0.0511273744574597,0.0111111111111111,0,0,0,0,0
POU6F2,0,0.0073907972041794,0.2142389112061215,0.0111111111111111,0,0,0,0,0
GMEB2,0,0,0.0364252694239255,0,0,0,0,0,0
TOM1L1,0,0.1484478748664999,0.0450868860345713,0.0888888888888888,0,0,0,0,0
PKN3,0,0.0106044468093826,0.0630441787231681,0.3111111111111111,0,0,0,0,0
PAK4,0,0.0080202223418949,0.0102569898316096,0,0,0,0,0,0
CLDN7,0.0035998516494607,0.0247052443699389,0.0818701395359692,0.0888888888888888,0,0,0,0,0
NDUFB11,0,0.0481818047284695,0.0067892525060365,0.0444444444444444,0,0,0,0,0
PPIE,0,0.0355370898766505,0.0122223966042211,0,0,0,0,0,0
NINJ2,0,0.0030557497775319,0.021738997933854,0,0,0,0,0,0
RIF1,0.0032249286045796,0.0070565414384118,0.0855818276150354,0,0,0,0,0,0
HSF2BP,0,0.0108703014356936,0.0076632355605187,0,0,0,0,0,0
ARHGAP45,0,0,0,0,0,0,0,0,0
USP6,0.0071870974339411,0.0565567288222638,0.0694282103534674,0.0888888888888888,0,0,0,0,0
MYL2,0,0.0658747373478828,0.2170780761342331,0,0,0,0,0,1
CYB5R2,0.0072075877883215,0.023896314981113,0.0155634137345928,0,0,0,0,0,0
GOLGA6A,0,0,0.2634300971152244,0,0,0,0,0,0
TBX18,0.0072006751760176,0.1047801363582681,0.1123392372136254,0,0,0,0,0,0
ARC,0.0036038569573914,0.0088780480308637,0.2410579155265138,0,0,0,0,0,0
INTU,0.0036030099832401,0.0099718485951666,0.0327677964053725,0,0,0,0,0,0
DOCK5,0.0105669907399429,0.0133058985236746,0.0827822082617409,0,0,0,0,0,0
SH2B3,0,0.1189110039758148,0.059994570230617,0,0,0,0,0,0
ERGIC3,0,0.0025506386692919,0.0045120503426054,0,0,0,0,0,0
CCNE2,0,0.0152846279357732,0.0929809113057733,0.0777777777777777,0,0,1,0,0
HNRNPD,0.0036034245458204,0.0006853095069164,0.0157461100288395,0,0,0,0,0,0
GEM,0,0.0103195813970374,0.0468108092187706,0.0777777777777777,0,0,0,0,0
ACOT13,0.003588670246455,0.0034080825621507,0.0288022123999371,0,0,0,0,0,0
RBBP6,0.0352660494661025,0.002004424649922,0.0698007785852208,0,0,0,0,0,0
PYGL,0,0.0001196084673842,0.000717906642564,0,0,0,0,0,0
PYGM,0,0.0911037388505311,0.2184835477994966,0,0,0,0,0,0
HSD17B3,0.0036035705555132,0.0017073649926654,0.2824371652777369,0.3111111111111111,0,0,0,0,0
PTGER3,0.0069471857031836,0.0315025078779731,0.0694273418400661,0,0,0,0,0,0
EXOSC8,0.0071872896760672,0.0031673695505851,0.0103533413233003,0,0,0,0,0,0
KDM6B,0,0.1116997307327582,0.0544669671232515,0.0888888888888888,0,0,0,0,0
KRTAP17-1,0,0.0720185428601596,0,0,0,0,0,0,0
PLSCR4,0.0036014221247937,0.0268448593756171,0.1936556031654205,0,0,0,0,0,0
FNDC9,0,0.030576233851431,0,0,0,0,0,0,0
EMP3,0,0.2484175270019706,0.1076327685118435,0,0,0,0,0,0
RANBP10,0.003601972640856,0.000860574665977,0.1056292089514065,0,0,0,0,0,0
SAT1,0,0.0128063377962901,0.0358973940933274,0.0444444444444444,0,0,0,0,0
SAT2,0,0.0068942136906282,0.0460538681339185,0.0888888888888888,0,0,0,0,0
ING4,0,0.0091135247191535,0.0001007676819763,0,0,0,0,0,0
HIVEP1,0,0.0095846088038831,0.0463994331110992,0,0,0,0,0,0
PRPF18,0.0071970307451095,0.015691507123911,0.0018780351704353,0,0,0,0,0,0
FERMT3,0,0.0676691616666067,0.0228430440634861,0,0,0,0,0,0
MAK,0.0035710465606542,0.0414119590208292,0.1408757756169998,0,0,0,0,0,0
ICK,0.0034954898986854,0.0047831251437999,0.0443221742211136,0,0,0,0,0,0
KIF1BP,0,0.0081614117014661,0,0,0,0,0,0,0
HBP1,0,0.0010489696331679,0.0214476680672557,0.0222222222222222,0,0,0,0,0
DIS3,0.006871092781637,0.0067840544309358,0.0297428229321429,0,0,0,0,0,0
EXOSC3,0.007206381162316,0.0125653978057984,0.0228156174846393,0.3111111111111111,0,0,0,0,0
KRTAP12-4,0,0.0082615815508858,0,0,0,0,0,0,0
CLSPN,0,0.0054078296439033,0.1776059453760139,0,0,0,0,0,0
ACTR10,0,0.0005582763737101,0.0055075684394152,0,0,0,0,0,0
FFAR2,0.0035503513226125,0.4553628040621452,0.014622852750779,0,0,0,0,0,0
SLC38A1,0,0.0946631507183536,0.1082123778022236,0,0,0,0,0,0
ZNF707,0,0.0013500762739292,0.0074396860002286,0,0,0,0,0,0
CCNDBP1,0,0.0091539548677179,0.0189849242048977,0,0,0,0,0,0
NICN1,0,0.0242870609586227,0.0508552597572424,0,0,0,0,0,0
ZNF77,0,0.0130370447775422,0.0453176306369537,0.0777777777777777,0,0,0,0,0
IDE,0.0142549330417497,0.00379254642016,0.021907104978003,0.1333333333333333,0,0,0,0,0
PIWIL1,0,0.068933542083103,0.2716971072397141,0,0,0,0,0,0
SUB1,0,0.001895533642882,0.0168759422712923,0,0,0,0,0,0
YIPF4,0,0.0104719658678164,0.0081657620905574,0.1333333333333333,0,0,0,0,0
SLC18A1,0,0.0624003696172844,0.2772732416725955,0,0,0,0,0,0
KRTAP5-6,0.0036043510755771,0.1034271896285551,0,0,0,0,0,0,0
VENTX,0,0.0078368493386748,0.0324531329413194,0,0,0,0,0,0
HOXC8,0,0.0618735926986076,0.1521009518977533,0,0,0,0,0,0
PGK1,0.0035908339308927,0,0.0538863059407385,0.0444444444444444,0,0,0,0,0
POU1F1,0,0,0.1783667929683313,0,0,0,0,0,0
OCLN,0.0105722836088412,0.0735080008218998,0.031594558240975,0,0,0,0,0,0
ZNF765,0.003603345009283,0.0081419258419163,0.065373939609535,0,0,0,0,0,0
CIB1,0,0.0061319637549891,0.014529670517223,0,0,0,0,0,0
TXN2,0,0.0026052456930705,0.032621728544802,0.988888888888889,0,0,0,0,0
RBM45,0,0.0089667634065497,0.0041171694898791,0,0,0,0,0,0
MTHFS,0.0035876511488746,0.0014069376262718,0.0091576100200311,0,0,0,0,0,0
ZNF510,0,0.0264372855647609,0.0510721032327362,0.3111111111111111,0,0,0,0,0
SPC25,0,0.0073329709860144,0.0989984196992377,0,0,0,0,0,0
JADE2,0,0.0071132900662698,0,0,0,0,0,0,0
UBXN7,0,0.0092997188753998,0.0234358238876705,0,0,0,0,0,0
SPATA24,0,0.034066676412798,0.0549768331746462,0.2333333333333333,0,0,0,0,0
SLC2A1,0,0.0595357936013225,0.0399913478270276,0,0,0,0,0,0
LTB4R2,0,0.0439350860804755,0.0511756355262449,0,0,0,0,0,0
ADAM12,0.0036024181845409,0.0061487114700784,0.1417311550692574,0,0,0,0,0,0
KRTAP1-1,0,0.0267418754620169,0,0,0,0,0,0,0
MS4A12,0,0.018283763768399,0.1004435514696456,0,0,0,0,0,0
MALL,0,0.0584114873001127,0.1322754022897927,0,0,0,0,0,0
TRIM72,0,0.076867073193166,0,0,0,0,0,0,0
TCF12,0,0.0013308556369477,0.0429888594471287,0,0,0,0,0,0
SLC10A1,0,0.0363854908112123,0.2335415382120136,0,0,0,0,0,0
CLDN19,0,0.1314062663186824,0,0,0,0,0,0,0
ZCCHC7,0,0.0097353729964212,0.0376968477661975,0.3111111111111111,0,0,0,0,0
GIPC2,0,0.1303998417217106,0.0860195854795742,0,0,0,0,0,0
PNKD,0,0.0071751581557776,0.030351377910634,0.1444444444444444,0,0,0,0,0
SERTM1,0,0.0117585400028231,0.5204604754294614,0,0,0,0,0,0
CLEC9A,0,0.016226142600754,0.0594316128864891,0,0,0,0,0,0
CNTRL,0.0068473920583195,0.0021185671048711,0.0024633470144271,0.3111111111111111,0,0,0,0,0
TXLNB,0,0.2105469162172402,0.2046078411100951,0,0,0,0,0,0
MSH6,0,0.0029874172136441,0.0318969015726691,0,0,0,0,0,0
SCGB3A1,0,0.0456291362920856,0.076333200618286,0,0,0,0,0,0
VPS51,0,0.0467414952130176,0.0124062147297648,0,0,0,0,0,0
BTN2A2,0,0.0321064883159554,0.0239031365654604,0,0,0,0,0,0
EMP1,0.0071731485573571,0.1805346880496953,0.0033102892094245,0,0,0,0,0,0
DGKI,0,0.0158865473401543,0.3572548675279325,0.0111111111111111,0,0,0,0,0
SLIRP,0,0,0.020146511668465,0,0,0,0,0,0
STK40,0,0.0156061621523904,0.0497919603103071,0,0,0,0,0,0
FKBP7,0.0036040636378334,0.005407974186798,0.0253082065512554,0,0,0,0,0,0
MIEF2,0,0.0088888643287409,0.0409264486657274,0,0,0,0,0,0
TFAP2D,0.0036042942780596,0,0,0,0,0,0,0,0
KRTAP15-1,0,0,0,0,0,0,0,0,0
NLRC3,0,0.0494106078786421,0,0,0,0,0,0,0
DCBLD2,0,0.0089226882595439,0.0681685480180652,0,0,0,0,0,0
SLC7A14,0,0.0311735140219196,0,0,0,0,0,0,0
EGR2,0,0.0677461804853465,0.3367026947873444,0.1333333333333333,0,0,0,0,0
JPT2,0,0,0,0,0,0,0,0,0
SLC32A1,0,0.0208651665604965,0,0,0,0,0,0,0
ZNF775,0,0.0060540928202636,0.0667274736878962,0.0111111111111111,0,0,0,0,0
MPDZ,0.00718160784236,0.0853589346881789,0.0139437341830609,0.3111111111111111,0,0,0,0,0
