gene,MF: STAD,METH: STAD,GE: STAD,CNA: STAD,hsa04010,hsa04110,hsa04115,hsa04151,hsa04310,hsa04350,hsa04520,hsa05120
ACYP2,0.0,0.0042124915897554,0.042484842857488,0.0,0,0,0,0,0,0,0,0
HPX,0.0259428152120601,0.0368619109230111,0.0391167117927604,0.0,0,0,0,0,0,0,0,0
SLC25A5,0.0259932659989665,0.4988726156221906,0.0210205581010415,0.0,0,0,0,0,0,0,0,0
SRSF8,0.0,0.0576276526096078,0.0,0.0,0,0,0,0,0,0,0,0
NOX1,0.02567338228729,0.2993916573411335,0.1297228087940716,0.0,0,0,0,0,0,0,0,0
RARRES2,0.0,0.2128715619481042,0.0655199411344116,0.0,0,0,0,0,0,0,0,0
DMAP1,0.0255946659234868,0.009769185036843,0.0329301359007723,0.0,0,0,0,0,0,0,0,0
DYNC1LI1,0.025843942202637,0.000676194211254,0.0126759036101636,0.0,0,0,0,0,0,0,0,0
MS4A2,0.0260137374188381,0.0142804937207618,0.1445323705989241,0.0,0,0,0,0,0,0,0,0
GZMA,0.0390633107256082,0.1965352391454107,0.0508085440741541,0.0,0,0,0,0,0,0,0,0
HSPB7,0.0,0.2171817625051009,0.1948458592067798,0.0,0,0,0,0,0,0,0,0
MAPK13,0.0127086736860034,0.0027249162670742,0.0336428620889768,0.0,1,0,0,0,0,0,0,1
MCM10,0.0129246518266619,0.007678418217765,0.1490965179908624,0.2491909385113268,0,0,0,0,0,0,0,0
BLMH,0.0,0.0611817482613488,0.0393685848905046,0.0,0,0,0,0,0,0,0,0
NUDT12,0.0128404004403948,0.0836931124485955,0.0123545967908307,0.5113268608414239,0,0,0,0,0,0,0,0
ZC3HC1,0.0,0.0322388267382674,0.0088151881581438,0.0,0,0,0,0,0,0,0,0
ARL2,0.0,0.060762462480146,0.0331985497694506,0.0,0,0,0,0,0,0,0,0
HNRNPDL,0.0123623336499512,0.0104290051433043,0.031492778409201,0.0,0,0,0,0,0,0,0,0
CEBPE,0.0261194187354733,0.1763730416026236,0.0502255337526727,0.0,0,0,0,0,0,0,0,0
RPS24,0.0,0.0,0.0109113613730079,0.0,0,0,0,0,0,0,0,0
CSNK1E,0.0,0.1759231157079407,0.0080230554342877,0.0,0,0,0,0,1,0,0,0
KRT14,0.013059040237183,0.1303409902120848,0.0696748650205242,0.0,0,0,0,0,0,0,0,0
USF1,0.0,0.0269156389569241,0.0225212852543736,0.0,0,0,0,0,0,0,0,0
RPL22,0.0648104260000002,0.0380550107212464,0.0113046828394362,0.0,0,0,0,0,0,0,0,0
NLGN1,0.063514320913064,0.2083646760558451,0.175146206511742,0.0,0,0,0,0,0,0,0,0
AZI2,0.0130444825802864,0.0695561925498413,0.0102477587318175,0.0,0,0,0,0,0,0,0,0
QARS,0.0125830374022612,0.0018940454062414,0.0262964015538702,0.0,0,0,0,0,0,0,0,0
A2M,0.0389976613242314,0.3850525266512759,0.0028474146660556,0.2491909385113268,0,0,0,0,0,0,0,0
RGS14,0.0130493727285396,0.2091764060491332,0.0124374058781482,0.0,0,0,0,0,0,0,0,0
KRT40,0.0,0.1431996905726255,0.2067241991596547,0.0,0,0,0,0,0,0,0,0
CD33,0.0130139781655011,0.3274401312749078,0.0304907283458286,0.0,0,0,0,0,0,0,0,0
HNRNPA2B1,0.0128020167509065,0.013309024311903,0.0525215473285287,0.0,0,0,0,0,0,0,0,0
RPS15A,0.0130255200029638,0.0638306690584629,0.0145511314576243,0.0,0,0,0,0,0,0,0,0
ERCC2,0.0130175143429483,0.0035847268405222,0.0158952501455108,0.0,0,0,0,0,0,0,0,0
SART3,0.0260517823751249,0.0267089216610906,0.0426468210847421,0.0,0,0,0,0,0,0,0,0
CCNB3,0.0384542457167284,0.0,0.0614607918585334,0.0,0,1,0,0,0,0,0,0
PLEKHG2,0.0123513991970953,0.0981861424832886,0.0809945672444626,0.0,0,0,0,0,0,0,0,0
LAPTM5,0.0129618119320376,0.0150266557851835,0.0827883450202637,0.0,0,0,0,0,0,0,0,0
ABLIM1,0.034139118014394,0.2062501836093702,0.0275761164647715,0.0,0,0,0,0,0,0,0,0
RCAN1,0.0,0.017436234423999,0.0099049587565511,0.0,0,0,0,0,0,0,0,0
STMN1,0.0126689723623163,0.0756096401815638,0.0795672235305305,0.0,1,0,0,0,0,0,0,0
RBM47,0.050254186335607,0.0845342420354158,0.0594917700114521,0.0,0,0,0,0,0,0,0,0
REST,0.0366333327314869,0.0,0.0310250527436883,0.0,0,0,0,0,0,0,0,0
AGTR2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
AIFM1,0.0129436610284563,0.5089844635529862,0.0184573485787729,0.0,0,0,0,0,0,0,0,0
MTF2,0.0501835067567836,0.0263943471708745,0.0528975410642178,0.3009708737864078,0,0,0,0,0,0,0,0
MASP2,0.0130394313124341,0.0637848317441984,0.0009765251776507,0.0,0,0,0,0,0,0,0,0
FCN1,0.0128068088830628,0.4163231595431932,0.0995089275542391,0.0,0,0,0,0,0,0,0,0
PLRG1,0.0,0.0096452811478834,0.0049964525660959,0.0,0,0,0,0,0,0,0,0
BECN1,0.0253232390821922,0.005136167547003,0.0121993862059539,0.0,0,0,0,0,0,0,0,0
HERC6,0.0514007840083008,0.1274113278209566,0.0006426269428441,0.0,0,0,0,0,0,0,0,0
HERC3,0.0250955004742874,0.0023712859418717,0.0483284456637024,0.0,0,0,0,0,0,0,0,0
COPS6,0.0129595706678384,0.0137730711321008,0.0145995437471814,0.0,0,0,0,0,0,0,0,0
RPS8,0.0,0.0068155750118211,0.02586418131853,0.0,0,0,0,0,0,0,0,0
BCL11B,0.073123126152759,0.2750176612357434,0.0354723779108741,0.4304207119741101,0,0,0,0,0,0,0,0
SON,0.0244569228342444,0.0212398588081632,0.0258243492730065,0.0,0,0,0,0,0,0,0,0
SNCB,0.0128230705957747,0.6130055343162595,0.1092086628741853,0.0,0,0,0,0,0,0,0,0
AHCY,0.0126156379355219,0.1828187549421448,0.0452215394332711,0.0,0,0,0,0,0,0,0,0
APPBP2,0.0127699144260924,0.0102119223483854,0.0085215675862229,0.0,0,0,0,0,0,0,0,0
KDM2B,0.0363719805491577,0.0184631696013696,0.017449521162014,0.0,0,0,0,0,0,0,0,0
TMSB4X,0.0,0.3981053279813158,0.008080215116905,0.0,0,0,0,0,0,0,0,0
CEP57,0.0501568999666721,0.0024747243794393,0.0284818902358746,0.0,0,0,0,0,0,0,0,0
MYLPF,0.0,0.0881794504499286,0.0335822685482797,0.0,0,0,0,0,0,0,0,0
IFI16,0.0509757529099507,0.0821321856673521,0.0395063028980203,0.0,0,0,0,0,0,0,0,0
TPM4,0.0,0.0198735270645808,0.0108956699316717,0.0,0,0,0,0,0,0,0,0
GK,0.0123154141917076,0.5513588395446514,0.0364805951850998,0.0,0,0,0,0,0,0,0,0
NR4A1,0.0,0.0125930825528,0.0986606629812198,0.1909385113268608,1,0,0,1,0,0,0,0
ARHGEF28,0.0101084740101191,0.2576733679622723,0.0535656548195169,0.0,0,0,0,0,0,0,0,0
ZNF433,0.0,0.0499917561394968,0.0342485821891549,0.0,0,0,0,0,0,0,0,0
ALOX5,0.0255268587472513,0.1266641047009088,0.034079701593526,0.0,0,0,0,0,0,0,0,0
MFN2,0.0246831824781283,0.0442722769208826,0.0559039443046594,0.0,0,0,0,0,0,0,0,0
GPSM2,0.0128565752560817,0.1561460525109717,0.0642798905509408,0.3009708737864078,0,0,0,0,0,0,0,0
EIF3B,0.0387373029871288,0.003756328061399,0.048448311910638,0.7411003236245954,0,0,0,0,0,0,0,0
SNRPD3,0.0,0.0002784840038599,0.0056065524893545,0.0,0,0,0,0,0,0,0,0
SNAI2,0.039117377140483,0.0,0.0068630689540382,0.0,0,0,0,0,0,0,1,0
GPRASP1,0.037112616045189,0.1529188570336206,0.0967240286148782,0.0,0,0,0,0,0,0,0,0
HINT1,0.0,0.0032860083539211,0.0137615612654403,0.5113268608414239,0,0,0,0,0,0,0,0
WEE1,0.0260188924953911,0.0028865399602485,0.0046822680066639,0.0,0,1,0,0,0,0,0,0
PABPC3,0.0518027985109878,0.0813218362083087,0.0517681369706995,0.0,0,0,0,0,0,0,0,0
BMX,0.0,0.0,0.1187629077305132,0.0,0,0,0,0,0,0,0,0
CSRP1,0.0,0.0,0.1208528303237851,0.0,0,0,0,0,0,0,0,0
RPL23,0.0252962525188187,0.0234848551786602,0.0113174449931713,0.0,0,0,0,0,0,0,0,0
VPS52,0.0,0.0100171361963292,0.0009103184272721,0.0,0,0,0,0,0,0,0,0
AAMP,0.0,0.0002564878335584,0.0028862239868338,0.0,0,0,0,0,0,0,0,0
HP1BP3,0.0514212429755136,0.0123451793245349,0.0128821881285025,0.0,0,0,0,0,0,0,0,0
ALDH3A2,0.0258425019950976,0.0137048744233101,0.0708495161569595,0.0,0,0,0,0,0,0,0,0
RYR1,0.1328521250420886,0.3268283342790278,0.0818595482507093,0.0,0,0,0,0,0,0,0,0
ACTN4,0.0,0.0005468579353047,0.0020317491257955,0.0,0,0,0,0,0,0,1,0
UBXN1,0.0128681105478115,0.0053440192324016,0.0432918452399315,0.0,0,0,0,0,0,0,0,0
ANXA11,0.0118855065763589,0.0031598790300346,0.0089087451807723,0.0,0,0,0,0,0,0,0,0
CEP55,0.026013229377761,0.02646335275195,0.1345941956793019,0.0,0,0,0,0,0,0,0,0
FMR1,0.0506900529098474,0.5718692750251321,0.0361493932933118,0.2686084142394822,0,0,0,0,0,0,0,0
SDF2L1,0.0260891749497181,0.0103697000633797,0.0097951937381241,0.0,0,0,0,0,0,0,0,0
DNAH1,0.115856400590595,0.0873035445931867,0.0392756686950022,0.0,0,0,0,0,0,0,0,0
PTPN7,0.0,0.0813162868252562,0.0638136016199279,0.0,1,0,0,0,0,0,0,0
PHC3,0.0127632117663271,0.0035063447356845,0.0078588043831338,0.5307443365695793,0,0,0,0,0,0,0,0
AMIGO2,0.0,0.2956594758776247,0.0623685174281273,0.1909385113268608,0,0,0,0,0,0,0,0
CACNA1A,0.0474318404172605,0.0,0.0367989443919377,0.0,1,0,0,0,0,0,0,0
RPS17,0.0,0.0,0.0161640529113175,0.0,0,0,0,0,0,0,0,0
IL17RA,0.0121070067223584,0.0006204215495521,0.0140218688951458,0.0,0,0,0,0,0,0,0,0
GEMIN5,0.0128432734942655,0.0619546378008782,0.0445909745085864,0.0,0,0,0,0,0,0,0,0
NEBL,0.0637399986111494,0.1850891476729184,0.0485785627350079,0.2491909385113268,0,0,0,0,0,0,0,0
FHL3,0.0130238501412624,0.0121338258486569,0.0228323448763116,0.0,0,0,0,0,0,0,0,0
EIF2S2,0.0,0.0013812306097583,0.0443855698703423,0.0,0,0,0,0,0,0,0,0
LASP1,0.0123596925836625,0.0133513561968205,0.0339020978621163,0.0,0,0,0,0,0,0,0,0
CDK5RAP2,0.0499377279507672,0.0112174654500128,0.0074833744333125,0.0,0,0,0,0,0,0,0,0
DOCK7,0.046427747065672,0.0516420589642494,0.0403617288583086,0.0,0,0,0,0,0,0,0,0
NDUFA5,0.0124629289696117,0.0214779975695677,0.0081641809991474,0.0,0,0,0,0,0,0,0,0
DEFA1,0.0,0.0,0.0591996242633942,0.0,0,0,0,0,0,0,0,0
DEFA1B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
PRKAA1,0.0129686514942632,0.0200634330455462,0.0516186109915301,0.4077669902912621,0,0,0,1,0,0,0,0
NUP205,0.0640582711933451,0.0142990151395318,0.0653265656023933,0.0,0,0,0,0,0,0,0,0
RNF5,0.0,0.0186559011315016,0.0311804519078351,0.0,0,0,0,0,0,0,0,0
ERAP1,0.0249925920753316,0.0131273563667595,0.0277224702062403,0.5113268608414239,0,0,0,0,0,0,0,0
RBMX,0.0125688309016943,0.4674865256721999,0.0072353307930379,0.0,0,0,0,0,0,0,0,0
TNFRSF13B,0.0130538582431935,0.0911059273076312,0.1861628930905926,0.0,0,0,0,0,0,0,0,0
TBX2,0.0389015273809692,0.3168838683995212,0.0178507435359971,0.0,0,0,0,0,0,0,0,0
CDC40,0.0126270907279638,0.0138891937495362,0.0234558046490763,0.2880258899676375,0,0,0,0,0,0,0,0
SART1,0.0387017572769862,0.0008463963509904,0.002314236333049,0.0,0,0,0,0,0,0,0,0
DHX30,0.0363459749902935,0.0045558312524156,0.0221022392966513,0.0,0,0,0,0,0,0,0,0
AP1S2,0.0253325173405865,0.0164325209313845,0.0121123368016771,0.0,0,0,0,0,0,0,0,0
NUP160,0.0254192185543565,0.0210087546243709,0.0652357834054406,0.0,0,0,0,0,0,0,0,0
LRRFIP1,0.024071008958552,0.122149470807971,0.0170452672463891,0.0,0,0,0,0,0,0,0,0
SRCAP,0.1491989484626527,0.0097855193854516,0.0212927829346513,0.0,0,0,0,0,0,0,0,0
OCIAD2,0.0,0.0173800937787894,0.005705642357313,0.0,0,0,0,0,0,0,0,0
HDX,0.0245763657566755,0.1276677413782469,0.0574977025584813,0.0,0,0,0,0,0,0,0,0
TELO2,0.0,0.0132013294709538,0.0450755905825847,0.0,0,0,0,0,0,0,0,0
MYH9,0.0641050893749095,0.0135533330902973,0.0323066744471219,0.0,0,0,0,0,0,0,0,0
RAB4B,0.0130488513875054,0.0011277436307976,0.0539078301453614,0.0,0,0,0,0,0,0,0,0
KRT16,0.0130520344381882,0.266865531241524,0.2223102168767451,0.0,0,0,0,0,0,0,0,0
LGALS9,0.0,0.0472141279974811,0.0076571903813638,0.0,0,0,0,0,0,0,0,0
ITIH4,0.0,0.229475570924944,0.0265423532233834,0.0,0,0,0,0,0,0,0,0
CBX3,0.0126976699009347,0.0171662261917669,0.0864333394428495,0.0,0,0,0,0,0,0,0,0
KRT85,0.0130180403351387,0.1884995360772794,0.0,0.1909385113268608,0,0,0,0,0,0,0,0
RNF31,0.0126992943489696,0.0429647397146076,0.0124261708644367,0.0,0,0,0,0,0,0,0,0
ATP5MD,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
TFPT,0.0130071643968349,0.0120840924348944,0.0132365339886797,0.0,0,0,0,0,0,0,0,0
ATP6V0C,0.0,0.0392926161248398,0.0117322576745203,0.0,0,0,0,0,0,0,0,1
MCMBP,0.0,0.0096358078295131,0.0321898827210548,0.0,0,0,0,0,0,0,0,0
DCAF1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
DEFB1,0.0,0.188239584599925,0.0460084793343607,0.0,0,0,0,0,0,0,0,0
MMP7,0.0,0.0027711685505847,0.2716933924585856,0.0,0,0,0,0,1,0,0,0
HAUS1,0.0,0.0277453348573942,0.0126385282245135,0.0,0,0,0,0,0,0,0,0
EIF1AX,0.0127532646553221,0.0312315852078548,0.0338588862304829,0.0,0,0,0,0,0,0,0,0
SLC25A11,0.0127773574552378,0.0010334077491989,0.0437613989495861,0.0,0,0,0,0,0,0,0,0
SERPINB5,0.0,0.3877385431148789,0.1102783607804167,0.0,0,0,1,0,0,0,0,0
ATP5PO,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
CEP70,0.0,0.0318583716835781,0.0040708465308236,0.0,0,0,0,0,0,0,0,0
ZFP91,0.0384763530332228,0.0203668542774617,0.0200253947805881,0.0,0,0,0,0,0,0,0,0
EFTUD2,0.0129697301658472,0.0100748055699274,0.0694244593721084,0.0,0,0,0,0,0,0,0,0
NUMA1,0.0802306955027406,0.000839284667004,0.0044827413317232,0.0,0,0,0,0,0,0,0,0
SRSF7,0.012754278958803,0.0281292228229828,0.0306691575211051,0.0,0,0,0,0,0,0,0,0
ATF1,0.0,0.0143839580050403,0.0106976346489399,0.1909385113268608,0,0,0,0,0,0,0,0
AP1B1,0.0255505792657664,0.0,0.0154480568312133,0.0,0,0,0,0,0,0,0,0
TXNRD1,0.0227868925338269,0.2047423160222065,0.0096068948935849,0.0,0,0,0,0,0,0,0,0
ALAS1,0.0130380284092577,0.0067521535029641,0.0162660180994766,0.0,0,0,0,0,0,0,0,0
SH2D4A,0.0,0.2306968441271975,0.0224294277443251,0.0,0,0,0,0,0,0,0,0
SOCS6,0.0,0.1395919048927063,0.0157781841502918,0.0,0,0,0,0,0,0,0,0
TPT1,0.0,0.0172538680078565,0.0258622707248191,0.0,0,0,0,0,0,0,0,0
PKM,0.0,0.0277399325550268,0.0553501318514538,0.0,0,0,0,0,0,0,0,0
HIST1H2AE,0.0130612352727612,0.052282391512799,0.0148251853070018,0.0,0,0,0,0,0,0,0,0
HIST1H2AB,0.0,0.0638949318087715,0.0754465985334008,0.0,0,0,0,0,0,0,0,0
SERPINA3,0.0255322801791102,0.1491460947541414,0.0053252457573275,0.0,0,0,0,0,0,0,0,0
ADAMTS4,0.0377158494953465,0.0284997256092209,0.0318147143027788,0.0,0,0,0,0,0,0,0,0
MDFI,0.0,0.0735063799239133,0.1355172278900193,0.0,0,0,0,0,0,0,0,0
SIX1,0.0130160220958747,0.0023242172138693,0.1267231876914875,0.0,0,0,0,0,0,0,0,0
EIF3E,0.0259976001062653,0.0023559523098849,0.0092774708543982,0.0,0,0,0,0,0,0,0,0
IFIT1,0.0126291978966758,0.0413880309277885,0.0213487142357936,0.0,0,0,0,0,0,0,0,0
SERPINB3,0.0389527825818648,0.2804575367763662,0.0856676450277096,0.0,0,0,0,0,0,0,0,0
TLR10,0.0367530633530536,0.1315799457470028,0.0170985822944091,0.0,0,0,0,0,0,0,0,0
CXCL6,0.0,0.0224031712518126,0.23054061889326,0.0,0,0,0,0,0,0,0,0
GOLGA4,0.0381361728458642,0.0157684796576059,0.0200899454758803,0.0,0,0,0,0,0,0,0,0
EEF1G,0.0,0.0075706367209264,0.0266738412791564,0.0,0,0,0,0,0,0,0,0
MYH1,0.0517854579397158,0.3177324822155331,0.0,0.0,0,0,0,0,0,0,0,0
RPN1,0.0126212361984028,0.0294327826236567,0.0335125475446193,0.0,0,0,0,0,0,0,0,0
AMBRA1,0.0619754129169121,0.0042846296525703,0.011734775142615,0.2977346278317152,0,0,0,0,0,0,0,0
CXCL1,0.0,0.3161997371181699,0.2496340775213634,0.0,0,0,0,0,0,0,0,1
PIGR,0.1043961017632634,0.1350995047041479,0.1495437853399827,0.0,0,0,0,0,0,0,0,0
DMTN,0.0107750806805618,0.0030401527749273,0.0042084278002191,0.0,0,0,0,0,0,0,0,0
BCLAF1,0.0383602215086688,0.0059002467197785,0.0379072486263849,0.0,0,0,0,0,0,0,0,0
ILF2,0.0,0.0118809569394949,0.0533039114072726,0.0,0,0,0,0,0,0,0,0
RALY,0.0125866401499694,0.0118179834198843,0.0023855776716892,0.0,0,0,0,0,0,0,0,0
ETV3,0.0,0.0135189103521064,0.0239828467029131,0.0,0,0,0,0,0,0,0,0
PRMT6,0.0,0.1169157146485208,0.0330023733160709,0.3009708737864078,0,0,0,0,0,0,0,0
LMO2,0.0256342593197979,0.291830543265486,0.0426894494012496,0.0,0,0,0,0,0,0,0,0
TUBA1A,0.0,0.0908155290656805,0.0521929271576099,0.1909385113268608,0,0,0,0,0,0,0,0
SGK1,0.0129731790529678,0.2846205150794182,0.1067458570733893,0.0,0,0,0,1,0,0,0,0
CCL20,0.0130240948400863,0.244691884232311,0.1100829622217671,0.0,0,0,0,0,0,0,0,0
VCAN,0.0819015361736255,0.3238809524747654,0.1255397820680762,0.5113268608414239,0,0,0,0,0,0,0,0
ANKFY1,0.0376898716659334,0.0003685776216007,0.007815700753747,0.0,0,0,0,0,0,0,0,0
ARL4D,0.0260495490664368,0.1393363856231531,0.1794349104629478,0.0,0,0,0,0,0,0,0,0
ATXN2L,0.0596910329943218,0.003283232694179,0.0508734905693775,0.0,0,0,0,0,0,0,0,0
IRF2BP2,0.0130410929051427,0.0019570003411405,0.0193530175785488,0.0,0,0,0,0,0,0,0,0
SF3B2,0.0258294785977175,0.0039512527862023,0.0124827951459981,0.0,0,0,0,0,0,0,0,0
ANXA1,0.0130229074208725,0.0057244550376404,0.0166236676160808,0.0,0,0,0,0,0,0,0,0
ARF1,0.0,0.0017526202582672,0.0008201675952927,0.0,0,0,0,0,0,0,0,0
FBXO2,0.0,0.0794789636162116,0.0388932361310847,0.0,0,0,0,0,0,0,0,0
TLE3,0.0,0.0032356867718701,0.0079441597180174,0.0,0,0,0,0,1,0,0,0
CTSG,0.0130585928393933,0.268286888025905,0.2683553145795699,0.0,0,0,0,0,0,0,0,0
CCL14,0.0,0.0420781573332013,0.3497038966985626,0.0,0,0,0,0,0,0,0,0
TCEAL5,0.0130577999907719,0.1705803760516921,0.2479662875259081,0.0,0,0,0,0,0,0,0,0
NOP2,0.0245807540905265,0.0081737416250604,0.0964614229916552,0.0,0,0,0,0,0,0,0,0
PFN1,0.0130278394882913,0.0050100487070816,0.0250589382033009,0.0,0,0,0,0,0,0,0,0
DYRK2,0.0503859932715995,0.0111640756619065,0.0393380996500483,0.0,0,0,0,0,0,0,0,0
CARHSP1,0.0128817064580328,0.0062108840546503,0.0003277692035444,0.0,0,0,0,0,0,0,0,0
CEBPG,0.0,0.0170927516804185,0.0211655420402828,0.2427184466019417,0,0,0,0,0,0,0,0
RIPK4,0.0510455542722555,0.2201058722419122,0.0563685046535507,0.0,0,0,0,0,0,0,0,0
SLC25A6,0.0,0.0,0.0521483457919928,0.0,0,0,0,0,0,0,0,0
MID2,0.0127625893634375,0.5447305227594398,0.0640725096852613,0.0,0,0,0,0,0,0,0,0
KRT1,0.0260073912134116,0.3856961276034626,0.2435870920397724,0.1909385113268608,0,0,0,0,0,0,0,0
SRSF9,0.0,0.003118834914542,0.0258213318908794,0.0,0,0,0,0,0,0,0,0
RASL12,0.012554001063716,0.2042944302583949,0.0475659251831888,0.0,0,0,0,0,0,0,0,0
GEMIN4,0.0257024196586302,0.0082903960192866,0.0175010054033144,0.0,0,0,0,0,0,0,0,0
SPRY1,0.0126664322029771,0.0378907554838977,0.0140610967364107,0.0,0,0,0,0,0,0,0,0
RAD21,0.0,0.0007972051818089,0.0589412192621107,0.0,0,1,0,0,0,0,0,0
ULK2,0.0129960261534468,0.1911078485004909,0.0173499423388032,0.0,0,0,0,0,0,0,0,0
ATG13,0.0119399118977417,0.0025969669939727,0.01039701527738,0.0,0,0,0,0,0,0,0,0
FUT7,0.0260669373715679,0.0453058303014004,0.0552391264329026,0.3948220064724919,0,0,0,0,0,0,0,0
POLR2A,0.0518863315746869,0.0016735814011846,0.0342593613253443,0.0,0,0,0,0,0,0,0,0
ERGIC1,0.0,0.0020183012791373,0.0214575003676646,0.0,0,0,0,0,0,0,0,0
SYCP2L,0.038670881979825,0.0940848449732527,0.0531645012491356,0.0,0,0,0,0,0,0,0,0
FTH1,0.0,0.0144108052548228,0.035963397330545,0.0,0,0,0,0,0,0,0,0
U2AF2,0.0505737011445818,0.0031688832080134,0.0116758145664335,0.0,0,0,0,0,0,0,0,0
CDK11A,0.0129275944504311,0.0032117776291122,0.0136339437900754,0.0,0,0,0,0,0,0,0,0
CCNL1,0.0,0.009817912985525,0.0282266945019612,0.0,0,0,0,0,0,0,0,0
TRIM24,0.0382023387411513,0.0056162135469931,0.0445566888767676,0.0,0,0,0,0,0,0,0,0
SLC25A10,0.0385944240115591,0.0028521877567373,0.0022995953403368,0.0,0,0,0,0,0,0,0,0
WIZ,0.0128786775857127,0.029827398210913,0.0160158698555145,0.0,0,0,0,0,0,0,0,0
DUSP16,0.012491135174346,0.0146471749860302,0.0183051845177279,0.2491909385113268,1,0,0,0,0,0,0,0
NASP,0.0259081640802396,0.0079673080802649,0.0532776529553325,0.0,0,0,0,0,0,0,0,0
CARD10,0.0254587742785378,0.3884385754350081,0.0640234002323646,0.0,0,0,0,0,0,0,0,0
IK,0.0129020556661077,0.0128946071893792,0.0194655850615057,0.0,0,0,0,0,0,0,0,0
GNL3L,0.0385938117680636,0.6179091970989566,0.0545946207723593,0.0,0,0,0,0,0,0,0,0
ACTA1,0.0129088540954973,0.1011077108161128,0.0735854332807808,0.0,0,0,0,0,0,0,0,0
FSCN1,0.0259574452049542,0.2075781892722506,0.0875240462494702,0.7411003236245954,0,0,0,0,0,0,0,0
HGS,0.0256375488510818,0.0002651443640301,0.0278289550537486,0.0,0,0,0,0,0,0,0,0
AKT1S1,0.0,0.0177179764392165,0.0057497988491681,0.0,0,0,0,0,0,0,0,0
PAPSS2,0.0,0.2368870648236965,0.0383284662849003,0.0,0,0,0,0,0,0,0,0
DAPK1,0.0221629207233448,0.2884564752140282,0.0211488682253252,0.0,0,0,0,0,0,0,0,0
SDCBP2,0.0127124315829761,0.1149660914780197,0.1221525801729362,0.0,0,0,0,0,0,0,0,0
LTF,0.0130409276925016,0.2065978915866751,0.2025538084020658,0.0,0,0,0,0,0,0,0,0
DYNLL1,0.0,0.0811615056624635,0.0149645855714117,0.0,0,0,0,0,0,0,0,0
MYH14,0.0684105367781125,0.148940260626095,0.0047803827039748,0.0,0,0,0,0,0,0,0,0
FMNL1,0.0632718936462234,0.2694028401620409,0.033684375603257,0.0,0,0,0,0,0,0,0,0
PELI3,0.0129380436538907,0.0003133581550684,0.0210933213939746,0.0,0,0,0,0,0,0,0,0
BMP2,0.0,0.3770074581077059,0.0230896646809864,0.0,0,0,0,0,0,1,0,0
CARD6,0.0130287652733568,0.0769585151613174,0.0542278145152647,0.4077669902912621,0,0,0,0,0,0,0,0
TMED7,0.0,1.4038704654560705e-05,0.0067484964610306,0.5113268608414239,0,0,0,0,0,0,0,0
OPN1LW,0.0,0.1303294028306912,0.0,0.2686084142394822,0,0,0,0,0,0,0,0
THRA,0.0476211008130939,0.0128269804101613,0.0268098187586692,0.0,0,0,0,0,0,0,0,0
FOXJ1,0.0,0.047168477565345,0.1833230890798894,0.0,0,0,0,0,0,0,0,0
DDX52,0.0127950680500756,0.0114224448547949,0.0425346509968432,0.0,0,0,0,0,0,0,0,0
DAP3,0.0,0.014962537500836,0.0351041452812061,0.0,0,0,0,0,0,0,0,0
DYNC1I1,0.0119350026111894,0.0701110773340025,0.0665039162807862,0.0,0,0,0,0,0,0,0,0
RRAGB,0.0257576727734087,0.5169216559983152,0.003492883186704,0.0,0,0,0,0,0,0,0,0
RRAGD,0.025913331615814,0.3901219362463116,0.0184731160352304,0.2880258899676375,0,0,0,0,0,0,0,0
NEK1,0.0128936365623759,0.0070536554191564,0.0029786970237159,0.0,0,0,0,0,0,0,0,0
KMT2A,0.1061142794611218,7.103945376044309e-05,0.0332109074713794,0.3203883495145631,0,0,0,0,0,0,0,0
MEN1,0.0121233149899343,0.011739498848213,0.0297343754040836,0.0,0,0,0,0,0,0,0,0
PRSS23,0.0,0.2890533206475735,0.0384502053963119,0.0,0,0,0,0,0,0,0,0
LGALS3BP,0.0127522727248423,0.1477801130748871,0.030297329659001,0.0,0,0,0,0,0,0,0,0
CD248,0.0260051307024795,0.0887414632901393,0.0321184671198147,0.0,0,0,0,0,0,0,0,0
EGLN3,0.0130273412234471,0.3667212479692813,0.0795125663700541,0.0,0,0,0,0,0,0,0,0
PGAM1,0.0,0.0033289233681055,0.0331665411278681,0.0,0,0,0,0,0,0,0,0
HS3ST1,0.012634480349406,0.5449126500156672,0.0274283360148478,0.0,0,0,0,0,0,0,0,0
RAC2,0.0,0.0580505803569017,0.0168402996756192,0.0,1,0,0,0,1,0,1,0
DAB2IP,0.0629771979424918,0.0,0.000958135034544,0.0,0,0,0,0,0,0,0,0
CNOT7,0.0256740327835556,0.0274945473343163,0.0451609094975633,0.0,0,0,0,0,0,0,0,0
MTUS2,0.0762852882492421,0.2508143213377123,0.223038351054182,0.0,0,0,0,0,0,0,0,0
MAL,0.0128801790500713,0.1614177081080461,0.4248301535600363,0.0,0,0,0,0,0,0,0,0
GCN1,0.0,0.0021241947369926,0.0,0.0,0,0,0,0,0,0,0,0
CSPG4,0.1160457482050873,0.1751987712054861,0.0152584621632455,0.0,0,0,0,0,0,0,0,0
